Time,9,11,13,15,20,25,50,75
0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,23.8
15,0,0,0,0,0,0,0,198.9
16,0,0,0,0,0,0,8.2,220.5
30,0,0,0,0,0,0,176.7,333.6
45,0,0,0,0,0,0,244.7,324.1
60,0,0,0,0,0,0,252,318
75,0,0,0,0,0,0,269.8,291.4
79,0,0,0,0,0,0,272.3,289.1
80,0,0,0,0,0,0.8,272,289.5
90,0,0,0,0,0,17.8,257.7,304.9
105,0,0,0,0,0,135.6,224.1,353.4
120,0,0,0,0,0,182.4,233.4,402.6
135,0,0,0,0,0,166.5,278.3,401.3
150,0,0,0,0,0,165.3,344,302.4
165,0,0,0,0,0,168.1,350.6,110.5
180,0,0,0,0,15.3,163.6,278.8,68.1
195,0,0,0,0,155.1,162.9,121.8,58.3
210,0,0,0,0,190,177.1,68.5,56.2
225,0,0,0,0,201.7,212.7,59.2,55.6
240,0,0,0,0,179.6,250.8,54.2,54
255,0,0,0,0,150,274.3,51.7,54.3
270,0,0,0,0,138.8,286.4,50,52.9
285,0,0,0,0,149.3,282.4,48.6,53
300,0,0,0,0,180.9,249.5,47.6,51.3
315,0,0,0,0,221.9,155.7,47,50.6
330,0,0,0,2.3,263.5,83.4,46.4,50.3
338,0,0,0,4.1,280.9,66.6,45.8,49.4
345,0,0,0,43.3,288.4,60.6,45.4,48.9
360,0,0,0,205.2,292.7,54,45.1,48.3
375,0,0,0,234.9,281,50.5,44.3,46.8
390,0,0,0,236.2,238.1,47.6,43.5,45.5
405,0,0,0,235.6,160.7,46.1,43,45.3
420,0,0,0,225.9,80.2,44.8,42.2,44.1
435,0,0,0,232.6,64,44.2,41.9,42.7
444,0,0,0,245.2,58.7,43.1,41.5,43
450,0,0,7.1,256.2,54.9,42.9,41.2,42.9
465,0,0,153.2,291.1,53,42.5,40.4,42.4
480,0,0,239,291.7,52.1,41.5,39.2,40.6
495,0,0,240,278.9,50.7,41.5,38.5,40.5
510,0,0,240.7,260.5,48.2,41,38.4,40.4
525,0,0,247.1,131,47.6,40,36.8,39.3
540,0,0,245.5,79.4,47.1,39.9,36.4,38.8
555,0,0,250.3,66.7,45.9,38.7,35.7,39
570,0,0,264.2,59.7,45.4,38.1,34.5,38.7
585,0,0,269.3,56.8,45.1,37.9,33.5,37.9
600,0,0,254.7,54.4,44.4,37.2,33.4,35.7
615,0,0,231.8,52.9,44.7,36.9,32.7,34.2
630,0,0,188.5,51.9,0,36.4,33.1,33.7
645,0,0,93.8,50.4,0,36.6,31.6,32.4
660,0,0,64.1,49.4,0,35.6,30.8,30.6
675,0,0,55.1,48.1,0,35.7,30,28
690,0,0,53.4,47.1,0,35,28,25.9
705,0,0,50.3,46.1,0,34.6,27.7,23.6
720,0,0,50.9,44.3,0,34,26.4,21.6
735,0,0,50.7,43.5,0,34.3,24.4,19.6
750,0,0,49.6,41.7,0,33.4,23.1,18
765,0,0,48,40.6,0,33.3,22.5,16.5
780,0,0,47.5,39.8,0,33.1,21.1,13.9
795,0,0,46.4,38.4,0,32.3,20.7,12.6
800,0,16.7,47.1,36.6,0,0,20.1,12.1
810,0,133.9,45.1,32.4,0,0,20,11.2
825,0,240.8,45.1,30.9,0,0,19,10.9
840,0,283.9,42.5,30.8,0,0,18.3,8.5
855,0,301.7,40.4,31,0,0,17.7,7
870,0,292.9,40.4,31.5,0,0,16.9,6
885,0,286.4,38.8,32.4,0,0,15.9,5
900,0,282.2,37.9,31.3,0,0,14.9,4.1
915,0,266.4,37.5,30.2,0,0,13.4,3
930,0,264.2,37.1,29.3,0,0,12.1,2.6
945,0,178.4,37.3,27.4,0,0,12.1,2.8
960,0,72.8,0,27.7,0,0,11,2.2
975,0,44.5,0,27.4,0,0,10.2,1.8
990,1.2,44.8,0,26.3,0,0,8.8,1.3
1005,82.8,43.8,0,25.9,0,0,8.3,1.4
1020,185.8,42.9,0,26.4,0,0,7.6,1.2
1035,215.3,42.2,0,25.2,0,0,7,1.1
1050,237.1,42.4,0,24.1,0,0,6.8,0.9
1065,263.4,43.1,0,25.2,0,0,6,0.5
1080,278.4,41.2,0,25.3,0,0,4.9,0.4
1095,304.3,40.8,0,0,0,0,4.6,0.4
1110,336.4,40.3,0,0,0,0,4.3,0.2
1125,314.4,39.4,0,0,0,0,3.9,0
1140,265.1,38.4,0,0,0,0,4.1,0
1155,220.9,36.5,0,0,0,0,3.1,0
1170,164.3,37.3,0,0,0,0,3,0
1185,100.6,35.5,0,0,0,0,2.5,0
1200,41.3,18.4,0,0,0,0,1.5,0
