Time,HRR
0.0,0.0
100.10000000000001,0.0
100.2,137.1
102.5,137.1
102.60000000000001,137.0
103.60000000000001,137.0
103.7,136.9
104.5,136.9
104.60000000000001,136.8
105.2,136.8
105.30000000000001,136.7
105.80000000000001,136.7
105.9,136.6
106.30000000000001,136.6
106.4,136.5
106.9,136.5
107.0,136.4
107.30000000000001,136.4
107.4,136.3
107.80000000000001,136.3
107.9,136.2
108.2,136.2
108.30000000000001,136.1
108.60000000000001,136.1
108.7,136.0
109.0,136.0
109.10000000000001,135.9
109.30000000000001,135.9
109.4,135.8
109.7,135.8
109.80000000000001,135.7
110.0,135.7
110.10000000000001,135.6
110.4,135.6
110.5,135.5
110.7,135.5
110.80000000000001,135.4
111.10000000000001,135.4
111.2,135.3
111.4,135.3
111.5,135.2
111.7,135.2
111.80000000000001,135.1
112.10000000000001,135.1
112.2,135.0
112.4,135.0
112.5,134.9
112.80000000000001,134.9
112.9,134.8
113.10000000000001,134.8
113.2,134.7
113.4,134.7
113.5,134.6
113.80000000000001,134.6
113.9,134.5
114.10000000000001,134.5
114.2,134.4
114.5,134.4
114.60000000000001,134.3
114.80000000000001,134.3
114.9,134.2
115.10000000000001,134.2
115.2,134.1
115.5,134.1
115.60000000000001,134.0
115.80000000000001,134.0
115.9,133.9
116.2,133.9
116.30000000000001,133.8
116.5,133.8
116.60000000000001,133.7
116.9,133.7
117.0,133.6
117.2,133.6
117.30000000000001,133.5
117.60000000000001,133.5
117.7,133.4
117.9,133.4
118.0,133.3
118.2,133.3
118.30000000000001,133.2
118.60000000000001,133.2
118.7,133.1
118.9,133.1
119.0,133.0
119.30000000000001,133.0
119.4,132.9
119.60000000000001,132.9
119.7,132.8
120.0,132.8
120.10000000000001,132.7
120.30000000000001,132.7
120.4,132.6
120.7,132.6
120.80000000000001,132.5
121.0,132.5
121.10000000000001,132.4
121.4,132.4
121.5,132.3
121.7,132.3
121.80000000000001,132.2
122.10000000000001,132.2
122.2,132.1
122.4,132.1
122.5,132.0
122.80000000000001,132.0
122.9,131.9
123.10000000000001,131.9
123.2,131.8
123.5,131.8
123.60000000000001,131.7
123.9,131.7
124.0,131.6
124.2,131.6
124.30000000000001,131.5
124.60000000000001,131.5
124.7,131.4
124.9,131.4
125.0,131.3
125.30000000000001,131.3
125.4,131.2
125.60000000000001,131.2
125.7,131.1
126.0,131.1
126.10000000000001,131.0
126.4,131.0
126.5,130.9
126.7,130.9
126.80000000000001,130.8
127.10000000000001,130.8
127.2,130.7
