Time,HRRPUA
0.0,0.0
13.5,0.0
27.0,0.0
40.4,0.0
53.9,0.0
67.4,0.0
80.9,0.0
94.3,0.0
107.8,0.0
121.3,0.0
134.8,0.0
148.3,0.0
161.7,0.0
175.2,0.0
188.7,0.0
202.2,0.0
215.6,0.0
229.1,0.0
242.6,0.0
256.1,0.0
269.6,0.0
283.0,0.0
296.5,0.0
310.0,0.0
323.5,0.0
336.9,0.0
350.4,0.0
363.9,0.0
377.4,0.0
390.9,0.0
404.3,0.0
417.8,0.0
431.3,0.0
444.8,15.8
458.2,28.1
471.7,46.2
485.2,59.3
498.7,63.4
512.2,65.1
525.6,63.5
539.1,61.5
552.6,57.7
566.1,53.0
579.5,49.7
593.0,45.9
606.5,42.0
620.0,38.8
633.5,34.7
646.9,31.3
660.4,28.6
673.9,25.8
687.4,24.1
700.8,22.2
714.3,21.2
727.8,20.5
741.3,19.8
754.8,19.3
768.2,18.6
781.7,18.1
795.2,17.7
808.7,17.1
822.1,17.0
835.6,17.2
849.1,17.8
862.6,17.4
876.1,17.2
889.5,17.1
903.0,17.1
916.5,16.2
930.0,16.1
943.4,16.1
956.9,16.0
970.4,16.2
983.9,16.0
997.4,16.3
1010.8,16.3
1024.3,16.1
1037.8,16.2
1051.3,16.3
1064.7,16.3
1078.2,16.3
1091.7,16.5
1105.2,16.7
1118.7,16.5
1132.1,17.1
1145.6,17.2
1159.1,17.4
1172.6,17.1
1186.0,17.3
1199.5,17.4
1213.0,17.2
