Time,HRRPUA
0.0,0.0
1.2,0.0
2.4,0.0
3.6,0.0
4.8,0.0
6.0,0.0
7.2,0.0
8.4,0.0
9.6,30.0
10.8,60.4
11.9,70.7
13.1,79.9
14.3,79.9
15.5,79.8
16.7,79.4
17.9,79.1
19.1,78.4
20.3,77.4
21.5,75.2
22.7,73.1
23.9,69.8
25.1,66.2
26.3,62.5
27.5,58.9
28.7,55.0
29.9,50.9
31.1,45.7
32.3,40.5
33.4,36.0
34.6,32.8
35.8,31.2
37.0,30.2
38.2,29.0
39.4,27.5
40.6,25.6
41.8,23.5
43.0,21.4
44.2,19.2
45.4,17.2
46.6,15.6
47.8,14.0
49.0,12.8
50.2,11.9
51.4,12.5
52.6,13.1
53.8,13.6
55.0,14.2
56.1,12.6
57.3,11.0
58.5,9.6
59.7,8.5
60.9,8.3
62.1,8.3
63.3,8.3
64.5,8.3
65.7,8.3
66.9,8.3
68.1,8.3
69.3,8.3
70.5,8.3
71.7,8.3
72.9,8.3
74.1,8.3
75.3,8.3
76.5,8.3
77.7,8.3
78.8,8.3
80.0,8.3
81.2,8.3
82.4,8.3
83.6,8.3
84.8,8.3
86.0,8.3
87.2,8.3
88.4,8.5
89.6,9.0
90.8,9.6
92.0,10.1
93.2,10.5
94.4,10.0
95.6,9.4
96.8,8.9
98.0,8.3
99.2,7.8
100.3,7.0
101.5,5.9
102.7,4.8
103.9,4.2
105.1,3.7
106.3,4.3
107.5,4.8
108.7,5.7
109.9,6.8
111.1,7.4
112.3,7.9
113.5,8.0
114.7,7.5
115.9,7.4
117.1,7.4
118.3,7.6
119.5,8.7
120.7,9.2
121.9,9.2
123.0,9.2
124.2,8.6
125.4,8.1
126.6,7.5
127.8,7.0
129.0,6.4
130.2,6.1
131.4,6.6
132.6,7.2
133.8,7.4
135.0,7.4
136.2,6.8
137.4,6.2
138.6,6.2
139.8,6.8
141.0,6.9
142.2,6.9
143.4,6.7
144.6,6.2
145.7,6.3
146.9,6.9
148.1,7.3
149.3,7.3
150.5,7.1
151.7,6.5
152.9,6.0
154.1,6.0
155.3,6.0
156.5,6.0
157.7,6.0
158.9,6.4
160.1,6.9
161.3,7.5
162.5,8.0
163.7,8.3
164.9,8.3
166.1,8.3
167.2,8.3
168.4,8.3
169.6,8.3
170.8,8.3
172.0,8.3
173.2,8.3
174.4,8.3
175.6,8.3
176.8,8.3
178.0,8.3
