Time,HRRPUA
0.0,0.0
10.9,0.0
21.8,0.0
32.8,0.0
43.7,0.0
54.6,0.0
65.5,0.0
76.4,0.0
87.3,0.0
98.3,85.3
109.2,84.3
120.1,93.7
131.0,99.3
141.9,106.9
152.9,111.4
163.8,112.8
174.7,109.3
185.6,105.0
196.5,99.4
207.4,93.1
218.4,86.4
229.3,82.2
240.2,78.5
251.1,77.9
262.0,76.4
273.0,75.2
283.9,71.8
294.8,68.5
305.7,65.7
316.6,61.4
327.5,57.7
338.5,55.4
349.4,54.0
360.3,53.5
371.2,54.8
382.1,55.1
393.1,55.8
404.0,54.8
414.9,53.4
425.8,50.0
436.7,47.7
447.6,45.3
458.6,47.4
469.5,50.6
480.4,56.1
491.3,63.8
502.2,71.8
513.2,79.5
524.1,84.7
535.0,86.9
545.9,86.1
556.8,83.8
567.7,80.3
578.7,76.2
589.6,70.7
600.5,66.2
611.4,63.2
622.3,59.7
633.3,56.7
644.2,55.2
655.1,52.6
666.0,50.9
676.9,49.7
687.8,47.4
698.8,45.4
709.7,43.8
720.6,41.5
731.5,39.1
742.4,37.3
753.4,35.1
764.3,33.3
775.2,31.5
786.1,30.1
797.0,28.7
807.9,27.1
818.9,25.0
829.8,23.8
840.7,22.5
851.6,21.6
862.5,20.6
873.5,20.0
884.4,19.1
895.3,18.8
906.2,18.1
917.1,17.5
928.0,16.1
939.0,15.6
949.9,15.2
960.8,14.5
971.7,13.9
982.6,13.7
993.6,13.3
1004.5,13.0
1015.4,12.6
1026.3,12.4
1037.2,12.3
1048.1,11.8
1059.1,11.7
1070.0,11.5
1080.9,11.4
1091.8,11.1
1102.7,10.9
1113.7,10.7
1124.6,10.2
1135.5,10.1
1146.4,9.7
1157.3,9.7
1168.2,9.5
1179.2,9.3
1190.1,9.1
1201.0,9.2
