Time,HRRPUA
0.0,0.0
14.9,70.5
29.7,415.7
44.6,337.7
59.4,272.6
74.3,229.5
89.1,199.8
104.0,205.3
118.8,228.1
133.7,245.4
148.5,247.3
163.4,302.5
178.2,366.5
193.1,399.8
207.9,401.8
222.8,360.6
237.6,301.2
252.5,244.3
267.3,182.0
282.2,118.0
297.0,82.7
311.9,61.5
326.7,47.0
341.6,37.5
356.4,33.8
371.3,33.0
386.1,33.0
401.0,32.8
415.9,31.7
430.7,30.7
445.6,29.7
460.4,28.9
475.3,27.7
490.1,26.9
505.0,25.8
519.8,24.8
534.7,24.1
549.5,23.1
564.4,22.7
579.2,22.0
594.1,21.6
608.9,21.0
623.8,20.2
638.6,19.8
653.5,19.3
668.3,18.8
683.2,18.4
698.0,18.4
712.9,17.5
727.7,17.2
742.6,16.8
757.4,16.5
772.3,16.2
787.1,15.5
802.0,15.3
816.9,15.1
831.7,14.7
846.6,13.9
861.4,13.6
876.3,13.2
891.1,12.7
906.0,12.2
920.8,11.8
935.7,11.4
950.5,10.9
965.4,10.4
980.2,10.3
995.1,9.7
1009.9,9.4
1024.8,9.0
1039.6,8.7
1054.5,8.5
1069.3,8.0
1084.2,7.9
1099.0,7.3
1113.9,7.0
1128.7,6.7
1143.6,6.2
1158.4,5.9
1173.3,5.3
1188.1,4.9
1203.0,4.4
