Time,HRRPUA
0.0,0.0
8.8,0.0
17.7,74.4
26.5,258.3
35.4,252.2
44.2,200.2
53.0,161.5
61.9,151.5
70.7,154.4
79.5,151.8
88.4,139.1
97.2,116.2
106.1,98.4
114.9,86.6
123.7,71.5
132.6,60.2
141.4,50.4
150.2,46.3
159.1,45.0
167.9,50.8
176.8,59.8
185.6,69.9
194.4,85.7
203.3,107.4
212.1,132.7
221.0,163.2
229.8,187.7
238.6,214.5
247.5,238.1
256.3,254.5
265.1,261.4
274.0,268.9
282.8,263.4
291.7,263.2
300.5,256.3
309.3,252.4
318.2,239.4
327.0,222.6
335.9,202.5
344.7,183.9
353.5,170.8
362.4,155.1
371.2,145.2
380.0,135.8
388.9,130.4
397.7,123.7
406.6,118.3
415.4,113.4
424.2,105.7
433.1,97.7
441.9,88.1
450.8,75.9
459.6,66.5
468.4,59.0
477.3,50.9
486.1,45.3
494.9,40.0
503.8,35.7
512.6,31.5
521.5,29.4
530.3,27.2
539.1,25.6
548.0,23.7
556.8,23.4
565.6,22.8
574.5,22.3
583.3,22.4
592.2,22.1
601.0,21.9
609.8,21.1
618.7,20.6
627.5,20.1
636.4,19.6
645.2,19.9
654.0,20.6
662.9,22.6
671.7,23.9
680.5,24.3
689.4,23.8
698.2,22.8
707.1,21.2
715.9,19.5
724.7,18.7
733.6,18.8
742.4,18.0
751.2,17.4
760.1,16.9
768.9,16.4
777.8,16.0
786.6,15.4
795.4,14.8
804.3,14.7
813.1,13.9
822.0,13.7
830.8,12.9
839.6,12.8
848.5,12.4
857.3,12.0
866.1,11.6
875.0,11.3
883.8,10.6
892.7,10.3
901.5,10.2
910.3,9.7
919.2,9.5
928.0,9.5
936.9,9.0
945.7,8.7
954.5,8.9
963.4,8.6
972.2,8.3
981.0,8.1
989.9,7.9
998.7,7.7
1007.6,7.4
1016.4,7.6
1025.2,7.5
1034.1,7.2
1042.9,6.8
1051.8,7.0
1060.6,6.9
1069.4,6.7
1078.3,6.2
1087.1,6.2
1095.9,6.2
1104.8,6.0
1113.6,5.8
1122.5,5.9
1131.3,5.6
1140.1,5.2
1149.0,5.6
1157.8,5.5
1166.6,5.0
1175.5,4.9
1184.3,4.9
1193.2,4.6
1202.0,4.6
