Time,HRRPUA
0.0,0.0
5.8,0.0
11.6,0.0
17.4,0.0
23.2,0.0
29.0,0.0
34.8,0.0
40.7,0.0
46.5,0.0
52.3,0.0
58.1,0.0
63.9,0.0
69.7,0.0
75.5,0.0
81.3,0.0
87.1,0.0
92.9,0.0
98.7,0.0
104.5,0.0
110.3,0.0
116.2,0.0
122.0,0.0
127.8,0.0
133.6,0.0
139.4,47.9
145.2,77.5
151.0,75.9
156.8,69.4
162.6,65.4
168.4,64.2
174.2,64.5
180.0,65.8
185.8,66.1
191.7,68.4
197.5,68.4
203.3,69.0
209.1,69.2
214.9,67.2
220.7,64.8
226.5,64.0
232.3,61.8
238.1,59.9
243.9,58.6
249.7,58.0
255.5,56.9
261.3,56.8
267.2,56.2
273.0,55.1
278.8,55.2
284.6,54.9
290.4,55.4
296.2,56.2
302.0,56.0
307.8,56.2
313.6,57.5
319.4,57.0
325.2,56.9
331.0,56.7
336.8,56.7
342.7,56.1
348.5,57.2
354.3,55.7
360.1,56.4
365.9,55.4
371.7,54.2
377.5,53.5
383.3,51.2
389.1,48.9
394.9,45.5
400.7,42.8
406.5,39.2
412.3,36.2
418.2,29.2
424.0,20.7
429.8,17.6
435.6,15.9
441.4,15.0
447.2,14.4
453.0,10.1
458.8,6.5
464.6,5.3
470.4,4.9
476.2,4.1
482.0,4.0
487.8,3.5
493.7,3.3
499.5,3.2
505.3,3.0
511.1,2.9
516.9,2.8
522.7,2.6
528.5,2.5
534.3,2.5
540.1,2.4
545.9,2.3
551.7,2.3
557.5,2.4
563.3,2.3
569.2,2.2
575.0,2.2
580.8,2.2
586.6,2.1
592.4,2.1
598.2,2.1
604.0,2.1
609.8,2.0
615.6,2.2
621.4,2.2
627.2,2.0
633.0,2.3
638.8,2.2
644.7,2.1
650.5,2.2
656.3,2.2
662.1,2.1
667.9,2.3
673.7,2.2
679.5,2.2
685.3,2.5
691.1,2.3
696.9,2.5
702.7,2.5
708.5,2.4
714.3,2.5
720.2,2.7
726.0,2.5
731.8,2.7
737.6,2.8
743.4,2.7
749.2,2.7
755.0,2.6
760.8,2.8
766.6,2.8
772.4,3.0
778.2,2.9
784.0,3.0
789.8,3.1
795.7,3.0
801.5,3.1
807.3,3.3
813.1,3.2
818.9,3.2
824.7,3.2
830.5,3.5
836.3,3.4
842.1,3.3
847.9,3.5
853.7,3.5
859.5,3.7
865.3,3.6
871.2,3.5
877.0,3.7
882.8,3.6
888.6,3.9
894.4,3.8
900.2,3.8
906.0,3.9
911.8,3.9
917.6,4.0
923.4,4.1
929.2,4.0
935.0,4.0
940.8,4.2
946.7,4.3
952.5,4.2
958.3,4.4
964.1,4.3
969.9,4.3
975.7,4.4
981.5,4.5
987.3,4.4
993.1,4.4
998.9,4.6
1004.7,4.5
1010.5,4.6
1016.3,4.5
1022.2,4.5
1028.0,4.8
1033.8,4.7
1039.6,4.7
1045.4,4.9
1051.2,4.9
1057.0,4.9
1062.8,4.9
1068.6,5.0
1074.4,5.0
1080.2,5.0
1086.0,5.1
1091.8,5.1
1097.7,5.4
1103.5,5.3
1109.3,5.6
1115.1,5.4
1120.9,5.6
1126.7,5.7
1132.5,5.5
1138.3,5.9
1144.1,5.8
1149.9,5.8
1155.7,5.8
1161.5,5.9
1167.3,6.0
1173.2,6.1
1179.0,6.0
1184.8,6.3
1190.6,6.3
1196.4,6.5
1202.2,6.5
1208.0,6.5
