1 Time From Ignition (s),2 O2Rear (mol/mol),3 CO2Rear (mol/mol),4 CORear (mol/mol),5 THCRear (mol/mol),6 SootRear (g/g),7 O2Front (mol/mol),8 CO2Front (mol/mol),9 COFront (mol/mol),10 THCFront (mol/mol),11 SootFront (g/g),12 HFR (kW/m2),13 HFF (kW/m2),14 TambCal (C),15 TRSampA (C),16 TFSampA (C),17 TR24A (C),18 TR80A (C),19 TF24A (C),20 TF80A (C),21 TFloorR (C),22 TFloorF (C),23 TCeilF (C),24 TWallUR (C),25 TUFloor (C),26 TD79LBB (C),27 TD79CBB (C),28 TD79RBB (C),29 TD70LA (C),30 TD70LBB (C),31 TD70CA (C),32 TD70CBB (C),33 TD30LA (C),34 TD30LBB (C),35 TD60CBB (C),36 TD50CA (C),37 TD50CBB (C),38 TD40CBB (C),39 TD30CA (C),40 TD30CBB (C),41 TD20LBB (C),42 TD20CBB (C),43 TD20RBB (C),44 TD5CBB (C),45 VD79L (m/s),46 VD79C (m/s),47 VD79R (m/s),48 VD60C (m/s),49 VD40C (m/s),50 VD20L (m/s),51 VD20C (m/s),52 VD20R (m/s),53 VD5C (m/s),54 HRRcal (kW),55 HRRburner (kW),56 StackMFR (kg/s),57 Tstack (C),58 O2stack (mol/mol),59 CO2stack (mol/mol),60 COstack (mol/mol),61 THCstack (mol/mol),62 MSstack (mg/m3),63 H2ORear (mol/mol),64 H2OFront (mol/mol)
-45,0.208513,0.000828,0,0.000024,NaN,0.20866,0.000784,0,0.000017,NaN,0.23,0.31,25.243,31.78,31.86,25.13,29.85,24.76,30.47,10,27.11,34.01,27.42,10,NaN,28.93,NaN,NaN,NaN,26.84,27.22,NaN,NaN,25.52,22.51,24.93,25.09,24.57,24.97,NaN,24.35,NaN,23.36,NaN,-0.03,NaN,0.328,-0.146,NaN,-0.215,NaN,-0.274,0.54,0,2.634,25.284,0.209656,0.000687,0,NaN,NaN,0.001645,0.001458
-40,0.208145,0.000978,0,0.000025,NaN,0.208656,0.000793,0,0.000018,NaN,0.31,0.32,25.233,34.17,34.01,25.24,30.8,24.95,32.65,10,27.54,36.88,27.49,10,NaN,31.52,NaN,NaN,NaN,28.14,29.64,NaN,NaN,25.84,22.79,25.27,25.63,24.54,25.24,NaN,24.5,NaN,23.55,NaN,-0.213,NaN,0.327,-0.155,NaN,-0.215,NaN,-0.255,0.16,0,2.623,25.281,0.209665,0.000685,0,NaN,NaN,0.001953,0.001481
-35,0.207462,0.001194,0.000002,0.000024,NaN,0.208655,0.000809,0,0.000021,NaN,0.29,0.3,25.238,37.81,37.17,25.37,33.74,24.95,35.85,10,27.67,39.04,27.57,10,NaN,34.5,NaN,NaN,NaN,30.7,32.4,NaN,NaN,26.14,22.81,25.03,25.36,24.18,24.78,NaN,24.43,NaN,23.63,NaN,-0.328,NaN,0.321,-0.122,NaN,-0.174,NaN,-0.248,0.16,0,2.591,25.277,0.209664,0.00069,0,NaN,NaN,0.002392,0.001516
-30,0.206926,0.001422,0,0.000029,NaN,0.20863,0.000851,0,0.000024,NaN,0.25,0.29,25.256,39.47,39.66,25.33,37.12,25.11,38.08,10,27.56,39.74,27.56,10,NaN,37.56,NaN,NaN,NaN,33.81,35.88,NaN,NaN,26.92,23.07,24.9,25.08,24.02,24.53,NaN,24.23,NaN,23.61,NaN,-0.492,NaN,0.314,-0.121,NaN,-0.18,NaN,-0.253,0.24,0,2.58,25.274,0.209662,0.000687,0,NaN,NaN,0.002822,0.00161
-25,0.20659,0.001617,0,0.000033,NaN,0.208469,0.00093,0,0.000025,NaN,0.25,0.29,25.265,40.69,41.31,25.3,39.6,25.53,39.86,10,27.38,40.23,27.6,10,NaN,38.86,NaN,NaN,NaN,34.85,37.24,NaN,NaN,27.74,23.51,25.19,24.9,23.94,24.42,NaN,24.17,NaN,23.59,NaN,-0.469,NaN,0.311,-0.142,NaN,-0.173,NaN,-0.245,0.32,0,2.595,25.284,0.209662,0.000681,0,NaN,NaN,0.003208,0.001769
-20,0.206323,0.00177,0.000005,0.000034,NaN,0.208137,0.001057,0,0.000023,NaN,0.24,0.29,25.265,41.74,42.55,25.34,40.99,25.62,41.28,10,27.29,40.67,27.5,10,NaN,39.5,NaN,NaN,NaN,36.27,38.28,NaN,NaN,28.18,23.53,25.09,24.8,23.92,24.38,NaN,24.28,NaN,23.64,NaN,-0.488,NaN,0.312,-0.128,NaN,-0.155,NaN,-0.238,0.29,6.59,2.613,25.292,0.209663,0.00068,0,NaN,NaN,0.00355,0.002016
-15,0.206101,0.001887,0.000016,0.000036,NaN,0.207655,0.001217,0,0.000031,NaN,0.24,0.29,25.276,42.93,43.43,25.33,41.8,25.5,42.16,10,27.34,41.02,27.23,10,NaN,40.41,NaN,NaN,NaN,37.93,39.65,NaN,NaN,28.49,23.41,24.7,24.69,23.86,24.31,NaN,24.37,NaN,23.67,NaN,-0.506,NaN,0.315,-0.132,NaN,-0.165,NaN,-0.222,0.3,19.74,2.618,25.281,0.209662,0.000683,0,NaN,NaN,0.003804,0.002325
-10,0.205798,0.001987,0.000007,0.000031,NaN,0.207196,0.001388,0,0.000063,NaN,0.24,0.29,25.286,43.82,44.29,25.33,42.64,25.3,42.87,10,27.48,41.61,27.29,10,NaN,40.98,NaN,NaN,NaN,38.76,40.11,NaN,NaN,28.63,23.46,24.54,24.6,23.77,24.17,NaN,24.41,NaN,23.63,NaN,-0.509,NaN,0.323,-0.142,NaN,-0.173,NaN,-0.208,0.32,14.69,2.6,25.271,0.209661,0.000687,0,NaN,NaN,0.003989,0.002663
-5,0.204692,0.002192,0,0.000024,NaN,0.206868,0.00156,0,0.00264,NaN,0.25,0.29,25.286,44.09,44.89,25.31,43.33,25.05,43.46,10,27.62,41.98,27.46,10,NaN,41.34,NaN,NaN,NaN,39.45,39.93,NaN,NaN,28.5,23.48,24.55,24.53,23.66,24.07,NaN,24.3,NaN,23.5,NaN,-0.523,NaN,0.321,-0.144,NaN,-0.147,NaN,-0.168,0.59,1.63,2.571,25.288,0.209655,0.000688,0,NaN,NaN,0.004374,0.003002
0,0.200999,0.002945,0,0.000024,NaN,0.206536,0.001721,0,0.00267,NaN,0.6,0.36,25.291,46.97,47.87,25.33,44.88,25.03,45.75,10,28.06,45.8,27.44,10,NaN,42.69,NaN,NaN,NaN,40.99,41.19,NaN,NaN,29.42,23.87,25.1,24.74,23.72,24.29,NaN,24.34,NaN,23.52,NaN,-0.559,NaN,0.175,-0.175,NaN,-0.171,NaN,-0.213,3.43,1.63,2.536,25.52,0.209585,0.000708,0,NaN,NaN,0.005879,0.003308
5,0.193136,0.005668,0.000009,0.000023,NaN,0.205968,0.0019,0,0.000151,NaN,1.35,0.56,25.295,80.13,77.1,25.6,65.14,25.64,71.73,10,30.57,77.57,27.39,10,NaN,67.29,NaN,NaN,NaN,62.73,68.27,NaN,NaN,36.38,25.91,28.54,26.1,24,25.57,NaN,24.84,NaN,23.95,NaN,-0.938,NaN,-0.122,-0.182,NaN,-0.118,NaN,-0.171,11.51,19.98,2.529,26.123,0.209384,0.000789,0,NaN,NaN,0.011353,0.003684
10,0.181599,0.010941,0.000016,0.000024,NaN,0.204768,0.002192,0,0.000144,NaN,2.18,0.83,25.294,147.82,148.37,26.6,120.94,27.32,134.82,10,34.33,143.46,27.47,10,NaN,129.86,NaN,NaN,NaN,120.18,140.58,NaN,NaN,58.7,31.06,37.22,28.25,24.19,27.79,NaN,25.38,NaN,24.62,NaN,-1.553,NaN,-0.432,-0.044,NaN,0.134,NaN,0.064,21.42,42.14,2.519,26.864,0.209129,0.000909,0.000001,NaN,NaN,0.021915,0.0043
15,0.167313,0.017615,0.000014,0.000024,NaN,0.202337,0.002865,0,0.000131,NaN,3.27,1.13,25.3,236.78,228,28.39,198.36,29.43,211.89,10,38.81,216.4,27.53,10,NaN,211.52,NaN,NaN,NaN,192.35,230.46,NaN,NaN,113.67,37.33,49.6,30.33,24.46,30.8,NaN,25.99,NaN,25.49,NaN,-2.047,NaN,-0.716,0.157,NaN,0.288,NaN,0.232,30.55,56.96,2.468,27.573,0.208877,0.001041,0.000001,NaN,NaN,0.035259,0.005654
20,0.151002,0.024947,0.000015,0.000035,NaN,0.198026,0.004557,0,0.000121,NaN,4.24,1.43,25.296,313.13,301.41,30.79,275.46,31.76,285.86,10,44.28,284.24,27.54,10,NaN,296.32,NaN,NaN,NaN,256.49,303.78,NaN,NaN,178.27,42.46,62.3,33.04,24.99,34.46,NaN,26.99,NaN,26.54,NaN,-2.406,NaN,-0.869,0.161,NaN,0.354,NaN,0.3,38.02,65.7,2.411,28.165,0.208655,0.00117,0,NaN,NaN,0.049925,0.009035
25,0.135096,0.032226,0.000014,0.000499,NaN,0.191195,0.007466,0,0.000109,NaN,5.1,1.67,25.292,367.61,368.51,33.41,338.89,34.57,351.15,10,49.77,334.47,27.58,10,NaN,349.01,NaN,NaN,NaN,308.78,348.03,NaN,NaN,231.81,46.15,74.51,35.9,25.65,38.4,NaN,27.89,NaN,27.58,NaN,-2.635,NaN,-0.989,0.166,NaN,0.391,NaN,0.364,44.14,72.35,2.363,28.714,0.208464,0.001278,0.000001,NaN,NaN,0.06448,0.014832
30,0.121558,0.038669,0.000023,0.001486,NaN,0.182228,0.011312,0,0.000105,NaN,5.8,1.87,25.294,408.22,409.44,36.56,393.51,38.18,406.21,10,53.48,361.43,27.6,10,NaN,373.54,NaN,NaN,NaN,349.31,373.08,NaN,NaN,267.47,49.13,84.25,37.83,26.21,42.26,NaN,28.39,NaN,28.18,NaN,-2.726,NaN,-1.064,0.209,NaN,0.427,NaN,0.431,50.61,76.03,2.331,29.3,0.208267,0.001382,0.000002,NaN,NaN,0.077385,0.022534
35,0.110321,0.043914,0.000044,0.000063,NaN,0.17221,0.015801,0,0.000111,NaN,6.08,2.05,25.296,437.46,447.85,40.48,432.41,41.58,444.35,10,55.8,391.51,27.61,10,NaN,397.38,NaN,NaN,NaN,381.7,390.44,NaN,NaN,288.9,53.99,91.73,39.43,26.82,45.26,NaN,28.74,NaN,28.64,NaN,-2.824,NaN,-1.128,0.238,NaN,0.463,NaN,0.472,55.42,75.5,2.353,29.788,0.208145,0.00146,0.000002,NaN,NaN,0.087916,0.031553
40,0.101245,0.047909,0.000076,0.00007,NaN,0.161739,0.020591,0,0.000115,NaN,6.17,2.15,25.289,468.86,485.96,44.22,455.11,44.09,476.19,10,58.95,422.06,27.62,10,NaN,418.07,NaN,NaN,NaN,403.51,397.83,NaN,NaN,309.19,60.63,100.24,41.01,27.42,47.6,NaN,29.08,NaN,28.81,NaN,-2.898,NaN,-1.179,0.262,NaN,0.494,NaN,0.496,60.85,75.15,2.413,30.289,0.208037,0.001519,0.000003,NaN,NaN,0.09597,0.041157
45,0.094937,0.050651,0.000114,0.00009,NaN,0.150847,0.025409,0,0.000122,NaN,6.42,2.22,25.288,486.51,512.75,47.23,467.69,46.54,488.54,10,61.03,436.86,27.68,10,NaN,423.14,NaN,NaN,NaN,418.22,401.21,NaN,NaN,323.94,65.29,105.67,42.83,27.89,49.73,NaN,29.53,NaN,29.01,NaN,-2.9,NaN,-1.218,0.259,NaN,0.519,NaN,0.522,65.61,75.24,2.45,30.78,0.207933,0.001576,0.000003,NaN,NaN,0.10153,0.050799
50,0.09078,0.052586,0.000122,0.000104,NaN,0.140542,0.030015,0,0.000119,NaN,6.43,2.31,25.29,499,523.45,49.47,475.81,48.99,496.34,10,60.74,449.01,27.74,10,NaN,429.35,NaN,NaN,NaN,432.39,410.81,NaN,NaN,330.08,66.64,105.63,44.23,28.3,51.22,NaN,30.13,NaN,29.74,NaN,-2.931,NaN,-1.213,0.271,NaN,0.542,NaN,0.529,66.27,75.25,2.457,31.06,0.207915,0.001609,0.000003,NaN,NaN,0.105415,0.060003
55,0.08762,0.054172,0.000128,0.000101,NaN,0.131486,0.034261,0,0.000115,NaN,6.37,2.4,25.289,509.22,530.96,51.08,488.86,51.42,510.64,10,59.61,459.57,27.72,10,NaN,445.42,NaN,NaN,NaN,445.33,418.95,NaN,NaN,326.3,67.27,104.33,45.57,28.56,52.42,NaN,30.62,NaN,30.24,NaN,-2.934,NaN,-1.216,0.257,NaN,0.556,NaN,0.546,67.17,75.18,2.458,31.28,0.207891,0.001628,0.000003,NaN,NaN,0.1086,0.068489
60,0.084744,0.055494,0.000149,0.000106,NaN,0.123503,0.037998,0.000006,0.000122,NaN,6.66,2.48,25.287,523.35,533.66,52.47,501.37,53.5,529.17,10,61.18,463.66,27.77,10,NaN,442.84,NaN,NaN,NaN,453.13,418.59,NaN,NaN,316.65,70.6,105.26,47.7,28.79,53.56,NaN,30.8,NaN,30.71,NaN,-2.943,NaN,-1.221,0.25,NaN,0.584,NaN,0.558,68.92,75.2,2.431,31.539,0.207824,0.001663,0.000004,NaN,NaN,0.111287,0.076008
65,0.082225,0.056719,0.000168,0.000126,NaN,0.116492,0.041103,0.000022,0.000187,NaN,6.95,2.54,25.285,537.34,535.26,53.85,500.35,55.57,538.51,10,64.27,464.26,27.74,10,NaN,432.73,NaN,NaN,NaN,459.48,423.69,NaN,NaN,313.31,72.59,108.56,48.86,29.02,54.49,NaN,30.87,NaN,30.85,NaN,-2.927,NaN,-1.25,0.246,NaN,0.6,NaN,0.585,70.16,75.2,2.39,31.818,0.207757,0.001702,0.000004,NaN,NaN,0.113775,0.08225
70,0.080165,0.05783,0.000187,0.000133,NaN,0.111131,0.043516,0.000033,0.000273,NaN,7.14,2.6,25.279,549.24,540.9,55.75,496.23,57.9,542.95,10,64.11,464.77,27.76,10,NaN,433.69,NaN,NaN,NaN,459.97,421.8,NaN,NaN,316.84,73.46,109.95,48.59,29.24,55.05,NaN,30.94,NaN,30.47,NaN,-2.947,NaN,-1.278,0.247,NaN,0.607,NaN,0.578,72.52,75.14,2.375,32.081,0.207679,0.001749,0.000004,NaN,NaN,0.116033,0.087097
75,0.07866,0.058736,0.000203,0.000137,NaN,0.1072,0.045346,0.000041,0.000269,NaN,7.15,2.72,25.286,549.35,552.39,58,493.61,59.62,549.73,10,63.82,476.43,27.91,10,NaN,441.65,NaN,NaN,NaN,463.11,425.57,NaN,NaN,319.89,74.04,110.28,48.38,29.28,55.83,NaN,31.08,NaN,30.65,NaN,-2.951,NaN,-1.279,0.244,NaN,0.582,NaN,0.548,71.14,75.29,2.358,32.159,0.207698,0.001759,0.000004,NaN,NaN,0.117879,0.090774
80,0.077835,0.05936,0.00022,0.000133,NaN,0.104012,0.046793,0.000052,0.000271,NaN,7.15,2.83,25.301,555.08,567.32,59.63,497.66,61.94,552.23,10,64.84,496.11,28.26,10,NaN,449.76,NaN,NaN,NaN,463.5,424.94,NaN,NaN,339.99,75.61,111.42,48.5,29.33,56.68,NaN,31.31,NaN,30.21,NaN,-2.995,NaN,-1.324,0.255,NaN,0.565,NaN,0.554,67.98,75.23,2.344,32.19,0.207772,0.00173,0.000005,NaN,NaN,0.11916,0.093691
85,0.077711,0.059708,0.000234,0.000107,NaN,0.101167,0.04801,0.000062,0.000272,NaN,7.13,2.91,25.309,560.81,577.91,61.39,502.73,64.45,549.25,10,65.94,512.52,28.58,10,NaN,460.87,NaN,NaN,NaN,464.21,426.46,NaN,NaN,353.54,80.56,118.27,49.66,29.66,58.29,NaN,31.59,NaN,29.57,NaN,-3.112,NaN,-1.346,0.261,NaN,0.57,NaN,0.584,67.34,75.19,2.368,32.321,0.20781,0.001704,0.000005,NaN,NaN,0.119883,0.096144
90,0.078952,0.059692,0.000238,0.000095,NaN,0.098702,0.049058,0.000065,0.000226,NaN,7.02,3,25.324,563.75,592.02,63.25,505.32,66.75,549.85,10,67.38,518.59,28.9,10,NaN,467.08,NaN,NaN,NaN,469.87,437.09,NaN,NaN,354.72,84.65,123.07,50.8,29.54,58.15,NaN,31.3,NaN,29.16,NaN,-3.121,NaN,-1.337,0.287,NaN,0.647,NaN,0.643,68.59,75.21,2.424,32.494,0.20782,0.001695,0.000005,NaN,NaN,0.119861,0.098247
95,0.081899,0.059054,0.000225,0.000098,NaN,0.096489,0.0501,0.000076,0.000177,NaN,7.38,3.1,25.335,572.91,611.4,63.32,504.57,69.77,549.38,10,68.22,521.53,29.08,10,NaN,471.32,NaN,NaN,NaN,476.99,447.65,NaN,NaN,351.36,82.9,121.52,51.34,29.49,57.91,NaN,30.6,NaN,28.94,NaN,-3.104,NaN,-1.344,0.284,NaN,0.652,NaN,0.623,73.96,75.25,2.495,32.778,0.207735,0.001733,0.000005,NaN,NaN,0.118559,0.100351
100,0.085626,0.057745,0.00021,0.0001,NaN,0.094371,0.051112,0.000095,0.000142,NaN,7.73,3.19,25.333,578.77,617.11,62.82,501.04,71.65,539.43,10,68.98,510.8,29.32,10,NaN,456.84,NaN,NaN,NaN,475.28,439.31,NaN,NaN,346.14,79.99,120.63,50.95,29.89,59.16,NaN,30.46,NaN,29.24,NaN,-3.099,NaN,-1.339,0.281,NaN,0.619,NaN,0.615,79.6,75.31,2.568,33.143,0.207643,0.001794,0.000006,NaN,NaN,0.115909,0.102413
105,0.08885,0.056141,0.00019,0.000099,NaN,0.092474,0.052057,0.000112,0.000122,NaN,7.74,3.29,25.327,580.46,628.84,62.92,500.54,71.9,530.46,10,69.64,527.86,29.52,10,NaN,454.95,NaN,NaN,NaN,468.7,431.7,NaN,NaN,340.23,84,119.18,51.82,30.49,60.9,NaN,30.88,NaN,29.92,NaN,-3.117,NaN,-1.311,0.28,NaN,0.626,NaN,0.641,79.21,75.23,2.598,33.284,0.20767,0.001803,0.000006,NaN,NaN,0.112661,0.104338
110,0.090806,0.054744,0.000177,0.000112,NaN,0.09102,0.052881,0.000126,0.000149,NaN,7.92,3.35,25.324,581.75,635.27,63.27,507.7,70.91,525.93,10,70.49,536.13,29.61,10,NaN,457.15,NaN,NaN,NaN,469.04,437.38,NaN,NaN,333.77,87.84,117.02,56.14,30.96,63.06,NaN,31.42,NaN,30.38,NaN,-3.115,NaN,-1.33,0.228,NaN,0.61,NaN,0.641,76,75.21,2.573,33.291,0.207731,0.001775,0.000006,NaN,NaN,0.109841,0.106014
115,0.090613,0.054021,0.000175,0.000117,NaN,0.090042,0.053555,0.000147,0.000214,NaN,7.96,3.46,25.313,577.96,631.89,64.92,514.43,71.15,530.56,10,71.26,531.78,29.96,10,NaN,460.84,NaN,NaN,NaN,475.58,443.76,NaN,NaN,357.59,91.43,120.95,58.63,31.19,64.46,NaN,31.54,NaN,30.71,NaN,-3.139,NaN,-1.39,0.232,NaN,0.607,NaN,0.632,71.99,75.25,2.496,33.3,0.20778,0.001737,0.000006,NaN,NaN,0.108391,0.107403
120,0.088264,0.054286,0.00018,0.000101,NaN,0.089584,0.05402,0.000163,0.000213,NaN,8,3.53,25.302,584.6,634.55,67.08,513.55,72.37,537.18,10,70,532.21,30.54,10,NaN,473.46,NaN,NaN,NaN,479.12,444.54,NaN,NaN,369.02,92.72,123.13,58.63,31.39,66.16,NaN,32.19,NaN,31.48,NaN,-3.171,NaN,-1.395,0.262,NaN,0.642,NaN,0.636,68.61,75.15,2.384,33.43,0.20779,0.001703,0.000006,NaN,NaN,0.108932,0.108366
125,0.084932,0.055406,0.000197,0.000087,NaN,0.089661,0.054241,0.000168,0.000175,NaN,8.18,3.58,25.282,586.49,635.98,68.69,511.69,73.78,545.14,10,69.06,525.99,31.11,10,NaN,470.94,NaN,NaN,NaN,480.86,444.69,NaN,NaN,371.09,95.22,126.12,61.23,31.77,67.77,NaN,33.45,NaN,32.83,NaN,-3.168,NaN,-1.409,0.269,NaN,0.665,NaN,0.643,67.78,75.29,2.292,33.564,0.207744,0.001698,0.000006,NaN,NaN,0.111205,0.108817
130,0.081596,0.0569,0.000211,0.000071,NaN,0.090097,0.054233,0.000166,0.000187,NaN,8.56,3.61,25.286,580.77,626.72,69.8,511.98,75.8,549.01,10,71.36,526.23,31.36,10,NaN,474.19,NaN,NaN,NaN,480.97,443.92,NaN,NaN,382.84,99.88,134.69,62.21,32.22,68.45,NaN,34.08,NaN,33.81,NaN,-3.193,NaN,-1.452,0.304,NaN,0.65,NaN,0.653,67.77,75.25,2.24,33.601,0.207703,0.00171,0.000006,NaN,NaN,0.114223,0.108798
135,0.079083,0.058326,0.00021,0.000055,NaN,0.090664,0.054064,0.000165,0.0002,NaN,8.66,3.68,25.307,575.03,616.96,71.52,513.49,78.01,557.19,10,72.64,527.86,31.29,10,NaN,481.91,NaN,NaN,NaN,480.6,440.94,NaN,NaN,378.93,99.6,136.4,60.96,32.49,69.69,NaN,34.02,NaN,33.68,NaN,-3.202,NaN,-1.457,0.283,NaN,0.66,NaN,0.679,68.15,75.11,2.247,33.691,0.207698,0.001715,0.000006,NaN,NaN,0.117073,0.108459
