Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
 270.,  1.139E-01,  4.366E-02,  1.167E-04,  2.433E-05,   NaN,  1.252E-01,  3.824E-02,  1.202E-04,  2.783E-05,   NaN,  10.12,  11.39,  21.5, 506.2, 626.4,  53.1, 476.8,  49.5, 496.4,  10.0,   NaN,   NaN,   NaN,  10.0, 539.1, 549.7, 422.8, 552.8, 532.4, 421.1, 404.8,  21.8,  43.7, 222.6,  44.4,  58.7,  57.7,  24.4,  58.8,  29.4,  28.6,  29.6,  21.3,  4.04,  3.77,  3.67,  1.25,  0.48,  0.63,  0.66,  0.66,  0.72,  77.6,  76.0, 2.627333,  34.0,  2.076E-01,  1.822E-03,  1.333E-06,        NaN,   NaN,  8.755E-02,  7.673E-02
 300.,  1.039E-01,  4.781E-02,  1.680E-04,  2.600E-05,   NaN,  1.276E-01,  3.726E-02,  1.480E-04,  3.862E-04,   NaN,  10.62,  11.86,  21.6, 503.7, 610.8,  52.0, 493.8,  42.5, 535.3,  10.0,   NaN,   NaN,   NaN,  10.0, 507.8, 556.7, 410.7, 525.1, 504.5, 423.7, 408.3,  22.3,  45.1, 233.8,  53.0,  66.0,  67.2,  25.1,  62.9,  30.8,  31.0,  33.9,  22.2,  3.76,  3.73,  3.58,  1.28,  0.48,  0.69,  0.69,  0.65,  0.74,  72.1,  75.8, 2.480833,  34.0,  2.077E-01,  1.771E-03,  2.000E-06,        NaN,   NaN,  9.595E-02,  7.481E-02
 330.,  1.009E-01,  4.987E-02,  1.983E-04,  3.050E-05,   NaN,  1.274E-01,  3.715E-02,  1.743E-04,  3.943E-04,   NaN,  11.00,  12.46,  21.6, 504.7, 593.8,  50.5, 504.9,  49.1, 565.8,  10.0,   NaN,   NaN,   NaN,  10.0, 494.2, 552.2, 392.6, 511.1, 495.5, 428.7, 408.9,  22.7,  46.2, 246.5,  56.8,  67.4,  65.6,  25.8,  64.8,  32.4,  33.4,  34.7,  23.0,  3.66,  3.73,  3.50,  1.32,  0.50,  0.69,  0.70,  0.67,  0.76,  70.5,  75.8, 2.391500,  34.3,  2.076E-01,  1.774E-03,  2.833E-06,        NaN,   NaN,  1.001E-01,  7.464E-02
 360.,  1.026E-01,  4.909E-02,  2.363E-04,  3.283E-05,   NaN,  1.249E-01,  3.817E-02,  1.853E-04,  3.083E-05,   NaN,  11.15,  12.92,  21.6, 507.1, 610.4,  51.7, 502.2,  44.1, 548.0,  10.0,   NaN,   NaN,   NaN,  10.0, 519.9, 570.2, 408.4, 526.6, 513.2, 430.3, 414.6,  22.9,  46.5, 237.1,  61.0,  70.1,  71.9,  26.2,  66.2,  31.8,  32.4,  35.7,  22.9,  3.80,  3.81,  3.65,  1.31,  0.48,  0.70,  0.70,  0.67,  0.77,  66.1,  75.8, 2.310833,  34.2,  2.077E-01,  1.765E-03,  3.667E-06,        NaN,   NaN,  9.866E-02,  7.672E-02
 390.,  1.026E-01,  4.864E-02,  2.482E-04,  4.633E-05,   NaN,  1.280E-01,  3.696E-02,  2.157E-04,  3.683E-05,   NaN,  11.74,  13.56,  21.6, 506.4, 579.3,  51.0, 525.3,  43.6, 590.4,  10.0,   NaN,   NaN,   NaN,  10.0, 492.1, 572.8, 417.4, 502.3, 488.9, 436.8, 419.2,  23.4,  49.1, 224.8,  60.9,  70.6,  71.2,  26.8,  70.7,  36.4,  35.6,  38.2,  25.3,  3.64,  3.76,  3.62,  1.30,  0.47,  0.69,  0.68,  0.69,  0.77,  68.1,  75.9, 2.302333,  34.3,  2.076E-01,  1.764E-03,  4.167E-06,        NaN,   NaN,  9.778E-02,  7.436E-02
 420.,  1.009E-01,  4.997E-02,  3.292E-04,  6.600E-05,   NaN,  1.276E-01,  3.670E-02,  2.287E-04,  4.817E-05,   NaN,  12.06,  13.92,  21.6, 507.6, 586.0,  52.8, 522.6,  47.6, 590.1,  10.0,   NaN,   NaN,   NaN,  10.0, 512.4, 572.6, 443.0, 509.3, 501.6, 438.2, 418.4,  23.9,  51.4, 222.4,  59.1,  68.2,  78.3,  27.4,  72.6,  37.7,  38.3,  37.9,  24.4,  3.74,  3.77,  3.75,  1.27,  0.48,  0.71,  0.71,  0.70,  0.81,  70.9,  76.1, 2.387667,  34.7,  2.076E-01,  1.736E-03,  6.000E-06,        NaN,   NaN,  1.006E-01,  7.386E-02
 450.,  1.009E-01,  5.013E-02,  4.347E-04,  5.515E-04,   NaN,  1.265E-01,  3.788E-02,  2.973E-04,  7.490E-04,   NaN,  12.73,  14.35,  21.7, 514.6, 579.5,  53.4, 544.2,  45.4, 609.1,  10.0,   NaN,   NaN,   NaN,  10.0, 508.9, 571.2, 448.1, 513.5, 501.4, 448.9, 427.4,  24.3,  53.9, 224.6,  59.3,  70.7,  77.0,  27.9,  76.7,  38.7,  39.7,  41.1,  25.6,  3.69,  3.76,  3.80,  1.31,  0.48,  0.71,  0.71,  0.70,  0.81,  70.9,  75.8, 2.396000,  34.7,  2.076E-01,  1.731E-03,  7.833E-06,        NaN,   NaN,  1.011E-01,  7.635E-02
 480.,  1.018E-01,  4.931E-02,  5.440E-04,  8.567E-05,   NaN,  1.303E-01,  3.591E-02,  3.308E-04,  6.167E-05,   NaN,  12.81,  14.63,  21.6, 513.4, 572.3,  54.7, 540.5,  51.3, 615.5,  10.0,   NaN,   NaN,   NaN,  10.0, 494.2, 573.1, 436.8, 504.1, 493.5, 443.8, 422.6,  24.1,  54.6, 256.4,  64.1,  74.8,  73.1,  27.8,  77.2,  37.6,  38.1,  39.4,  24.9,  3.70,  3.83,  3.83,  1.39,  0.51,  0.70,  0.70,  0.71,  0.81,  70.3,  75.9, 2.368667,  35.2,  2.076E-01,  1.761E-03,  1.033E-05,        NaN,   NaN,  9.970E-02,  7.248E-02
 510.,  1.004E-01,  5.053E-02,  5.718E-04,  8.733E-05,   NaN,  1.236E-01,  3.891E-02,  3.200E-04,  6.267E-05,   NaN,  12.93,  14.81,  21.5, 517.2, 610.5,  58.4, 524.4,  60.2, 571.6,  10.0,   NaN,   NaN,   NaN,  10.0, 532.5, 586.4, 454.5, 523.7, 511.9, 440.5, 424.1,  24.1,  52.3, 240.1,  73.6,  85.0,  74.4,  27.8,  77.1,  34.0,  34.5,  36.2,  23.3,  3.93,  3.90,  3.84,  1.36,  0.47,  0.71,  0.72,  0.73,  0.83,  69.5,  75.8, 2.325000,  35.4,  2.076E-01,  1.771E-03,  1.133E-05,        NaN,   NaN,  1.022E-01,  7.846E-02
 540.,  9.941E-02,  5.092E-02,  6.235E-04,  1.017E-04,   NaN,  1.221E-01,  3.973E-02,  3.213E-04,  6.583E-05,   NaN,  12.95,  15.15,  21.5, 513.3, 646.9,  65.1, 514.8,  63.7, 552.1,  10.0,   NaN,   NaN,   NaN,  10.0, 561.6, 598.9, 450.5, 547.1, 539.9, 443.2, 427.8,  24.6,  55.5, 229.1,  75.3,  87.5,  75.2,  28.2,  78.0,  33.5,  33.7,  36.1,  23.3,  4.06,  3.93,  3.80,  1.30,  0.48,  0.71,  0.72,  0.71,  0.85,  74.2,  76.1, 2.441667,  35.9,  2.076E-01,  1.814E-03,  1.317E-05,        NaN,   NaN,  1.031E-01,  8.010E-02
 570.,  1.046E-01,  4.865E-02,  7.023E-04,  1.080E-04,   NaN,  1.241E-01,  3.881E-02,  3.525E-04,  5.200E-05,   NaN,  13.18,  15.51,  21.5, 506.1, 644.2,  67.4, 512.2,  63.8, 560.1,  10.0,   NaN,   NaN,   NaN,  10.0, 557.7, 584.3, 449.6, 548.2, 532.2, 447.5, 430.4,  24.8,  56.4, 252.1,  82.5,  93.8,  84.4,  28.7,  82.6,  33.7,  34.1,  37.5,  23.6,  4.11,  3.91,  3.82,  1.38,  0.45,  0.72,  0.71,  0.71,  0.86,  77.7,  76.0, 2.506333,  36.7,  2.075E-01,  1.850E-03,  1.517E-05,        NaN,   NaN,  9.871E-02,  7.833E-02
 600.,  9.879E-02,  5.116E-02,  7.560E-04,  1.172E-04,   NaN,  1.239E-01,  3.898E-02,  3.945E-04,  7.500E-05,   NaN,  13.65,  15.83,  21.5, 516.0, 637.0,  65.7, 513.7,  61.1, 552.4,  10.0,   NaN,   NaN,   NaN,  10.0, 565.7, 590.0, 463.1, 547.3, 530.0, 440.7, 425.9,  24.9,  57.0, 245.1,  82.3,  93.3,  95.4,  29.5,  86.0,  35.3,  35.5,  36.6,  23.8,  4.15,  3.99,  3.96,  1.38,  0.47,  0.73,  0.71,  0.72,  0.81,  76.8,  75.8, 2.505667,  36.9,  2.075E-01,  1.863E-03,  1.667E-05,        NaN,   NaN,  1.038E-01,  7.875E-02
 630.,  1.020E-01,  4.985E-02,  8.132E-04,  1.388E-04,   NaN,  1.251E-01,  3.862E-02,  4.282E-04,  8.187E-04,   NaN,  13.76,  16.10,  21.5, 523.7, 639.2,  66.7, 516.1,  63.6, 566.8,  10.0,   NaN,   NaN,   NaN,  10.0, 560.5, 592.5, 464.3, 551.9, 534.8, 448.5, 432.6,  25.5,  58.7, 250.0,  82.2,  93.7,  92.0,  29.7,  85.4,  35.2,  35.6,  39.0,  24.7,  4.04,  3.91,  3.86,  1.41,  0.46,  0.75,  0.72,  0.72,  0.88,  73.0,  76.0, 2.407000,  36.6,  2.075E-01,  1.864E-03,  1.883E-05,        NaN,   NaN,  1.013E-01,  7.809E-02
 660.,  9.828E-02,  5.147E-02,  9.133E-04,  1.668E-04,   NaN,  1.245E-01,  3.913E-02,  5.953E-04,  1.248E-04,   NaN,  14.20,  16.28,  21.5, 521.3, 612.5,  62.3, 542.5,  60.1, 609.7,  10.0,   NaN,   NaN,   NaN,  10.0, 530.5, 586.5, 467.5, 533.4, 513.7, 453.8, 435.9,  25.6,  59.0, 260.6,  77.2,  87.6,  87.2,  29.9,  87.3,  40.2,  39.9,  41.2,  25.5,  3.84,  3.88,  3.90,  1.43,  0.47,  0.76,  0.74,  0.74,  0.87,  73.2,  76.1, 2.394500,  36.4,  2.075E-01,  1.861E-03,  2.083E-05,        NaN,   NaN,  1.048E-01,  7.944E-02
 690.,  9.941E-02,  5.145E-02,  1.117E-03,  1.720E-04,   NaN,  1.244E-01,  3.902E-02,  6.463E-04,  1.140E-04,   NaN,  14.66,  16.82,  21.5, 525.2, 601.9,  62.7, 554.8,  60.8, 623.1,  10.0,   NaN,   NaN,   NaN,  10.0, 517.3, 585.5, 478.0, 530.5, 513.1, 452.7, 432.9,  25.8,  59.2, 256.0,  80.7,  92.2,  92.5,  30.4,  90.1,  39.7,  40.0,  41.3,  26.0,  3.85,  3.93,  4.02,  1.43,  0.48,  0.74,  0.73,  0.73,  0.86,  71.3,  75.8, 2.337333,  36.6,  2.075E-01,  1.849E-03,  2.333E-05,        NaN,   NaN,  1.051E-01,  7.934E-02
 720.,  9.720E-02,  5.211E-02,  1.153E-03,  1.758E-04,   NaN,  1.218E-01,  4.037E-02,  5.617E-04,  8.048E-04,   NaN,  14.61,  16.85,  21.5, 522.1, 633.8,  66.4, 537.5,  64.6, 598.3,  10.0,   NaN,   NaN,   NaN,  10.0, 550.2, 600.2, 459.7, 543.1, 530.7, 451.1, 433.9,  25.8,  60.4, 262.1,  85.9,  97.7,  95.2,  30.5,  88.9,  36.5,  37.2,  39.2,  24.6,  4.03,  4.03,  3.97,  1.43,  0.49,  0.74,  0.74,  0.73,  0.86,  70.6,  76.1, 2.317500,  36.9,  2.075E-01,  1.873E-03,  2.450E-05,        NaN,   NaN,  1.065E-01,  8.186E-02
 750.,  9.696E-02,  5.314E-02,  1.188E-03,  1.910E-04,   NaN,  1.234E-01,  4.007E-02,  6.270E-04,  1.378E-04,   NaN,  14.74,  17.20,  21.4, 524.7, 634.1,  66.9, 533.9,  65.5, 601.6,  10.0,   NaN,   NaN,   NaN,  10.0, 556.8, 605.3, 458.9, 549.0, 527.8, 459.9, 442.9,  26.4,  62.6, 251.4,  89.1,  97.8, 103.8,  31.0,  90.3,  39.9,  38.1,  40.1,  25.1,  4.01,  4.00,  3.94,  1.42,  0.48,  0.76,  0.75,  0.72,  0.86,  69.6,  75.9, 2.285333,  37.1,  2.075E-01,  1.897E-03,  2.567E-05,        NaN,   NaN,  1.087E-01,  8.139E-02
 780.,  9.808E-02,  5.169E-02,  1.198E-03,  1.663E-04,   NaN,  1.239E-01,  3.933E-02,  6.862E-04,  1.162E-04,   NaN,  15.14,  17.30,  21.3, 527.8, 620.0,  64.6, 546.3,  57.5, 616.0,  10.0,   NaN,   NaN,   NaN,  10.0, 538.1, 596.3, 492.7, 536.1, 520.9, 452.6, 434.3,  27.1,  62.1, 258.8,  88.5,  98.6, 106.6,  32.0,  90.7,  42.2,  41.4,  43.5,  27.3,  3.93,  3.99,  4.16,  1.45,  0.51,  0.78,  0.77,  0.74,  0.87,  71.3,  76.2, 2.303500,  37.4,  2.075E-01,  1.912E-03,  2.667E-05,        NaN,   NaN,  1.058E-01,  8.004E-02
 810.,  9.403E-02,  5.407E-02,  1.239E-03,  1.617E-04,   NaN,  1.237E-01,  3.955E-02,  6.348E-04,  1.193E-04,   NaN,  15.49,  17.61,  21.3, 526.7, 628.1,  67.9, 545.6,  67.6, 609.4,  10.0,   NaN,   NaN,   NaN,  10.0, 543.2, 598.9, 481.6, 542.7, 526.9, 462.5, 444.7,  26.6,  60.9, 251.6,  86.5,  98.2,  91.2,  31.2,  88.3,  41.4,  42.5,  43.6,  26.9,  4.01,  4.01,  4.06,  1.43,  0.49,  0.75,  0.74,  0.77,  0.88,  70.5,  75.9, 2.266833,  37.5,  2.075E-01,  1.914E-03,  2.717E-05,        NaN,   NaN,  1.106E-01,  8.036E-02
 840.,  9.657E-02,  5.315E-02,  1.297E-03,  1.665E-04,   NaN,  1.231E-01,  4.021E-02,  6.408E-04,  1.197E-04,   NaN,  15.29,  17.86,  21.3, 521.9, 640.7,  69.0, 535.0,  69.0, 593.2,  10.0,   NaN,   NaN,   NaN,  10.0, 565.7, 610.8, 469.0, 547.3, 530.4, 453.7, 439.9,  26.9,  62.4, 256.1,  93.5, 104.0, 104.9,  31.8,  92.2,  38.2,  38.4,  41.2,  26.0,  4.13,  4.07,  4.02,  1.46,  0.46,  0.77,  0.75,  0.74,  0.88,  79.0,  76.2, 2.496167,  38.4,  2.074E-01,  1.959E-03,  2.867E-05,        NaN,   NaN,  1.089E-01,  8.171E-02
 870.,  9.935E-02,  5.167E-02,  1.251E-03,  1.552E-04,   NaN,  1.231E-01,  3.987E-02,  6.142E-04,  1.753E-04,   NaN,  15.37,  18.15,  21.4, 518.1, 651.8,  74.2, 534.4,  72.1, 592.3,  10.0,   NaN,   NaN,   NaN,  10.0, 570.7, 610.5, 488.3, 551.2, 539.4, 458.3, 443.6,  27.5,  64.8, 269.8, 100.7, 111.8, 108.6,  32.2,  97.0,  38.3,  39.1,  40.9,  24.9,  4.19,  4.10,  4.11,  1.47,  0.47,  0.76,  0.75,  0.75,  0.89,  77.4,  76.2, 2.463000,  39.1,  2.074E-01,  2.001E-03,  2.900E-05,        NaN,   NaN,  1.059E-01,  8.097E-02
 900.,  9.799E-02,  5.219E-02,  1.224E-03,  1.560E-04,   NaN,  1.233E-01,  4.023E-02,  7.093E-04,  1.112E-04,   NaN,  15.81,  18.22,  21.3, 522.9, 644.6,  71.6, 537.8,  70.0, 604.2,  10.0,   NaN,   NaN,   NaN,  10.0, 551.5, 609.6, 463.3, 547.7, 530.5, 465.4, 450.5,  27.6,  64.3, 284.1,  96.8, 103.8, 108.0,  32.2,  94.4,  41.9,  42.2,  42.4,  26.8,  3.98,  4.00,  3.88,  1.50,  0.47,  0.78,  0.76,  0.77,  0.90,  72.9,  76.0, 2.347000,  38.5,  2.075E-01,  1.945E-03,  2.883E-05,        NaN,   NaN,  1.068E-01,  8.188E-02
 930.,  9.657E-02,  5.270E-02,  1.238E-03,  1.548E-04,   NaN,  1.250E-01,  3.936E-02,  6.828E-04,  5.867E-04,   NaN,  16.08,  18.42,  21.3, 529.0, 624.6,  73.5, 551.3,  70.1, 604.0,  10.0,   NaN,   NaN,   NaN,  10.0, 544.1, 605.9, 490.3, 543.2, 523.0, 462.6, 447.5,  26.9,  65.1, 274.8,  96.2, 104.3,  96.3,  31.6,  91.6,  43.6,  42.0,  43.0,  27.6,  4.00,  4.02,  4.10,  1.50,  0.52,  0.78,  0.76,  0.76,  0.87,  72.8,  76.0, 2.348666,  38.3,  2.075E-01,  1.878E-03,  2.917E-05,        NaN,   NaN,  1.079E-01,  8.008E-02
 960.,  9.734E-02,  5.278E-02,  1.326E-03,  1.632E-04,   NaN,  1.276E-01,  3.804E-02,  7.342E-04,  1.380E-04,   NaN,  16.32,  18.81,  21.3, 528.0, 610.6,  70.4, 563.9,  74.8, 630.3,  10.0,   NaN,   NaN,   NaN,  10.0, 532.9, 604.3, 480.9, 531.2, 512.9, 459.1, 441.1,  27.0,  67.6, 281.1, 100.6, 111.5,  97.5,  31.9,  92.4,  43.5,  41.6,  44.8,  28.7,  3.94,  4.00,  3.96,  1.53,  0.45,  0.76,  0.77,  0.77,  0.89,  72.4,  76.0, 2.321667,  38.2,  2.075E-01,  1.876E-03,  3.033E-05,        NaN,   NaN,  1.082E-01,  7.754E-02
 990.,  1.022E-01,  5.022E-02,  1.284E-03,  1.340E-04,   NaN,  1.256E-01,  3.904E-02,  7.862E-04,  1.282E-04,   NaN,  16.45,  18.88,  21.3, 533.9, 620.1,  71.1, 556.2,  78.0, 627.1,  10.0,   NaN,   NaN,   NaN,  10.0, 537.8, 595.5, 466.1, 535.2, 518.9, 466.5, 452.2,  26.8,  67.2, 294.3,  93.0, 102.2,  89.1,  31.7,  91.4,  44.2,  45.1,  45.6,  28.1,  3.99,  3.99,  3.94,  1.55,  0.48,  0.77,  0.77,  0.80,  0.88,  71.2,  75.9, 2.299000,  38.4,  2.075E-01,  1.866E-03,  3.117E-05,        NaN,   NaN,  1.030E-01,  7.965E-02
1020.,  9.946E-02,  5.164E-02,  1.262E-03,  1.755E-04,   0.0,  1.253E-01,  3.933E-02,  7.858E-04,  1.165E-04,   0.0,  16.69,  19.16,  21.3, 540.8, 621.7,  70.9, 565.1,  77.0, 627.9,  10.0,   NaN,   NaN,   NaN,  10.0, 536.1, 599.1, 496.8, 536.8, 521.7, 459.0, 442.6,  27.0,  67.6, 283.3,  97.2, 109.0,  94.7,  32.2,  95.8,  44.8,  42.7,  42.8,  29.4,  3.96,  4.00,  4.11,  1.53,  0.48,  0.78,  0.76,  0.78,  0.90,  77.2,  76.2, 2.465167,  38.7,  2.075E-01,  1.868E-03,  3.100E-05,        NaN,   NaN,  1.058E-01,  8.024E-02
1050.,  1.006E-01,  5.105E-02,  1.289E-03,  1.402E-04,   0.0,  1.263E-01,  3.903E-02,  6.940E-04,  1.230E-04,   0.0,  16.65,  19.25,  21.4, 535.6, 637.7,  75.0, 547.3,  76.7, 606.1,  10.0,   NaN,   NaN,   NaN,  10.0, 563.4, 605.8, 487.4, 546.6, 528.6, 461.4, 444.6,  27.0,  66.5, 275.9, 101.8, 112.5, 103.4,  32.6,  96.6,  41.4,  41.7,  43.0,  27.8,  4.15,  4.09,  4.12,  1.52,  0.50,  0.78,  0.76,  0.78,  0.90,  71.9,  76.4, 2.339000,  38.8,  2.075E-01,  1.870E-03,  3.083E-05,        NaN,   NaN,  1.047E-01,  7.944E-02
