1 Time From Ignition (s),2 O2Rear (mol/mol),3 CO2Rear (mol/mol),4 CORear (mol/mol),5 THCRear (mol/mol),6 SootRear (g/g),7 O2Front (mol/mol),8 CO2Front (mol/mol),9 COFront (mol/mol),10 THCFront (mol/mol),11 SootFront (g/g),12 HFR (kW/m2),13 HFF (kW/m2),14 TambCal (C),15 TRSampA (C),16 TFSampA (C),17 TR24A (C),18 TR80A (C),19 TF24A (C),20 TF80A (C),21 TFloorR (C),22 TFloorF (C),23 TCeilF (C),24 TWallUR (C),25 TUFloor (C),26 TD79LBB (C),27 TD79CBB (C),28 TD79RBB (C),29 TD70LA (C),30 TD70LBB (C),31 TD70CA (C),32 TD70CBB (C),33 TD30LA (C),34 TD30LBB (C),35 TD60CBB (C),36 TD50CA (C),37 TD50CBB (C),38 TD40CBB (C),39 TD30CA (C),40 TD30CBB (C),41 TD20LBB (C),42 TD20CBB (C),43 TD20RBB (C),44 TD5CBB (C),45 VD79L (m/s),46 VD79C (m/s),47 VD79R (m/s),48 VD60C (m/s),49 VD40C (m/s),50 VD20L (m/s),51 VD20C (m/s),52 VD20R (m/s),53 VD5C (m/s),54 HRRcal (kW),55 HRRburner (kW),56 StackMFR (kg/s),57 Tstack (C),58 O2stack (mol/mol),59 CO2stack (mol/mol),60 COstack (mol/mol),61 THCstack (mol/mol),62 MSstack (mg/m3),63 H2ORear (mol/mol),64 H2OFront (mol/mol)
1105,0.0011,0.083125,0.014946,0.043877,0.001435,0.001462,0.071946,0.022917,NaN,NaN,64.06,87.45,21.954,754.79,1090.51,238.95,756.46,247.5,1086.33,10,443.68,913.94,94.17,10,1018.11,965.8,993.25,1032.13,965.09,975.59,930.8,79.37,253.53,563.23,330.03,406.01,295.87,102.32,342.72,123.33,136.49,133.64,83.58,-6.348,-5.906,-6.432,-2.474,-0.735,0.901,0.946,1.008,1.285,249.5,267.94,2.063,101.833,0.201432,0.005129,0.000023,NaN,NaN,0.196142,0.189726
1110,0.00093,0.08248,0.01551,0.044176,0.001435,0.001535,0.070483,0.024887,NaN,NaN,63.75,86.92,21.936,755.81,1084.01,241.06,759.15,252.01,1085.05,10,446.69,911.99,95.99,10,1015.64,969.44,982.77,1025.47,966.48,970.51,923.56,79,258.19,557.89,329.18,405.76,299.35,101.98,339.75,122.32,133.91,130.7,83.04,-6.33,-6.006,-6.448,-2.453,-0.64,0.93,0.95,1.001,1.3,251.36,268.22,2.06,101.937,0.201366,0.005145,0.000023,NaN,NaN,0.19598,0.190739
1115,0.000833,0.081942,0.015972,0.04318,0.001434,-0.00063,0.071223,0.02348,NaN,NaN,62.73,85.81,21.897,756.05,1071.58,238.26,761.01,256.92,1070.8,10,439.61,909.61,96.47,10,997.24,986.06,990.64,1030.24,974.39,972.11,921.8,79.74,249.64,553.19,331.33,402.14,299.82,104.21,341.04,120.54,132.24,125.87,78.19,-6.335,-6.025,-6.474,-2.45,-0.602,0.954,0.937,0.951,1.305,258.93,268.09,2.086,102.723,0.201229,0.005205,0.000022,NaN,NaN,0.195828,0.189406
1120,0.000819,0.081609,0.016223,0.042603,0.001435,-0.001424,0.070558,0.02282,NaN,NaN,61.91,85.07,21.815,757.12,1058.6,233.25,758.94,258.69,1048.12,10,437.44,907.66,97.66,10,980.48,993.73,995.14,1044.24,992.3,975.22,929.33,80.04,249.06,561.74,327.13,388.33,298.21,105.21,346.25,117.96,132.41,122.54,75.64,-6.334,-6.017,-6.461,-2.449,-0.485,0.927,0.916,0.942,1.269,265.11,268.68,2.126,103.39,0.201189,0.005241,0.000021,NaN,NaN,0.195663,0.186757
1125,0.000967,0.081428,0.016281,0.044088,0.001435,-0.000507,0.070165,0.022268,NaN,NaN,61.81,85.12,21.784,758.48,1063.61,235.13,757.92,260.09,1056.62,10,443.85,905.31,101.21,10,991.22,984.79,997.98,1040.94,978.78,966.33,925.45,79.8,252.01,554.25,320.64,375.61,299.81,104.91,351.11,119.45,132.73,121.51,76.32,-6.328,-5.989,-6.402,-2.442,-0.606,0.921,0.917,0.951,1.261,259.17,268.07,2.121,103.415,0.201349,0.005194,0.000021,NaN,NaN,0.195419,0.184866
1130,0.001244,0.081372,0.016203,0.042902,0.001436,0.00167,0.072094,0.02103,NaN,NaN,62.4,85.22,21.808,758.71,1068.37,238.11,757.37,260.84,1067.96,10,438.9,906.05,100.27,10,1003.08,975.05,992.34,1037.52,977.56,955.74,919.5,79.34,250.64,557.05,317.01,373.67,304.07,105.23,346.7,121.43,134.36,120.8,77.75,-6.283,-5.985,-6.366,-2.432,-0.525,0.944,0.948,0.958,1.262,248.65,267.44,2.075,102.816,0.201497,0.005124,0.000021,NaN,NaN,0.195149,0.186248
1135,0.001394,0.0816,0.016029,0.039434,0.001434,0.002902,0.072541,0.02124,NaN,NaN,62.57,85.27,21.867,758.26,1071.61,236.84,756.16,256.1,1080.73,10,427.6,906.99,98.64,10,1012.67,982.22,993.82,1042.52,986.5,961.69,920.84,79.58,252,557.36,312.42,371.54,302.77,105.72,336.94,122.4,138.48,121.96,79.28,-6.349,-5.992,-6.392,-2.459,-0.432,0.937,0.947,0.94,1.265,248.12,267.2,2.043,102.971,0.201399,0.005145,0.000021,NaN,NaN,0.195259,0.187561
1140,0.001252,0.082219,0.015724,0.040512,0.001433,0.002462,0.070791,0.023865,NaN,NaN,62.7,85.06,21.897,757.64,1082.26,233.63,755.94,250.99,1096.33,10,424.33,906.55,98.84,10,1019.87,979.54,981.03,1043.01,979.79,957.71,907.81,79.93,255.56,568.99,313.1,380.55,304.22,106.4,336.82,121.97,140.61,124.71,80.83,-6.368,-5.979,-6.4,-2.48,-0.529,0.915,0.938,0.948,1.279,253.82,267.65,2.062,103.39,0.20129,0.005198,0.000022,NaN,NaN,0.195887,0.189312
1145,0.000727,0.082829,0.015485,0.038864,0.001431,0.001253,0.071399,0.023608,NaN,NaN,63.08,85.42,21.878,756.73,1084.84,233.35,756.31,251.42,1096.5,10,428.74,905.53,99.07,10,1019.05,967.8,990.51,1039.81,985.93,954.2,908.23,79.92,254.26,560.08,315.7,389.2,299.11,106.37,334.87,123.69,140.9,126.79,80.9,-6.386,-5.975,-6.493,-2.483,-0.328,0.953,0.948,0.938,1.303,256.24,267.73,2.09,103.318,0.20132,0.005206,0.000023,NaN,NaN,0.196628,0.190013
1150,0.000274,0.083197,0.015387,0.040601,0.001431,-0.000745,0.073157,0.020851,NaN,NaN,63.39,86.3,21.885,757.11,1078.95,237.16,756.65,251.9,1088.1,10,428.34,907.04,98.66,10,1012.72,973.55,1006.95,1050.27,1013.55,974.99,938.11,80.4,251.44,540.91,316.02,387.04,298.35,105.73,332.34,123.99,140.13,125.95,79.68,-6.412,-6.006,-6.52,-2.445,-0.362,0.968,0.952,0.955,1.304,256.41,267.54,2.101,103.176,0.201351,0.005198,0.000022,NaN,NaN,0.197168,0.188016
1155,0.000023,0.083492,0.015248,0.042028,0.001432,-0.000392,0.073438,0.019701,NaN,NaN,63.1,86.09,21.895,757.89,1078.18,242.43,757.8,255.99,1074.57,10,428.12,909.81,97.96,10,1010.52,987.42,1001.44,1065.12,1008.79,992.99,957.34,80.98,248.33,522.95,317.25,388.23,297.93,106.14,336.04,124.12,140.65,125.28,78.67,-6.437,-6.044,-6.517,-2.438,-0.366,0.972,0.956,0.957,1.309,257.14,267.7,2.116,103.168,0.201386,0.005186,0.000022,NaN,NaN,0.197479,0.186279
1160,0,0.083687,0.015135,0.039723,NaN,0.002392,0.072734,0.021017,NaN,NaN,63.36,85.82,21.878,758.67,1084.76,244.31,760.89,253.21,1059.2,10,429.34,909.35,98.5,10,1016.31,985.05,981.84,1057.2,973.14,983.63,937.19,80.94,242.86,536.63,318.45,393.39,294.27,107.01,331.53,123.54,143.07,128.5,78.56,-6.458,-6.002,-6.492,-2.485,-0.497,0.972,0.976,0.95,1.326,260.2,268.03,2.141,103.191,0.201385,0.005185,0.000024,NaN,NaN,0.197643,0.187502
1165,0,0.083745,0.015146,0.041232,NaN,0.003776,0.07273,0.021142,NaN,NaN,63.61,85.52,21.854,759.81,1085.67,242.3,763.3,246.94,1075.18,10,428.8,912.62,98.81,10,1015.87,961.41,969.79,1045.84,965.45,954.07,899.11,81.19,244.71,556.64,322.07,398.52,298.18,105.82,326.81,123.05,144.81,133.45,79.54,-6.411,-5.909,-6.395,-2.514,-0.734,0.936,0.953,0.98,1.305,257.5,268.01,2.135,102.985,0.201443,0.005166,0.000024,NaN,NaN,0.197781,0.187745
1170,0,0.083731,0.015205,0.040188,NaN,0.002239,0.074019,0.01889,NaN,NaN,63.82,85.4,21.82,759.99,1081.39,240.5,762.64,241.38,1096.38,10,434.54,914.58,99.13,10,1012.23,965.21,974.91,1040.34,976.38,941.68,893.97,81.97,251.54,548.77,325.78,399.57,303.33,105.31,336.6,128.49,145.59,139.51,81.87,-6.377,-6.304,-6.311,-2.464,-0.711,0.932,0.94,0.995,1.297,251.39,268.07,2.101,102.346,0.201507,0.005124,0.000024,NaN,NaN,0.197872,0.185819
1175,0,0.083733,0.015222,0.038874,NaN,0.002614,0.074141,0.019086,NaN,NaN,64.12,85.21,21.757,759.54,1091.69,236.06,762.62,228.18,1083.73,10,439.66,914.25,99.46,10,1018.73,971.98,975.71,1027.42,970.99,937.52,893.41,82.11,256,555.86,331.83,406.05,312.91,106.08,346.42,141.83,148.62,151.87,84.42,-6.382,-7.193,-6.32,-2.438,-0.309,0.973,0.974,1.007,1.359,254.32,267.6,2.089,102.425,0.201382,0.00514,0.000025,NaN,NaN,0.19791,0.186455
1180,0,0.083907,0.015075,0.036407,NaN,0.003952,0.073037,0.020854,NaN,NaN,64.17,84.52,21.773,759.98,1097.69,231.42,764.35,221.8,1091.37,10,433.4,912.47,99.26,10,1020.86,962.74,962.54,1009.92,967.14,934.36,896.41,82.47,253.42,590.64,339.25,413.7,329.61,108.53,346.09,138.72,146.16,148.42,83.57,-6.411,-7.491,-6.328,-2.512,-0.437,0.992,0.989,0.973,1.322,262.72,267.56,2.128,102.831,0.201275,0.005173,0.000025,NaN,NaN,0.197962,0.187781
1185,0,0.084253,0.01476,0.033115,NaN,0.002879,0.073264,0.020357,NaN,NaN,64.55,84.83,21.831,760.77,1093.46,232.18,765.59,227.23,1104.99,10,434.64,910.7,101.03,10,1018.11,972.38,972.73,1012.29,973.94,947.78,916.94,82.31,249.61,594.71,339,410.59,330.33,110.05,347.43,125.36,141.57,136.69,80.84,-6.397,-7.527,-6.424,-2.532,-0.483,0.971,0.972,0.966,1.292,266.85,268.06,2.152,103.043,0.201239,0.005183,0.000025,NaN,NaN,0.198026,0.187241
1190,0,0.084638,0.014386,0.038353,NaN,0.002041,0.073266,0.020358,NaN,NaN,64.42,85.1,21.868,761.5,1080.41,236.09,765.67,234.63,1102.22,10,441.3,909.45,105.75,10,1008.04,973.27,984.91,1021.17,967.3,964.04,931.32,82.37,245.55,572.25,335.94,403.1,318.86,108.33,350.36,121.64,139.33,133.12,78.7,-6.405,-7.429,-6.52,-2.517,-0.662,0.957,0.949,0.987,1.301,269.82,268.12,2.153,103.442,0.201154,0.005217,0.000025,NaN,NaN,0.198048,0.187249
1195,0,0.084873,0.014166,0.046652,NaN,0.002818,0.072586,0.021833,NaN,NaN,63.9,85.01,21.913,761.72,1088.86,237.53,764.55,242.05,1104.44,10,440.37,911.66,109.51,10,1011.11,969.3,982.76,1025.93,954.75,959.88,919.71,82.79,248.91,547.45,333.28,399.36,312.01,107.88,354.36,120.37,137.06,131.23,78.77,-6.397,-6.561,-6.474,-2.443,-0.719,0.937,0.927,0.978,1.285,269.19,267.44,2.168,103.546,0.201221,0.005225,0.000024,NaN,NaN,0.198077,0.188838
1200,0,0.084852,0.01421,0.05446,NaN,0.002455,0.072517,0.022064,NaN,NaN,64.07,85.29,21.939,761.42,1095.76,236.51,763.9,247.04,1105.28,10,437.4,913,107.84,10,1018.57,973,986.34,1033.75,981.82,963.12,926.06,83.43,252.07,535.26,330.98,400.14,309.93,108.47,354.45,119.92,135.69,127.28,81.37,-6.382,-6.017,-6.462,-2.435,-0.577,0.929,0.914,0.974,1.274,268.29,266.85,2.176,103.65,0.20127,0.005229,0.000023,NaN,NaN,0.198123,0.189161
1205,0.000084,0.084835,0.014246,0.049683,NaN,0.000804,0.071907,0.022374,NaN,NaN,64.16,85.33,21.947,761.75,1079.2,237.22,763.15,251.83,1101.11,10,435.45,911.52,103.35,10,1011.66,977.44,1006.91,1040.86,993.28,975.17,944.4,83.55,250.21,556.92,332.11,402.03,310.29,107.93,353.06,121.65,136.27,125.98,81.7,-6.382,-6.006,-6.5,-2.491,-0.515,0.95,0.927,0.971,1.309,265.12,267.13,2.159,103.757,0.2013,0.005228,0.000023,NaN,NaN,0.198161,0.188563
1210,0.000098,0.084812,0.01425,0.038204,NaN,0.000113,0.072111,0.022187,NaN,NaN,64.12,85.41,21.954,761.24,1072.66,242.63,762.57,255.95,1096.88,10,431.61,912.32,102.43,10,1002.74,982.13,1005.79,1036.03,973.01,976.79,942.33,83.14,252.36,570.9,334.57,406.63,306.75,107.14,350.88,122.96,138.59,126.14,80.12,-6.341,-6.053,-6.543,-2.529,-0.631,0.941,0.941,0.958,1.318,257.22,267.32,2.141,103.173,0.20147,0.005162,0.000024,NaN,NaN,0.198123,0.188597
1215,0.000108,0.08437,0.014565,0.034558,NaN,0.000606,0.072741,0.021829,NaN,NaN,64.41,85.29,21.952,760.28,1078.44,244.23,761.95,260.52,1097.49,10,427.74,910.92,102.18,10,1014.67,970.92,995.28,1043.25,979.83,968.34,926.8,83.11,255.01,555.52,328.34,392.43,305.51,107.33,354.28,121.8,137.99,122.92,79.85,-6.383,-6.059,-6.554,-2.478,-0.737,0.918,0.944,0.951,1.258,259.8,267.42,2.148,103.278,0.201421,0.005161,0.000024,NaN,NaN,0.19787,0.18914
1220,0.000126,0.083449,0.015256,0.039147,NaN,0.001184,0.072441,0.022217,NaN,NaN,65.33,86.82,21.946,759.99,1076.03,241.43,762.72,262.87,1089.74,10,438.14,910.5,102.08,10,1018.82,960.96,997.05,1051.25,989.58,974.03,935.31,83.48,257.48,560.53,322.04,382.26,305.02,107.19,361.42,120.59,137.16,121.2,82.32,-6.46,-5.983,-6.534,-2.507,-0.613,0.906,0.946,0.954,1.205,260.09,267.97,2.116,103.538,0.201297,0.00521,0.000025,NaN,NaN,0.197409,0.189318
1225,0.000152,0.082685,0.015848,0.04091,NaN,0.001109,0.072464,0.021564,NaN,NaN,65.2,86.76,21.938,760.12,1077.55,243.45,764.51,262.5,1091.71,10,443.47,916.44,102.63,10,1016.78,963.11,990.05,1045.61,991.52,981.37,942.27,83.31,253.38,555.09,323.56,393.07,301.22,106.83,355.37,121.61,139.59,123.58,83.5,-6.4,-5.949,-6.517,-2.483,-0.427,0.933,0.938,0.971,1.237,251.28,268.17,2.047,103.561,0.201303,0.005219,0.000025,NaN,NaN,0.197067,0.188056
1230,0.000176,0.082712,0.015822,0.041576,NaN,0.000622,0.073802,0.018435,NaN,NaN,65.01,85.98,21.935,761.06,1077.09,245.48,764.59,261.11,1081.67,10,434.81,919.29,102.72,10,1009.6,957.55,989.44,1039.68,968.8,990.02,947.91,83.06,252.29,549.56,329.21,406.41,303.37,106.08,348.8,121.55,144.64,127.31,83.09,-6.386,-5.907,-6.516,-2.439,-0.702,0.946,0.939,0.965,1.309,247.4,267.78,2.037,103.335,0.201386,0.005189,0.000024,NaN,NaN,0.197068,0.184474
1235,0.000213,0.083327,0.015303,0.040672,NaN,0.003173,0.074237,0.018473,NaN,NaN,65.08,86.08,21.912,761.89,1075.01,242.3,765.31,257.09,1083.32,10,431.34,915.42,103.78,10,1002.07,964.54,985.62,1039.14,969.05,972.04,916.85,83.4,255.26,557.28,331.94,408.94,312.48,106.98,349.17,121.45,146.5,130.77,84.28,-6.322,-5.904,-6.389,-2.468,-0.74,0.923,0.938,0.962,1.267,246.03,267.12,2.058,102.864,0.201508,0.005132,0.000023,NaN,NaN,0.197258,0.185419
1240,0.000278,0.083883,0.014849,0.042822,NaN,0.006139,0.073488,0.019676,NaN,NaN,65.13,86.67,21.883,762.07,1093.67,237.44,766.21,248.16,1090.08,10,437.12,916.55,105.32,10,1018.79,970.18,972.93,1033.28,972.23,951.06,893.7,83.88,257.13,562.33,331.74,403.59,314.04,108.06,349.17,128.65,145.11,136.07,86.18,-6.394,-5.964,-6.365,-2.514,-0.577,0.933,0.958,0.982,1.308,251.15,267.72,2.076,102.995,0.201426,0.005145,0.000023,NaN,NaN,0.197465,0.186328
1245,0.000353,0.084122,0.01472,0.04449,NaN,0.004353,0.073355,0.019318,NaN,NaN,65.04,85.94,21.878,762.22,1095.74,235.05,766.21,240.48,1089.29,10,436.11,915.3,106,10,1018.93,967.16,972.51,1029.23,978.44,955.35,912.33,84.24,257.15,590.04,332.61,401.65,322.14,108.7,347.64,132.59,147.02,141.29,85.94,-6.428,-6.035,-6.445,-2.55,-0.266,0.969,0.996,0.981,1.33,260.94,267.64,2.126,103.444,0.201311,0.005193,0.000022,NaN,NaN,0.197684,0.185348
1250,0.000411,0.084146,0.014769,0.041358,NaN,0.004073,0.073189,0.019534,NaN,NaN,64.98,85.56,21.892,762.24,1089.56,234.85,767.31,244.88,1088.13,10,435.53,911,104.86,10,1013.82,976.37,977.98,1031.09,981.18,947.51,908.42,83.64,256.97,568.88,331.8,397.53,331.43,108.77,346.48,127.45,144.92,137.11,84.08,-6.389,-6,-6.429,-2.504,-0.407,0.97,0.968,0.963,1.258,260.61,267.16,2.151,103.417,0.20141,0.005168,0.000022,NaN,NaN,0.19783,0.185447
1255,0.000455,0.084053,0.014867,0.04485,NaN,0.004887,0.073303,0.019699,NaN,NaN,64.81,86.15,21.905,761.86,1101.54,233.42,767.15,245.23,1094.92,10,438.9,914.86,103.19,10,1021.47,980.19,972.57,1029.47,959.93,943.79,899.9,83.8,255.01,541.66,332.79,400.75,328.88,108.15,346.94,129.59,142.74,137.67,85.72,-6.459,-5.97,-6.376,-2.467,-0.635,0.956,0.955,0.979,1.274,256.66,267.9,2.137,103.3,0.201478,0.005132,0.000021,NaN,NaN,0.19784,0.186004
1260,0.000486,0.083868,0.015031,0.043738,NaN,0.004975,0.074154,0.018402,NaN,NaN,64.83,86.19,21.916,760.85,1104.02,232.87,767.69,240.81,1101.68,10,443.09,917.8,102.11,10,1021.49,976.61,968.77,1020.15,943.64,950.7,905.5,83.61,249.59,548.06,335.79,405.54,321.85,107.43,344.51,135.72,140.57,139.75,86.55,-6.452,-6.019,-6.395,-2.484,-0.545,0.945,0.993,1.002,1.298,256.41,268.2,2.123,103.238,0.201436,0.00514,0.000022,NaN,NaN,0.197797,0.185113
1265,0.000506,0.083702,0.015198,0.037535,NaN,0.004833,0.074582,0.018084,NaN,NaN,65.07,86.34,21.944,760.49,1098.76,232.22,768.68,242.87,1106.54,10,450.18,915.92,102.38,10,1020.83,977.33,973.93,1013.09,951.27,946.64,904.14,83.21,252.47,559.19,337.66,404.65,312.81,106.65,348.49,134.32,137.58,136.34,85.8,-6.508,-6.015,-6.226,-2.548,-0.468,0.945,0.995,1.001,1.257,260.3,267.78,2.145,103.319,0.201398,0.005159,0.000022,NaN,NaN,0.197799,0.185331
1270,0.000514,0.083724,0.015194,0.033669,NaN,0.005663,0.074632,0.018522,NaN,NaN,65.92,86.53,21.95,761.39,1097.37,231.21,768.85,234.01,1115.52,10,450.17,914.54,103.57,10,1021.37,974.33,970.71,1011.82,952.02,947.14,906.73,84.08,255.79,595.49,334.21,397.31,306.91,108.44,347.21,140.63,145.78,141.11,86.44,-6.487,-6.011,-6.199,-2.582,-0.117,0.964,1.022,0.998,1.311,267.12,267.66,2.189,103.54,0.201352,0.005187,0.000022,NaN,NaN,0.197836,0.186308
1275,0.000538,0.083772,0.01514,0.040481,NaN,0.005646,0.074761,0.018008,NaN,NaN,65.93,85.89,21.913,761.96,1095.37,230.73,769.46,231.34,1112.96,10,445.47,913.05,102.98,10,1021.23,974.05,975.52,1012.08,956.8,954.06,911.04,84.55,247.58,588.66,332.12,395.86,300.59,109.4,343.39,142,151.99,140.77,83.92,-6.416,-6.012,-6.383,-2.536,0.068,0.943,1.003,0.991,1.264,266.75,267.19,2.18,103.725,0.201331,0.005203,0.000022,NaN,NaN,0.197825,0.185539
1280,0.000606,0.08375,0.015153,0.051224,NaN,0.005098,0.073886,0.019162,NaN,NaN,66.1,85.77,21.891,762.92,1091.6,235.12,769.63,237.14,1102.46,10,438.06,912.49,102.04,10,1019.75,983.36,985.03,1010.07,962.95,958.6,913.26,83.21,241.49,544.3,332.79,398.39,295.77,108.39,341.63,134.44,150.96,139.77,82.75,-6.455,-6.044,-6.473,-2.478,-0.227,0.948,0.995,0.999,1.267,263.03,267.55,2.14,103.929,0.201293,0.005221,0.000022,NaN,NaN,0.197806,0.186096
1285,0.000686,0.083976,0.014986,0.040958,NaN,0.005531,0.072292,0.021719,NaN,NaN,66.38,86.08,21.887,764.3,1094.72,241.16,769.83,238.45,1098.74,10,434.58,915.5,103.41,10,1017.7,976.54,981.84,1014.42,961.18,955.65,914.38,81.94,243.75,529.13,329.8,395.29,297.47,107.94,330.65,126.96,152.8,142.33,82.73,-6.487,-6.007,-6.49,-2.473,-0.39,0.984,1.007,1.008,1.327,258.71,268.37,2.103,104.079,0.201287,0.00523,0.000022,NaN,NaN,0.197923,0.188021
1290,0.000738,0.084526,0.014548,0.033562,NaN,0.004338,0.070645,0.023531,NaN,NaN,65.62,86.2,21.882,764.98,1090.54,244.32,769.51,244.63,1092.86,10,436.17,915.48,104.87,10,1013.74,960.85,981.86,1022.25,960.24,958.25,921.7,81.83,250.4,527.3,330.6,401.57,301.06,106.8,334.07,125.1,152.13,138,80.73,-6.357,-5.963,-6.464,-2.458,-0.676,0.964,0.99,0.997,1.361,254.28,267.68,2.085,103.985,0.201354,0.00521,0.000022,NaN,NaN,0.198149,0.188353
1295,0.000776,0.084992,0.014122,0.040522,NaN,0.002004,0.070023,0.023275,NaN,NaN,65.26,86.15,21.878,765.33,1078.66,243.33,769.34,248.47,1097.2,10,440.32,914.13,104.08,10,1011.56,970.02,993.92,1027.58,968.25,957.59,918.83,82.29,251.72,521.38,334.11,405.89,306.32,106.91,345.01,124.92,149.56,133.7,78.54,-6.357,-6,-6.497,-2.438,-0.706,0.992,0.97,0.975,1.313,255.26,267.26,2.107,103.77,0.201407,0.00518,0.000022,NaN,NaN,0.198229,0.186596
1300,0.000825,0.084848,0.014155,0.046523,NaN,0.002182,0.070125,0.022357,NaN,NaN,65.23,85.54,21.885,765.96,1076.08,242.71,768.62,245.39,1104.34,10,438.42,917.89,103.91,10,1012.75,970.93,990.84,1028.93,969.14,946.72,902.35,82.89,251.32,524.31,330.21,395.99,311.67,109.69,349.12,123.86,151.76,137.16,78.77,-6.461,-6.068,-6.553,-2.474,-0.695,1.032,0.988,0.976,1.34,262.24,267.24,2.143,103.968,0.201329,0.005201,0.000023,NaN,NaN,0.198006,0.184965
1305,0.000878,0.084438,0.014452,0.04056,NaN,0.004019,0.070276,0.022676,NaN,NaN,65.22,85.93,21.925,767.36,1082.32,241.05,767.42,236.8,1101.08,10,422.84,919.62,103.66,10,1018.12,972.54,990.13,1031.17,968.77,938.63,896.93,83.16,251.28,540.23,329.78,397.74,324.8,111.87,346.91,121.9,156.5,144.9,79.22,-6.483,-6.156,-6.607,-2.492,-0.622,1.043,1.003,0.962,1.416,266.51,267.23,2.159,104.309,0.201261,0.005237,0.000023,NaN,NaN,0.197779,0.185905
1310,0.000919,0.084468,0.014442,0.034686,NaN,0.003768,0.07098,0.023031,NaN,NaN,65.5,86.5,21.971,767.85,1075.08,240.79,767.29,233.95,1098.44,10,423.72,918.12,103.69,10,1015.01,981.36,979.28,1036.75,979.96,954.85,924.36,82.33,241.86,541.58,328.92,394,325.57,111.29,342.18,120.57,151.19,143.86,78.06,-6.326,-6.14,-6.514,-2.495,-0.372,1.013,0.974,0.951,1.374,263.92,267.16,2.159,104.193,0.201331,0.005223,0.000023,NaN,NaN,0.19782,0.188022
1315,0.000947,0.084774,0.014186,0.037012,NaN,0.001663,0.072214,0.021331,NaN,NaN,65.47,85.96,21.99,767.38,1069.03,241.33,767.24,234.98,1104.53,10,432.23,916.21,106.06,10,1001.16,977.85,986.62,1037.33,973.73,964.63,929.68,81.89,241.5,538.15,326.25,389.87,320.14,111.28,341.43,119.37,144.03,138.99,77.36,-6.35,-6.101,-6.55,-2.469,-0.4,0.979,0.945,0.976,1.344,260.81,267.2,2.151,104.086,0.201396,0.005191,0.000023,NaN,NaN,0.197918,0.18709
1320,0.000954,0.084847,0.014083,0.040373,NaN,0.001252,0.072557,0.020531,NaN,NaN,65.97,86.94,22.021,766.65,1079.78,242.16,767.58,235.81,1104.84,10,439.84,918.51,106.46,10,1000.49,975.98,994.56,1036.22,962.78,969.95,936.44,82.08,244.78,555.98,328.02,399.05,314.52,111.19,349.03,119.99,142.73,140.24,78.94,-6.478,-6.042,-6.605,-2.516,-0.386,0.969,0.952,0.996,1.355,261.16,267.65,2.133,104.269,0.201324,0.005208,0.000023,NaN,NaN,0.19786,0.186176
1325,0.000933,0.084743,0.014168,0.036532,NaN,0.003206,0.071275,0.02266,NaN,NaN,66.19,87.43,22.062,766,1091.31,245.99,767.86,234.83,1096.59,10,441.85,921.86,106.12,10,1011.27,973.73,996.08,1029.72,955.05,982.82,943.66,82.7,245.76,568.95,334.49,416.52,311.18,111.29,352.59,122.34,143.38,144.45,80.42,-6.477,-6.055,-6.596,-2.575,-0.24,0.978,0.983,0.986,1.362,261.27,267.71,2.119,104.326,0.201268,0.00523,0.000024,NaN,NaN,0.197822,0.18787
1330,0.000893,0.08488,0.01417,0.041649,NaN,0.002918,0.070394,0.023586,NaN,NaN,65.96,86.7,22.074,765.49,1097.6,245.32,767.68,233.1,1094.69,10,432.99,923.39,105.63,10,1022.46,965.12,990.45,1029.35,966.44,986.48,941.66,82.99,241.5,558.75,329.03,403.11,313.36,112.46,344.08,125.41,144.54,148.26,79.67,-6.438,-6.059,-6.599,-2.511,-0.359,1.031,1.012,0.99,1.383,265.32,267.69,2.16,104.331,0.201295,0.005222,0.000023,NaN,NaN,0.1981,0.18796
1335,0.000809,0.085309,0.013997,0.041532,NaN,0.001191,0.070736,0.023045,NaN,NaN,65.94,86.85,22.047,765.5,1087.65,244.95,768.18,236.07,1091.33,10,428.32,921.71,105.73,10,1018.98,975.11,994.96,1046.25,1008.75,983.27,938.39,83.26,239.88,557.86,324.19,385.95,317.73,114.62,342.04,126.11,147.25,143.12,79.35,-6.414,-6.151,-6.679,-2.472,-0.569,1.027,0.994,0.945,1.336,268.27,267.64,2.218,104.151,0.201417,0.005167,0.000024,NaN,NaN,0.198612,0.187562
1340,0.000555,0.085697,0.013821,0.032018,NaN,0.001469,0.07105,0.022273,NaN,NaN,65.92,87.36,22.036,766.84,1086.47,244.67,768.53,241.44,1071.46,10,435.12,922.46,106.67,10,1015.23,980.68,1004.35,1062.24,1020.87,985.51,947.39,82.93,242.38,578.18,322.38,384.4,316.31,114.52,343.96,125.07,146.11,136.8,79.22,-6.476,-6.104,-6.638,-2.541,-0.488,1.009,1,0.946,1.377,270.28,267.74,2.22,104.421,0.20137,0.005165,0.000024,NaN,NaN,0.199036,0.186646
