Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
 630.,  1.112E-03,  9.127E-02,  4.132E-02,  6.458E-04,   0.1,  1.124E-03,  1.018E-01,  3.272E-02,  4.558E-04,   0.1,  98.32,  76.12,  27.9,1146.7,   NaN,   NaN,1192.8, 979.6,1201.4, 965.0, 777.4,1201.9, 196.3,  47.6, 696.3, 968.9, 690.1,1080.4, 479.1,1183.3,1145.1, 254.1, 699.8,1041.1, 983.0,1011.0, 809.3, 221.3, 685.6, 386.5, 227.3, 194.8, 334.8, -5.17, -1.98, -2.52, -3.60,  0.77,  1.37,  1.12,  1.10,  1.67, 354.4,   0.0, 1.954333, 115.4,  1.973E-01,  9.096E-03,  2.463E-04,  3.000E-06,1237.4,  6.629E-02,  6.725E-02
 660.,  7.428E-04,  9.218E-02,  4.104E-02,  4.750E-04,   NaN,  3.955E-04,  9.949E-02,  3.324E-02,  2.517E-04,   NaN, 101.64,  80.77,  27.8,1163.7,   NaN,   NaN,1156.6, 961.7,1207.8, 993.6, 796.5,1213.5, 262.0,  47.9, 699.9, 981.9, 687.1,1131.9, 481.9,1181.6,1146.0, 239.7, 692.9,1042.8, 985.7,1013.8, 808.8, 228.3, 677.7, 398.1, 237.2, 206.5, 358.7, -5.39, -2.26, -3.12, -3.65,  0.64,  1.37,  1.13,  1.12,  1.69, 352.9,   0.0, 1.947667, 117.1,  1.973E-01,  9.142E-03,  2.253E-04,  3.000E-06,1162.0,  6.661E-02,  6.637E-02
 690.,  8.362E-04,  9.288E-02,  4.079E-02,  3.865E-04,   NaN,  9.863E-04,  1.027E-01,  3.113E-02,  3.490E-04,   NaN, 119.02,  86.23,  27.8,1098.5,   NaN,   NaN,1120.1, 945.6,   NaN,1053.1, 818.2,1222.6, 326.7,  49.4, 706.4, 963.5, 688.9,1078.1, 483.5,1185.2,1149.4, 243.5, 701.4,1038.3, 974.0,1004.8, 812.3, 236.6, 682.8, 420.4, 250.1, 222.0, 375.7, -5.63, -1.80, -3.21, -3.57,  0.60,  1.39,  1.13,  1.15,  1.67, 335.5,   0.0, 1.883500, 117.2,  1.975E-01,  9.090E-03,  2.068E-04,  3.000E-06,1083.7,  6.683E-02,  6.689E-02
 720.,  8.883E-04,  9.948E-02,  3.484E-02,  3.530E-04,   NaN,  1.901E-03,  1.095E-01,  2.642E-02,  4.397E-04,   NaN, 154.20,  89.25,  27.9,1195.7,   NaN,   NaN,1124.2, 954.4,   NaN,1167.6, 830.1,1213.8, 385.1,  52.2, 679.3, 949.3, 689.5, 999.9, 476.4,1181.9,1129.0, 240.7, 695.1,1012.6, 949.8, 986.5, 808.8, 247.4, 677.0, 450.8, 258.9, 227.3, 383.0, -5.69, -2.28, -3.91, -3.48,  0.55,  1.42,  1.12,  1.17,  1.66, 321.6,   0.0, 1.912000, 115.8,  1.981E-01,  8.933E-03,  1.450E-04,  2.500E-06, 780.1,  6.716E-02,  6.795E-02
 750.,  1.268E-03,  1.075E-01,  2.896E-02,  3.893E-04,   0.1,  2.388E-03,  1.206E-01,  1.876E-02,  3.073E-04,   0.0, 168.81,  91.11,  27.9,1268.7,   NaN,   NaN,1160.4, 941.4,1247.9,1223.4, 832.2,1203.0, 435.2,  52.9, 643.9, 927.3, 677.1,1011.1, 468.0,1155.4,1105.0, 220.7, 692.1, 997.1, 921.7, 959.1, 791.7, 250.4, 687.5, 407.8, 258.7, 223.3, 398.7, -5.37, -2.54, -4.70, -3.46,  0.09,  1.43,  1.16,  1.14,  1.55, 310.4,   0.0, 1.918000, 114.3,  1.985E-01,  8.876E-03,  8.250E-05,  2.000E-06, 563.8,  6.825E-02,  6.967E-02
 780.,  1.386E-03,  1.151E-01,  2.364E-02,  3.215E-04,   0.1,  3.773E-03,  1.309E-01,  1.170E-02,  1.950E-04,   0.0, 179.68,  90.07,  27.9,1263.9,   NaN,   NaN,1169.1, 946.7,1223.4,1234.8, 825.8,1179.3, 474.5,  54.0, 618.1, 875.8, 660.4,1100.3, 461.1,1130.2,1074.8, 211.0, 671.6, 972.0, 900.5, 932.5, 781.2, 249.2, 673.9, 407.3, 256.8, 232.4, 407.3, -5.18, -2.73, -5.03, -3.42,  0.19,  1.41,  1.13,  1.13,  1.59, 298.4,   0.0, 1.952500, 113.2,  1.991E-01,  8.625E-03,  4.800E-05,  2.000E-06, 406.8,  6.938E-02,  7.131E-02
 810.,  4.709E-03,  1.232E-01,  1.646E-02,  2.807E-04,   NaN,  9.608E-03,  1.343E-01,  8.661E-03,  1.515E-04,   NaN, 213.50,  81.07,  27.9,1245.8,   NaN,   NaN,1157.9, 935.0,1152.9,1202.1, 783.4,1118.2, 501.9,  55.1, 593.5, 782.5, 590.4,1118.1, 449.6,1077.9,1018.5, 198.3, 630.9, 922.7, 898.1, 899.9, 733.4, 229.7, 618.5, 400.6, 228.0, 218.1, 373.0, -5.10, -2.85, -5.22, -3.38, -0.21,  1.38,  1.14,  1.19,  1.65, 250.4,   0.0, 1.910833, 111.8,  2.005E-01,  7.853E-03,  2.050E-05,  2.000E-06, 222.9,  6.981E-02,  7.146E-02
 840.,  3.733E-02,  1.089E-01,  7.911E-03,  1.338E-04,   NaN,  3.759E-02,  1.152E-01,  6.959E-03,  1.025E-04,   NaN, 152.70,  63.77,  27.9,1174.2,   NaN,   NaN,1074.9, 850.7,1031.8,1099.7, 706.7,1006.7, 519.2,  56.1, 551.3, 656.5, 484.8, 999.7, 426.9, 973.5, 916.2, 173.4, 564.8, 830.5, 853.1, 826.2, 657.1, 202.8, 541.2, 346.1, 178.8, 169.6, 310.3, -4.94, -2.94, -5.12, -3.16, -0.09,  1.31,  1.06,  1.14,  1.60, 179.0,   0.0, 1.903833, 108.6,  2.030E-01,  6.046E-03,  1.017E-05,  2.000E-06, 214.6,  5.840E-02,  6.109E-02
 870.,  1.189E-01,  5.640E-02,  2.890E-03,  7.050E-05,   NaN,  9.514E-02,  7.365E-02,  3.471E-03,  8.317E-05,   NaN,  84.49,  42.10,  27.9, 914.5,   NaN,   NaN, 918.2, 610.5, 862.1, 907.2, 594.1, 831.5, 524.8,  57.6, 504.8, 574.6, 458.4, 835.0, 382.7, 820.7, 758.5, 139.0, 437.5, 710.3, 734.8, 692.3, 550.8, 157.0, 415.8, 290.9, 118.4, 116.7, 255.0, -4.64, -3.33, -4.85, -2.86, -0.28,  1.26,  0.96,  1.07,  1.46,  97.4,   0.0, 1.953500,  99.1,  2.060E-01,  3.601E-03,  4.600E-05,  2.333E-06, 272.8,  2.965E-02,  3.856E-02
 900.,  1.618E-01,  3.135E-02,  1.843E-03,  8.983E-05,   NaN,  1.376E-01,  4.645E-02,  2.614E-03,  1.342E-04,   NaN,  55.96,  29.29,  27.9, 707.5,   NaN,   NaN, 777.6, 450.4, 705.7, 752.0, 490.8, 670.5, 518.1,  57.3, 412.9, 506.2, 374.4, 680.3, 331.8, 668.9, 610.4, 105.8, 313.0, 573.1, 569.2, 542.7, 444.7, 113.5, 297.1, 225.2,  84.8,  86.1, 202.3, -4.07, -3.07, -4.34, -2.45, -0.45,  1.17,  0.93,  1.02,  1.41,  53.1,   0.0, 1.981667,  86.6,  2.076E-01,  2.130E-03,  8.383E-05,  5.333E-06, 227.3,  1.660E-02,  2.453E-02
 930.,  1.809E-01,  1.871E-02,  1.317E-03,  9.317E-05,   NaN,  1.640E-01,  2.976E-02,  2.039E-03,  1.788E-04,   NaN,  42.16,  22.38,  27.9, 602.0,   NaN,   NaN, 679.4, 348.7, 594.1, 651.7, 417.7, 578.4, 500.2,  59.8, 359.2, 458.4, 308.1, 557.6, 288.5, 551.0, 508.1,  83.5, 246.1, 457.5, 423.6, 427.7, 359.4,  88.6, 233.8, 188.2,  67.5,  68.3, 153.1, -3.63, -3.12, -3.87, -2.08, -0.51,  1.11,  0.89,  0.96,  1.28,  33.0,   0.0, 2.075666,  77.0,  2.084E-01,  1.503E-03,  5.833E-05,  6.833E-06, 114.6,  1.002E-02,  1.590E-02
 960.,  1.912E-01,  1.206E-02,  1.012E-03,  9.050E-05,   NaN,  1.791E-01,  2.041E-02,  1.638E-03,  1.687E-04,   NaN,  34.85,  18.78,  27.9, 496.8,   NaN,   NaN, 606.8, 272.8, 506.1, 588.1, 371.5, 528.6, 476.7,  61.2, 319.0, 439.0, 277.3, 457.4, 253.9, 458.7, 437.0,  71.2, 207.4, 381.2, 319.2, 350.7, 313.7,  74.6, 190.4, 177.1,  60.2,  62.5, 136.4, -3.33, -3.48, -3.54, -1.83, -0.56,  1.05,  0.85,  0.93,  1.21,  22.5,   0.0, 2.206167,  68.7,  2.088E-01,  1.230E-03,  4.517E-05,  5.333E-06,  67.5,  6.537E-03,  1.102E-02
 990.,  1.966E-01,  8.518E-03,  8.247E-04,  8.067E-05,   NaN,  1.886E-01,  1.397E-02,  1.237E-03,  1.413E-04,   NaN,  29.97,  16.40,  27.9, 444.5,   NaN,   NaN, 549.6, 236.3, 437.5, 529.4, 335.4, 491.8, 450.2,  62.0, 283.5, 415.3, 208.1, 376.4, 224.5, 367.5, 368.1,  62.1, 192.0, 321.9, 260.6, 303.9, 274.4,  65.2, 178.2, 146.3,  55.1,  55.5, 120.1, -2.98, -3.42, -3.16, -1.57, -0.58,  0.96,  0.81,  0.90,  1.13,  14.5,   0.0, 2.273500,  62.0,  2.090E-01,  1.015E-03,  3.300E-05,  4.000E-06,  40.8,  4.671E-03,  7.605E-03
1020.,  2.001E-01,  6.237E-03,  6.657E-04,  7.383E-05,   NaN,  1.948E-01,  9.871E-03,  9.453E-04,  1.262E-04,   NaN,  26.47,  14.97,  28.0, 421.0,   NaN,   NaN, 503.7, 200.0, 379.6, 487.0, 315.2, 449.0, 422.8,  62.9, 290.3, 387.7, 196.9, 314.3, 200.2, 307.6, 324.2,  58.4, 170.6, 278.6, 213.2, 263.9, 241.3,  60.5, 159.1, 138.7,  51.4,  52.9, 104.7, -2.85, -3.24, -2.90, -1.38, -0.58,  0.92,  0.78,  0.87,  1.04,   8.7,   0.0, 2.272000,  57.6,  2.092E-01,  8.618E-04,  2.417E-05,  3.667E-06,  28.7,  3.451E-03,  5.408E-03
1050.,  2.019E-01,  5.056E-03,  5.503E-04,  6.800E-05,   NaN,  1.986E-01,  7.324E-03,  6.652E-04,  1.102E-04,   NaN,  24.40,  13.88,  28.0, 393.3,   NaN,   NaN, 468.0, 158.1, 347.8, 456.0, 298.0, 418.3, 395.8,  65.0, 276.8, 373.0, 213.7, 272.1, 180.6, 265.6, 290.0,  54.6, 161.5, 251.2, 177.6, 235.1, 226.4,  56.1, 151.8, 123.4,  49.7,  53.0, 104.0, -2.69, -3.07, -2.88, -1.35, -0.57,  0.85,  0.73,  0.84,  1.01,   5.3,   0.0, 2.256667,  54.7,  2.093E-01,  7.815E-04,  1.667E-05,  3.000E-06,  19.7,  2.803E-03,  3.995E-03
