1 Time From Ignition (s),2 O2Rear (mol/mol),3 CO2Rear (mol/mol),4 CORear (mol/mol),5 THCRear (mol/mol),6 SootRear (g/g),7 O2Front (mol/mol),8 CO2Front (mol/mol),9 COFront (mol/mol),10 THCFront (mol/mol),11 SootFront (g/g),12 HFR (kW/m2),13 HFF (kW/m2),14 TambCal (C),15 TRSampA (C),16 TFSampA (C),17 TR24A (C),18 TR80A (C),19 TF24A (C),20 TF80A (C),21 TFloorR (C),22 TFloorF (C),23 TCeilF (C),24 TWallUR (C),25 TUFloor (C),26 TD79LBB (C),27 TD79CBB (C),28 TD79RBB (C),29 TD70LA (C),30 TD70LBB (C),31 TD70CA (C),32 TD70CBB (C),33 TD30LA (C),34 TD30LBB (C),35 TD60CBB (C),36 TD50CA (C),37 TD50CBB (C),38 TD40CBB (C),39 TD30CA (C),40 TD30CBB (C),41 TD20LBB (C),42 TD20CBB (C),43 TD20RBB (C),44 TD5CBB (C),45 VD79L (m/s),46 VD79C (m/s),47 VD79R (m/s),48 VD60C (m/s),49 VD40C (m/s),50 VD20L (m/s),51 VD20C (m/s),52 VD20R (m/s),53 VD5C (m/s),54 HRRcal (kW),55 HRRburner (kW),56 StackMFR (kg/s),57 Tstack (C),58 O2stack (mol/mol),59 CO2stack (mol/mol),60 COstack (mol/mol),61 THCstack (mol/mol),62 MSstack (mg/m3),63 H2ORear (mol/mol),64 H2OFront (mol/mol)
-50,0.209065,0.000498,0.000033,0.000032,NaN,0.209102,0.000494,0,0.000072,NaN,0.23,0.31,27.773,NaN,NaN,NaN,NaN,NaN,NaN,38.05,36.24,33.1,31.03,54.49,33.6,34.84,32.22,NaN,32.29,NaN,32.85,NaN,29.86,31.3,NaN,30.51,30.48,NaN,29.99,30.67,29.38,29.69,30.84,-0.414,-0.377,-0.472,0.388,-0.388,-0.123,-0.084,0.14,-0.391,-0.13,0,2.247,30.166,0.209525,0.000585,0.000001,0.000002,0.105,0.000265,0.000241
-45,0.209061,0.000497,0.000049,0.000033,NaN,0.209102,0.000493,0,0.000071,NaN,0.23,0.31,27.768,NaN,NaN,NaN,NaN,NaN,NaN,38.16,36.08,32.97,31.03,54.49,33.55,34.81,32.34,NaN,32.05,NaN,32.53,NaN,29.93,31.38,NaN,30.41,30.5,NaN,30.15,30.75,29.47,29.94,31.05,-0.432,-0.393,-0.505,0.387,-0.396,-0.127,-0.04,0.13,-0.392,-0.12,0,2.233,30.184,0.209524,0.000589,0.000001,0.000002,0.107,0.000273,0.00024
-40,0.209061,0.000494,0.00005,0.000033,NaN,0.209104,0.00049,0,0.00007,NaN,0.22,0.31,27.761,NaN,NaN,NaN,NaN,NaN,NaN,38.41,35.99,32.93,31.04,54.13,33.48,34.58,32.57,NaN,32.11,NaN,32.09,NaN,29.99,31.11,NaN,30.28,30.5,NaN,30.2,30.68,29.43,30.08,31.06,-0.424,-0.361,-0.487,0.412,-0.392,-0.161,-0.053,0.166,-0.376,-0.1,0,2.216,30.194,0.209523,0.000588,0.000001,0.000002,0.137,0.000272,0.000238
-35,0.209055,0.000489,0.000045,0.000033,NaN,0.209106,0.000486,0,0.000069,NaN,0.22,0.3,27.758,NaN,NaN,NaN,NaN,NaN,NaN,38.57,36.03,32.93,31.04,53.8,33.47,34.75,32.62,NaN,32.23,NaN,32.27,NaN,29.92,31.05,NaN,30.4,30.49,NaN,30.16,30.49,29.19,29.87,30.86,-0.413,-0.312,-0.454,0.383,-0.386,-0.176,-0.031,0.189,-0.345,-0.17,0,2.221,30.193,0.209526,0.000583,0.000001,0.000002,0.158,0.000267,0.000236
-30,0.20905,0.000487,0.000046,0.000032,NaN,0.209106,0.000486,0,0.00007,NaN,0.23,0.31,27.758,NaN,NaN,NaN,NaN,NaN,NaN,38.56,36.03,32.96,31.03,54.05,33.32,35.04,32.54,NaN,32.28,NaN,32.87,NaN,29.87,31.43,NaN,30.65,30.49,NaN,30.2,30.35,29.14,29.75,30.79,-0.431,-0.339,-0.474,0.378,-0.394,-0.172,-0.005,0.198,-0.349,-0.34,0,2.238,30.19,0.209531,0.000577,0.000001,0.000002,0.158,0.000267,0.000234
-25,0.20905,0.000485,0.00005,0.000032,NaN,0.209106,0.000487,0,0.000072,NaN,0.24,0.31,27.76,NaN,NaN,NaN,NaN,NaN,NaN,38.5,35.99,33.03,31.02,54.36,33.31,35,32.59,NaN,32.18,NaN,32.98,NaN,29.88,31.32,NaN,30.6,30.51,NaN,30.21,30.26,29.14,29.88,30.77,-0.447,-0.391,-0.512,0.391,-0.397,-0.166,0.011,0.16,-0.377,-0.54,0,2.276,30.189,0.209537,0.000572,0.000001,0.000002,0.144,0.000268,0.000237
-20,0.209047,0.000481,0.000058,0.000031,NaN,0.209105,0.000485,0,0.000071,NaN,0.24,0.31,27.764,NaN,NaN,NaN,NaN,NaN,NaN,38.39,36.09,32.98,31.02,54.49,33.46,34.94,32.11,NaN,32.13,NaN,32.7,NaN,29.93,31.24,NaN,30.58,30.45,NaN,30.17,30.15,28.86,29.7,30.56,-0.402,-0.352,-0.492,0.384,-0.39,-0.165,-0.068,0.135,-0.369,-0.61,0,2.305,30.179,0.209539,0.00057,0.000001,0.000002,0.251,0.000269,0.000238
-15,0.209044,0.000479,0.000056,0.000032,NaN,0.209098,0.000481,0,0.000072,NaN,0.25,0.31,27.767,NaN,NaN,NaN,NaN,NaN,NaN,38.38,36.14,32.98,31.02,54.4,33.6,34.93,31.55,NaN,32.22,NaN,32.72,NaN,29.93,31.61,NaN,30.86,30.33,NaN,30.08,30.02,28.53,29.51,30.4,-0.373,-0.306,-0.446,0.371,-0.385,-0.177,-0.128,0.175,-0.371,-0.6,0,2.308,30.167,0.209538,0.000572,0.000001,0.000002,0.235,0.000267,0.000233
-10,0.209043,0.000492,0.000045,0.000032,NaN,0.209094,0.000482,0,0.00007,NaN,0.25,0.31,27.77,NaN,NaN,NaN,NaN,NaN,NaN,38.56,36.12,32.99,31.03,54.4,33.57,34.89,31.56,NaN,32.37,NaN,33.01,NaN,29.92,31.91,NaN,31.1,30.24,NaN,29.98,30,28.46,29.28,30.34,-0.392,-0.337,-0.454,0.38,-0.385,-0.156,-0.157,0.169,-0.377,-0.61,0,2.307,30.155,0.209538,0.000572,0.000001,0.000002,0.165,0.000268,0.000231
-5,0.209027,0.000659,0.000042,0.000033,NaN,0.209082,0.000614,0,0.000071,NaN,0.25,0.33,27.776,NaN,NaN,NaN,NaN,NaN,NaN,38.6,36.11,32.96,31.03,54.52,33.43,35.05,31.97,NaN,32.42,NaN,33.24,NaN,30.03,32.06,NaN,31.06,30.25,NaN,30.01,30.14,28.69,29.35,30.41,-0.415,-0.37,-0.504,0.381,-0.383,-0.143,-0.15,0.158,-0.369,-0.34,46.81,2.292,30.165,0.209532,0.00057,0.000001,0.000002,0.24,0.000351,0.000296
0,0.208468,0.001457,0.00004,0.000038,NaN,0.208834,0.001994,0,0.000083,NaN,2.04,0.97,27.781,NaN,NaN,NaN,NaN,NaN,NaN,42.12,37.83,57.71,31.01,54.82,40.39,46.4,42.49,NaN,42.15,NaN,48.46,NaN,31.63,38.43,NaN,34.49,31.7,NaN,31.68,31.09,30.17,30.88,31.45,-0.641,-0.753,-0.883,-0.096,-0.36,-0.12,-0.075,0.074,-0.315,4.94,152.11,2.282,30.574,0.209387,0.000635,0.000001,0.000004,0.898,0.000749,0.000986
5,0.205962,0.004154,0.000042,0.00008,NaN,0.206749,0.005929,0,0.000108,NaN,5.23,1.7,27.781,NaN,NaN,NaN,NaN,NaN,NaN,56.1,43.83,161.17,30.99,55.23,86.95,99.58,78.08,NaN,99.5,NaN,123.31,NaN,36.47,87.25,NaN,62.16,35.71,NaN,36.66,33.3,32.61,32.76,33.36,-1.388,-1.306,-1.425,-0.785,-0.405,0.173,0.241,0.267,0.099,24.37,190.41,2.278,32.319,0.208847,0.000912,0.000003,0.000006,3.029,0.002098,0.002958
10,0.201073,0.008808,0.00007,0.001311,NaN,0.20156,0.011373,0.000014,0.000142,NaN,8.59,1.99,27.784,NaN,NaN,NaN,NaN,NaN,NaN,81.46,51.73,278.77,30.99,55.58,135.13,150.68,100.27,NaN,177.14,NaN,220.67,NaN,42.52,165.12,NaN,127.38,40,NaN,42.76,35.19,34.23,33.58,35.18,-1.637,-1.24,-1.36,-1.112,-0.462,0.43,0.461,0.51,0.426,46.1,189.92,2.253,34.63,0.208212,0.001295,0.000005,0.000007,6.734,0.004439,0.005694
15,0.194243,0.014073,0.000103,0.000147,NaN,0.193939,0.016397,0.000048,0.00017,NaN,11.5,2.24,27.785,NaN,NaN,NaN,NaN,NaN,NaN,113.23,59.18,340.58,30.99,55.59,135.62,171.57,103.2,NaN,224.48,NaN,283.77,NaN,47.86,211.95,NaN,181.7,44.01,NaN,48.32,36.53,35.1,33.89,36.28,-1.291,-1.145,-1.11,-1.252,-0.463,0.496,0.511,0.607,0.577,59.4,189.03,2.218,36.526,0.207791,0.001603,0.000006,0.000006,10.079,0.007088,0.008223
20,0.186046,0.018857,0.000128,0.000181,NaN,0.186065,0.02031,0.000063,0.000185,NaN,12.94,2.49,27.782,NaN,NaN,NaN,NaN,NaN,NaN,139.45,66.21,370.3,31.01,55.56,130.44,186.77,101.19,NaN,247.31,NaN,318.31,NaN,52.55,243.61,NaN,212.34,47.94,NaN,55.64,38.33,35.8,34.32,37.21,-1.26,-1.258,-1.066,-1.346,-0.465,0.553,0.544,0.631,0.64,68.13,189.06,2.19,38.209,0.207497,0.001834,0.000007,0.000006,12.607,0.009492,0.010187
25,0.17828,0.022597,0.000148,0.000193,NaN,0.1792,0.023115,0.000084,0.000193,NaN,14.56,2.78,27.782,NaN,NaN,NaN,NaN,NaN,NaN,158.55,73.07,388.67,31.02,55.44,136.24,203.59,101.64,NaN,258.92,NaN,334.32,NaN,57.58,265.93,NaN,235.35,52.7,NaN,63.2,39.54,36.57,34.96,38.77,-1.355,-1.489,-1.144,-1.434,-0.459,0.589,0.571,0.653,0.624,74.96,189.22,2.171,39.785,0.207266,0.002015,0.000008,0.000006,15.352,0.011372,0.011599
30,0.17251,0.024455,0.000163,0.000193,NaN,0.173735,0.024295,0.000102,0.000195,NaN,14.33,2.74,27.768,NaN,NaN,NaN,NaN,NaN,NaN,175.17,79.46,398.87,31.03,55.03,141.94,217.09,114.18,NaN,263.25,NaN,342,NaN,61.57,273.26,NaN,245.59,57.18,NaN,69.89,39.98,37.02,35.4,40.22,-1.581,-1.698,-1.354,-1.411,-0.496,0.65,0.634,0.69,0.708,78.85,160.2,2.191,41.088,0.207159,0.00213,0.000008,0.000005,17.267,0.012309,0.012198
35,0.170845,0.023279,0.000171,0.000181,NaN,0.171393,0.023608,0.000096,0.000194,NaN,7.51,1.9,27.742,NaN,NaN,NaN,NaN,NaN,NaN,166.76,81.55,372.77,31.06,54.72,158.55,228.51,126.46,NaN,240.42,NaN,315.87,NaN,60.98,246.81,NaN,218.82,54.61,NaN,71.01,39.24,35.13,34.36,39.85,-1.879,-2.063,-1.876,-1.096,-0.549,0.683,0.646,0.696,0.688,66.23,55.17,2.233,41.025,0.207544,0.00199,0.000007,0.000005,13.732,0.011725,0.011852
40,0.174402,0.019777,0.000159,0.000166,NaN,0.172793,0.021334,0.000081,0.000188,NaN,2.85,1.19,27.742,NaN,NaN,NaN,NaN,NaN,NaN,139.58,77.5,303.17,31.09,54.01,164.73,209.85,126.03,NaN,189.71,NaN,244.94,NaN,57.31,182.35,NaN,161.45,47.5,NaN,65.79,37.48,32.18,32.55,37.93,-1.819,-1.823,-1.981,-0.806,-0.531,0.597,0.54,0.619,0.577,40.24,0,2.276,39.515,0.208304,0.001594,0.000005,0.000004,7.042,0.009968,0.010707
45,0.180296,0.0168,0.000135,0.000152,NaN,0.176393,0.018649,0.000077,0.000179,NaN,2.34,0.96,27.763,NaN,NaN,NaN,NaN,NaN,NaN,119.87,71.92,237.18,31.14,52.99,149.02,166.12,106.3,NaN,150.09,NaN,184.62,NaN,53.45,138.57,NaN,122,42.85,NaN,59.92,36.71,30.78,31.54,36.24,-1.682,-1.231,-1.772,-0.719,-0.492,0.531,0.478,0.575,0.555,23.23,0,2.316,38.072,0.208812,0.00125,0.000004,0.000004,3.697,0.008467,0.009363
50,0.185242,0.014638,0.000125,0.000143,NaN,0.180725,0.016426,0.000078,0.000174,NaN,2.07,0.85,27.774,NaN,NaN,NaN,NaN,NaN,NaN,105.78,66.82,189.25,31.2,52.04,131.19,138,90.5,NaN,125.98,NaN,148.97,NaN,49.84,116.87,NaN,99.16,40.45,NaN,56.1,36.86,30.16,30.89,35.42,-1.564,-1.149,-1.646,-0.657,-0.48,0.506,0.466,0.536,0.508,15.82,0,2.326,36.97,0.209038,0.001043,0.000003,0.000003,2.165,0.007381,0.008252
55,0.18885,0.012806,0.000125,0.000139,NaN,0.184546,0.014685,0.000071,0.000169,NaN,1.81,0.79,27.763,NaN,NaN,NaN,NaN,NaN,NaN,96.57,62.77,159.91,31.26,51.42,116.93,124.53,83,NaN,111,NaN,125.86,NaN,46.74,101.73,NaN,85.4,39.23,NaN,54.04,37.16,29.9,30.45,35.14,-1.452,-1.236,-1.542,-0.588,-0.485,0.486,0.464,0.505,0.434,11.55,0,2.309,36.04,0.209165,0.000923,0.000003,0.000003,1.472,0.006466,0.007378
60,0.19156,0.011279,0.000125,0.000143,NaN,0.187561,0.013294,0.000074,0.000169,NaN,1.63,0.78,27.754,NaN,NaN,NaN,NaN,NaN,NaN,90.52,60.22,142.03,31.34,51.47,107.1,115.29,76.5,NaN,101.46,NaN,112.22,NaN,44.46,91.76,NaN,76.76,38.61,NaN,52.49,37.5,30.02,30.26,35.62,-1.383,-1.227,-1.478,-0.53,-0.485,0.454,0.434,0.495,0.38,9.26,0,2.29,35.329,0.209234,0.000849,0.000002,0.000004,1.303,0.005702,0.006684
65,0.193551,0.01003,0.000123,0.000148,NaN,0.19008,0.01211,0.000071,0.000172,NaN,1.46,0.75,27.753,NaN,NaN,NaN,NaN,NaN,NaN,82.75,58.58,129.2,31.4,51.94,99.18,108.59,68.4,NaN,94.21,NaN,103.87,NaN,43.28,86.11,NaN,71.8,38.3,NaN,50.46,37.54,30.19,30.23,36,-1.352,-1.22,-1.458,-0.517,-0.476,0.446,0.427,0.48,0.409,7.96,0,2.275,34.773,0.209275,0.0008,0.000002,0.000004,1.273,0.005077,0.00609
70,0.195176,0.008981,0.000124,0.000156,NaN,0.192145,0.011032,0.000061,0.000174,NaN,1.31,0.76,27.761,NaN,NaN,NaN,NaN,NaN,NaN,75.88,57.09,118.28,31.47,52.18,93.25,102.91,65.26,NaN,88.53,NaN,97.89,NaN,41.7,82.07,NaN,67.95,38.47,NaN,48.59,37.52,30.58,30.58,36.49,-1.321,-1.187,-1.414,-0.491,-0.475,0.428,0.441,0.468,0.42,7,0,2.276,34.294,0.209307,0.000761,0.000002,0.000004,1.278,0.004552,0.005546
75,0.196664,0.008082,0.000113,0.000169,NaN,0.193809,0.010051,0.000054,0.000183,NaN,1.28,0.75,27.803,NaN,NaN,NaN,NaN,NaN,NaN,72.1,55.91,110.45,31.53,52.23,89.88,98.6,65.44,NaN,84.68,NaN,93.6,NaN,40.2,78.35,NaN,63.93,38.48,NaN,47.17,37.53,30.66,30.87,36.58,-1.268,-1.181,-1.341,-0.458,-0.459,0.413,0.398,0.464,0.394,6.12,0,2.294,33.887,0.209337,0.000727,0.000002,0.000004,1.281,0.004097,0.005053
80,0.197937,0.007323,0.000114,0.000183,NaN,0.195227,0.00917,0.00005,0.000193,NaN,1.26,0.71,27.85,NaN,NaN,NaN,NaN,NaN,NaN,69.6,54.8,105.06,31.59,51.93,87.16,95.91,62.86,NaN,81.69,NaN,89.28,NaN,39.68,75.41,NaN,62.23,37.96,NaN,46.21,37.35,30.19,30.75,36.39,-1.217,-1.153,-1.288,-0.436,-0.449,0.407,0.365,0.469,0.392,5.31,0,2.322,33.535,0.209364,0.000701,0.000002,0.000004,1.305,0.003719,0.00461
85,0.198985,0.006679,0.000115,0.000198,NaN,0.196541,0.0084,0.000055,0.000202,NaN,1.19,0.68,27.866,NaN,NaN,NaN,NaN,NaN,NaN,67.93,53.73,100.6,31.65,51.62,84.13,93.66,61.26,NaN,78.88,NaN,85.49,NaN,39.51,73.28,NaN,61.04,37.51,NaN,46.06,36.88,29.62,30.65,35.88,-1.225,-1.132,-1.284,-0.439,-0.433,0.405,0.366,0.467,0.401,4.92,0,2.337,33.255,0.209377,0.000685,0.000002,0.000005,1.521,0.003397,0.004227
90,0.19991,0.006128,0.000112,0.000214,NaN,0.197657,0.00774,0.000068,0.000216,NaN,1.16,0.66,27.838,NaN,NaN,NaN,NaN,NaN,NaN,66.74,52.85,97.42,31.7,51.33,81.35,91,62.79,NaN,76.58,NaN,82.79,NaN,39.63,72.33,NaN,59.67,37.26,NaN,45.42,35.95,29.22,30.33,35.07,-1.204,-1.131,-1.286,-0.43,-0.427,0.391,0.366,0.458,0.357,4.61,0,2.343,33.013,0.209387,0.000671,0.000002,0.000005,1.724,0.00312,0.003904
95,0.200729,0.005671,0.000121,0.000232,NaN,0.198564,0.007168,0.00007,0.000234,NaN,1.12,0.64,27.814,NaN,NaN,NaN,NaN,NaN,NaN,64.4,52.22,95.11,31.73,51.5,79.61,88.64,62.4,NaN,74.81,NaN,80.69,NaN,39.55,71.66,NaN,59.39,37.02,NaN,44.36,35.12,29.01,30.01,34.65,-1.18,-1.11,-1.27,-0.409,-0.438,0.346,0.348,0.464,0.328,4.12,0,2.339,32.755,0.209402,0.000656,0.000002,0.000005,1.918,0.002896,0.003619
100,0.201397,0.005295,0.000123,0.000256,NaN,0.199369,0.006691,0.000065,0.000252,NaN,1.1,0.63,27.818,NaN,NaN,NaN,NaN,NaN,NaN,63.47,51.5,92.95,31.77,52.13,78.06,87.44,61.79,NaN,73.37,NaN,78.73,NaN,38.7,70.71,NaN,59.16,36.73,NaN,43.59,35,29.11,29.92,34.37,-1.161,-1.042,-1.226,-0.407,-0.437,0.336,0.348,0.446,0.336,3.76,0,2.331,32.547,0.209414,0.000636,0.000002,0.000006,2.156,0.002709,0.003378
105,0.201936,0.004973,0.000124,0.00028,NaN,0.20007,0.006296,0.000053,0.00027,NaN,1.09,0.62,27.82,NaN,NaN,NaN,NaN,NaN,NaN,62.22,50.9,91.42,31.8,52.23,76.42,86.17,61.1,NaN,71.95,NaN,76.65,NaN,38.03,69.11,NaN,57.69,36.57,NaN,42.52,34.96,29.33,29.86,34.23,-1.143,-1.009,-1.256,-0.414,-0.44,0.353,0.375,0.446,0.356,3.62,0,2.333,32.412,0.209421,0.00062,0.000002,0.000006,2.424,0.002549,0.003175
110,0.202418,0.004691,0.000119,0.000318,NaN,0.20064,0.005954,0.000048,0.00029,NaN,1.11,0.63,27.814,NaN,NaN,NaN,NaN,NaN,NaN,62.41,50.42,89.05,31.81,51.67,74.89,85.08,59.66,NaN,70.61,NaN,75.23,NaN,37.58,67.52,NaN,55.64,36.67,NaN,40.86,34.91,29.29,29.85,34.21,-1.138,-1.097,-1.255,-0.384,-0.432,0.365,0.372,0.453,0.349,3.62,0,2.348,32.306,0.209423,0.000612,0.000002,0.000007,2.526,0.002405,0.003001
115,0.202861,0.004451,0.000121,0.000364,NaN,0.201143,0.005661,0.000045,0.000321,NaN,1.09,0.63,27.805,NaN,NaN,NaN,NaN,NaN,NaN,63.94,49.87,86.68,31.82,51.22,73.57,83.27,59.51,NaN,69.51,NaN,73.77,NaN,37.07,66.35,NaN,54.32,36.62,NaN,39.07,34.62,29.19,29.71,33.84,-1.115,-1.042,-1.219,-0.353,-0.436,0.332,0.349,0.468,0.311,3.23,0,2.363,32.174,0.209434,0.000607,0.000002,0.000007,2.442,0.002286,0.002853
120,0.203209,0.004261,0.000122,0.000407,NaN,0.201588,0.00542,0.00005,0.000358,NaN,1.03,0.6,27.796,NaN,NaN,NaN,NaN,NaN,NaN,63.92,49.46,86.02,31.82,51.5,72.39,81.61,57.74,NaN,68.45,NaN,72.54,NaN,36.38,65.78,NaN,54.27,36.28,NaN,38.38,34.5,29.18,29.55,33.64,-1.09,-1.05,-1.212,-0.356,-0.445,0.306,0.317,0.45,0.242,2.92,0,2.373,32.072,0.209442,0.000605,0.000002,0.000008,2.566,0.002191,0.002735
125,0.203494,0.0041,0.000119,0.000437,NaN,0.201954,0.005221,0.000063,0.000394,NaN,0.96,0.57,27.786,NaN,NaN,NaN,NaN,NaN,NaN,61.92,49.05,85.5,31.82,51.93,71.38,80.75,53.85,NaN,67.51,NaN,71.79,NaN,36.36,65.22,NaN,54.07,36.05,NaN,39.3,34.7,29.37,29.63,33.64,-1.082,-1.068,-1.222,-0.369,-0.432,0.36,0.344,0.41,0.274,2.88,0,2.375,32.017,0.209442,0.000608,0.000002,0.000009,2.603,0.00211,0.002642
