Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
 270.,  7.514E-02,  6.157E-02,  2.442E-04,  8.067E-05,   NaN,  9.163E-02,  5.374E-02,  6.683E-05,  1.670E-04,   NaN,  11.74,   5.32,  25.3, 604.8, 663.7, 103.2, 559.9, 111.8, 604.0,  10.0,  91.3, 587.9,  41.6,  10.0,   NaN, 537.2,   NaN,   NaN,   NaN, 520.5, 490.5,   NaN,   NaN, 415.4, 144.6, 178.1,  96.7,  37.3,  91.3,   NaN,  37.8,   NaN,  34.3,   NaN, -3.54,   NaN, -1.63,  0.04,   NaN,  0.72,   NaN,  0.75,  71.4,  75.2, 2.416167,  35.9,  2.078E-01,  1.667E-03,  5.000E-06,        NaN,   NaN,  1.236E-01,  1.076E-01
 300.,  7.187E-02,  6.216E-02,  2.807E-04,  1.288E-04,   NaN,  9.355E-02,  5.304E-02,  8.783E-05,  1.455E-04,   NaN,  12.53,   5.63,  25.4, 614.0, 672.9, 108.6, 563.0, 116.9, 604.0,  10.0,  94.3, 593.8,  44.9,  10.0,   NaN, 540.5,   NaN,   NaN,   NaN, 526.1, 495.5,   NaN,   NaN, 427.2, 150.8, 183.2, 112.2,  39.1,  98.4,   NaN,  38.5,   NaN,  34.9,   NaN, -3.58,   NaN, -1.67, -0.04,   NaN,  0.75,   NaN,  0.79,  75.0,  75.1, 2.520000,  36.5,  2.077E-01,  1.716E-03,  6.167E-06,        NaN,   NaN,  1.249E-01,  1.063E-01
 330.,  6.881E-02,  6.446E-02,  2.863E-04,  2.900E-05,   NaN,  9.361E-02,  5.278E-02,  1.228E-04,  2.433E-05,   NaN,  13.63,   5.87,  25.4, 600.7, 657.1, 112.7, 570.9, 126.1, 623.7,  10.0, 100.0, 582.8,  47.2,  10.0,   NaN, 545.7,   NaN,   NaN,   NaN, 530.0, 492.4,   NaN,   NaN, 430.4, 161.0, 200.7, 109.4,  40.7, 102.8,   NaN,  43.1,   NaN,  39.4,   NaN, -3.62,   NaN, -1.72,  0.06,   NaN,  0.79,   NaN,  0.79,  80.0,  75.1, 2.570833,  37.2,  2.076E-01,  1.798E-03,  4.500E-06,        NaN,   NaN,  1.295E-01,  1.058E-01
 360.,  7.165E-02,  6.357E-02,  1.343E-04,  2.967E-05,   NaN,  9.295E-02,  5.334E-02,  1.005E-04,  1.197E-03,   NaN,  14.25,   6.09,  25.4, 603.7, 652.6, 118.7, 578.2, 133.1, 637.6,  10.0,  98.5, 597.3,  50.3,  10.0,   NaN, 559.0,   NaN,   NaN,   NaN, 534.6, 500.5,   NaN,   NaN, 435.7, 162.0, 198.1, 117.0,  41.7, 106.6,   NaN,  43.0,   NaN,  37.9,   NaN, -3.70,   NaN, -1.74, -0.08,   NaN,  0.78,   NaN,  0.81,  76.5,  75.2, 2.537667,  37.6,  2.077E-01,  1.768E-03,  2.500E-06,        NaN,   NaN,  1.274E-01,  1.069E-01
 390.,  8.455E-02,  5.854E-02,  1.293E-04,  3.470E-04,   NaN,  9.069E-02,  5.394E-02,  1.242E-04,  3.155E-04,   NaN,  14.86,   6.45,  25.4, 611.0, 701.1, 121.5, 575.6, 137.2, 627.9,  10.0, 102.9, 610.8,  53.0,  10.0,   NaN, 562.3,   NaN,   NaN,   NaN, 547.0, 513.7,   NaN,   NaN, 442.3, 173.6, 209.9, 130.3,  42.5, 110.1,   NaN,  39.3,   NaN,  36.1,   NaN, -3.69,   NaN, -1.79, -0.16,   NaN,  0.77,   NaN,  0.83,  79.3,  75.1, 2.588333,  38.1,  2.077E-01,  1.751E-03,  3.667E-06,        NaN,   NaN,  1.173E-01,  1.081E-01
 420.,  9.394E-02,  5.316E-02,  7.967E-05,  2.067E-05,   NaN,  8.803E-02,  5.553E-02,  1.788E-04,  6.967E-05,   NaN,  15.78,   6.74,  25.4, 650.7, 723.1, 120.7, 574.0, 138.3, 607.3,  10.0, 102.0, 612.3,  55.7,  10.0,   NaN, 566.3,   NaN,   NaN,   NaN, 547.8, 516.2,   NaN,   NaN, 439.7, 174.7, 208.3, 132.6,  43.4, 114.8,   NaN,  40.9,   NaN,  36.3,   NaN, -3.74,   NaN, -1.74, -0.08,   NaN,  0.79,   NaN,  0.84,  77.2,  75.1, 2.568333,  38.3,  2.077E-01,  1.781E-03,  3.000E-06,        NaN,   NaN,  1.065E-01,  1.114E-01
 450.,  9.734E-02,  5.168E-02,  7.567E-05,  9.000E-06,   NaN,  8.948E-02,  5.505E-02,  9.517E-05,  1.140E-04,   NaN,  16.53,   7.01,  25.4, 653.4, 719.5, 126.0, 581.5, 142.3, 610.0,  10.0, 108.6, 620.4,  58.0,  10.0,   NaN, 567.8,   NaN,   NaN,   NaN, 550.9, 520.2,   NaN,   NaN, 431.9, 177.4, 213.9, 135.5,  44.3, 118.0,   NaN,  41.8,   NaN,  38.5,   NaN, -3.82,   NaN, -1.76, -0.12,   NaN,  0.81,   NaN,  0.88,  71.5,  75.2, 2.385500,  38.6,  2.077E-01,  1.765E-03,  3.167E-06,        NaN,   NaN,  1.035E-01,  1.103E-01
 480.,  8.070E-02,  5.811E-02,  9.533E-05,  3.243E-04,   NaN,  8.951E-02,  5.506E-02,  8.400E-05,  6.420E-04,   NaN,  16.56,   7.19,  25.4, 623.1, 708.6, 135.8, 590.7, 151.9, 643.4,  10.0, 110.5, 624.1,  61.0,  10.0,   NaN, 576.6,   NaN,   NaN,   NaN, 556.8, 525.2,   NaN,   NaN, 456.0, 202.3, 248.2, 158.5,  46.2, 124.7,   NaN,  45.5,   NaN,  40.2,   NaN, -3.86,   NaN, -1.86, -0.19,   NaN,  0.84,   NaN,  0.87,  71.0,  75.2, 2.359333,  39.0,  2.077E-01,  1.757E-03,  2.833E-06,        NaN,   NaN,  1.164E-01,  1.103E-01
 510.,  8.800E-02,  5.688E-02,  1.078E-04,  5.667E-06,   NaN,  8.871E-02,  5.532E-02,  1.355E-04,  1.773E-04,   NaN,  17.43,   7.47,  25.4, 642.7, 730.9, 137.8, 590.3, 155.1, 633.6,  10.0, 114.4, 634.9,  63.1,  10.0,   NaN, 582.2,   NaN,   NaN,   NaN, 564.3, 534.0,   NaN,   NaN, 453.4, 200.1, 233.8, 161.7,  47.3, 128.1,   NaN,  42.4,   NaN,  37.5,   NaN, -3.84,   NaN, -1.82, -0.24,   NaN,  0.79,   NaN,  0.89,  78.0,  75.2, 2.549167,  39.4,  2.077E-01,  1.786E-03,  2.667E-06,        NaN,   NaN,  1.140E-01,  1.109E-01
 540.,  9.122E-02,  5.362E-02,  7.033E-05,  1.900E-05,   NaN,  9.007E-02,  5.485E-02,  1.313E-04,  1.853E-04,   NaN,  17.80,   7.65,  25.4, 658.5, 736.6, 141.8, 589.8, 155.0, 624.1,  10.0, 118.3, 634.3,  65.0,  10.0,   NaN, 578.3,   NaN,   NaN,   NaN, 563.1, 529.2,   NaN,   NaN, 465.9, 206.1, 248.6, 180.0,  49.4, 131.5,   NaN,  47.7,   NaN,  40.6,   NaN, -3.87,   NaN, -1.90, -0.33,   NaN,  0.87,   NaN,  0.91,  76.3,  75.2, 2.518000,  39.9,  2.077E-01,  1.711E-03,  3.000E-06,        NaN,   NaN,  1.074E-01,  1.100E-01
 570.,  7.371E-02,  6.119E-02,  1.213E-04,  8.000E-06,   NaN,  9.045E-02,  5.490E-02,  1.203E-04,  5.383E-05,   NaN,  18.48,   7.47,  25.4, 627.1, 703.3, 147.3, 598.5, 164.5, 658.4,  10.0, 116.5, 640.5,  67.8,  10.0,   NaN, 589.9,   NaN,   NaN,   NaN, 568.6, 531.1,   NaN,   NaN, 468.5, 214.6, 253.6, 160.1,  51.5, 131.8,   NaN,  54.2,   NaN,  45.0,   NaN, -3.96,   NaN, -1.93, -0.06,   NaN,  0.89,   NaN,  0.91,  75.1,  75.1, 2.485500,  40.1,  2.077E-01,  1.723E-03,  3.000E-06,        NaN,   NaN,  1.226E-01,  1.100E-01
 600.,  6.753E-02,  6.539E-02,  1.120E-04,  1.017E-05,   NaN,  9.126E-02,  5.402E-02,  5.350E-05,  1.510E-04,   NaN,  19.11,   7.65,  25.4, 636.4, 694.9, 147.4, 607.7, 169.4, 669.5,  10.0, 114.9, 630.5,  70.4,  10.0,   NaN, 588.5,   NaN,   NaN,   NaN, 564.2, 530.7,   NaN,   NaN, 474.1, 224.7, 267.5, 161.6,  52.1, 136.3,   NaN,  55.0,   NaN,  47.2,   NaN, -3.93,   NaN, -1.93, -0.10,   NaN,  0.90,   NaN,  0.91,  76.5,  75.2, 2.513667,  40.2,  2.077E-01,  1.723E-03,  2.167E-06,        NaN,   NaN,  1.310E-01,  1.081E-01
 630.,  6.906E-02,  6.473E-02,  8.233E-05,  4.667E-06,   NaN,  9.240E-02,  5.415E-02,  9.333E-05,  2.573E-04,   NaN,  19.42,   7.84,  25.4, 630.1, 695.9, 152.2, 602.4, 173.8, 672.5,  10.0, 119.7, 642.7,  73.2,  10.0,   NaN, 590.7,   NaN,   NaN,   NaN, 569.0, 534.7,   NaN,   NaN, 479.8, 232.7, 276.7, 166.9,  53.0, 141.2,   NaN,  54.9,   NaN,  47.8,   NaN, -4.01,   NaN, -1.97, -0.13,   NaN,  0.91,   NaN,  0.93,  70.2,  75.2, 2.310000,  40.5,  2.077E-01,  1.756E-03,  2.000E-06,        NaN,   NaN,  1.296E-01,  1.085E-01
 660.,  7.341E-02,  6.327E-02,  1.228E-04,  2.067E-05,   NaN,  9.141E-02,  5.361E-02,  8.067E-05,  8.653E-04,   NaN,  19.72,   8.06,  25.4, 622.2, 715.6, 155.1, 617.1, 176.3, 683.8,  10.0, 125.0, 644.1,  75.5,  10.0,   NaN, 605.0,   NaN,   NaN,   NaN, 569.5, 538.2,   NaN,   NaN, 472.6, 229.3, 267.8, 176.9,  52.4, 141.8,   NaN,  49.2,   NaN,  41.0,   NaN, -4.00,   NaN, -1.94, -0.35,   NaN,  0.84,   NaN,  0.92,  67.6,  78.5, 2.243833,  40.6,  2.077E-01,  1.736E-03,  2.667E-06,        NaN,   NaN,  1.268E-01,  1.074E-01
 690.,  8.436E-02,  5.733E-02,  9.950E-05,  5.833E-06,   NaN,  8.827E-02,  5.566E-02,  1.957E-04,  2.037E-04,   NaN,  20.09,   8.30,  25.5, 656.2, 762.7, 159.3, 602.5, 176.4, 656.6,  10.0, 128.2, 660.3,  78.6,  10.0,   NaN, 611.1,   NaN,   NaN,   NaN, 578.3, 543.4,   NaN,   NaN, 481.8, 237.4, 284.7, 193.3,  54.3, 147.2,   NaN,  47.6,   NaN,  43.1,   NaN, -4.04,   NaN, -1.98, -0.35,   NaN,  0.88,   NaN,  0.95,  73.0,  75.2, 2.391667,  41.1,  2.077E-01,  1.777E-03,  2.667E-06,        NaN,   NaN,  1.149E-01,  1.117E-01
 720.,  6.751E-02,  6.451E-02,  1.190E-04,  1.867E-05,   NaN,  9.003E-02,  5.513E-02,  9.583E-05,  4.467E-05,   NaN,  20.72,   8.38,  25.4, 631.8, 717.1, 159.6, 618.1, 183.8, 679.9,  10.0, 127.6, 656.6,  80.2,  10.0,   NaN, 610.8,   NaN,   NaN,   NaN, 578.2, 543.1,   NaN,   NaN, 477.9, 236.7, 278.8, 186.8,  55.5, 148.2,   NaN,  56.2,   NaN,  46.1,   NaN, -4.04,   NaN, -1.95, -0.31,   NaN,  0.89,   NaN,  0.92,  74.5,  75.2, 2.461000,  41.2,  2.077E-01,  1.771E-03,  2.167E-06,        NaN,   NaN,  1.293E-01,  1.104E-01
 750.,  6.700E-02,  6.584E-02,  1.642E-04,  8.833E-06,   NaN,  9.200E-02,  5.431E-02,  5.933E-05,  6.867E-05,   NaN,  21.02,   8.51,  25.4, 628.0, 705.6, 162.8, 625.9, 188.4, 690.2,  10.0, 123.9, 652.1,  83.6,  10.0,   NaN, 606.3,   NaN,   NaN,   NaN, 580.4, 546.4,   NaN,   NaN, 491.7, 247.0, 293.2, 198.0,  56.2, 154.1,   NaN,  55.7,   NaN,  45.8,   NaN, -4.10,   NaN, -2.01, -0.37,   NaN,  0.90,   NaN,  0.94,  75.8,  75.2, 2.482500,  41.8,  2.077E-01,  1.765E-03,  2.000E-06,        NaN,   NaN,  1.320E-01,  1.087E-01
 780.,  6.915E-02,  6.445E-02,  1.022E-04,  8.500E-06,   NaN,  9.212E-02,  5.386E-02,  4.517E-05,  2.800E-05,   NaN,  21.67,   8.61,  25.5, 631.7, 700.8, 165.6, 630.9, 192.1, 698.4,  10.0, 122.7, 642.7,  85.4,  10.0,   NaN, 607.1,   NaN,   NaN,   NaN, 580.4, 544.2,   NaN,   NaN, 490.7, 264.1, 311.4, 195.1,  57.2, 155.8,   NaN,  52.1,   NaN,  45.8,   NaN, -4.09,   NaN, -2.02, -0.35,   NaN,  0.89,   NaN,  0.95,  75.1,  75.2, 2.490333,  41.8,  2.077E-01,  1.743E-03,  1.667E-06,        NaN,   NaN,  1.291E-01,  1.078E-01
 810.,  6.612E-02,  6.583E-02,  1.203E-04,  1.883E-05,   NaN,  9.087E-02,  5.425E-02,  4.550E-05,  1.005E-03,   NaN,  21.94,   8.77,  25.5, 637.5, 704.6, 169.3, 631.4, 192.1, 697.6,  10.0, 126.6, 645.7,  89.3,  10.0,   NaN, 614.8,   NaN,   NaN,   NaN, 583.2, 548.2,   NaN,   NaN, 499.0, 257.4, 299.2, 204.1,  58.2, 158.7,   NaN,  55.7,   NaN,  47.1,   NaN, -4.16,   NaN, -2.04, -0.37,   NaN,  0.91,   NaN,  0.96,  73.0,  75.2, 2.420333,  41.9,  2.077E-01,  1.768E-03,  2.000E-06,        NaN,   NaN,  1.319E-01,  1.086E-01
 840.,  6.303E-02,  6.730E-02,  1.885E-04,  3.833E-04,   NaN,  8.395E-02,  5.660E-02,  2.033E-04,  2.695E-04,   NaN,  22.01,   8.95,  25.5, 639.7, 714.0, 173.9, 634.1, 194.4, 700.4,  10.0, 133.6, 660.7,  91.6,  10.0,   NaN, 614.7,   NaN,   NaN,   NaN, 586.7, 553.6,   NaN,   NaN, 501.1, 260.8, 309.7, 207.2,  58.3, 160.9,   NaN,  50.8,   NaN,  43.9,   NaN, -4.14,   NaN, -2.03, -0.44,   NaN,  0.86,   NaN,  0.94,  71.9,  75.2, 2.381333,  42.1,  2.077E-01,  1.729E-03,  2.333E-06,        NaN,   NaN,  1.350E-01,  1.136E-01
 870.,  7.380E-02,  6.316E-02,  2.148E-04,  5.533E-05,   NaN,  8.415E-02,  5.824E-02,  1.633E-04,  1.252E-04,   NaN,  22.47,   9.19,  25.5, 660.7, 764.8, 175.6, 627.3, 195.7, 677.9,  10.0, 136.7, 676.7,  95.5,  10.0,   NaN, 624.9,   NaN,   NaN,   NaN, 595.9, 564.6,   NaN,   NaN, 488.6, 247.6, 284.8, 216.7,  59.3, 163.3,   NaN,  51.9,   NaN,  45.2,   NaN, -4.15,   NaN, -2.00, -0.48,   NaN,  0.88,   NaN,  0.95,  71.7,  75.1, 2.352333,  42.2,  2.077E-01,  1.722E-03,  3.000E-06,        NaN,   NaN,  1.268E-01,  1.168E-01
 900.,  6.920E-02,  6.355E-02,  1.303E-04,  1.583E-05,   NaN,  8.953E-02,  5.544E-02,  7.433E-05,  9.583E-04,   NaN,  22.84,   9.21,  25.5, 648.9, 737.5, 174.5, 631.3, 198.0, 700.0,  10.0, 134.5, 669.2,  97.3,  10.0,   NaN, 623.8,   NaN,   NaN,   NaN, 594.5, 557.7,   NaN,   NaN, 501.3, 265.7, 313.5, 213.5,  61.1, 163.3,   NaN,  62.8,   NaN,  52.6,   NaN, -4.20,   NaN, -2.07, -0.39,   NaN,  0.92,   NaN,  0.94,  70.2,  75.2, 2.334500,  42.3,  2.077E-01,  1.739E-03,  1.500E-06,        NaN,   NaN,  1.274E-01,  1.110E-01
 930.,  5.820E-02,  6.907E-02,  2.328E-04,  4.623E-04,   NaN,  8.268E-02,  5.743E-02,  2.303E-04,  8.355E-04,   NaN,  22.90,   9.36,  25.5, 647.6, 742.2, 177.4, 636.6, 203.1, 704.3,  10.0, 139.7, 672.9,  99.9,  10.0,   NaN, 630.4,   NaN,   NaN,   NaN, 595.0, 561.0,   NaN,   NaN, 500.0, 268.0, 307.9, 206.2,  61.6, 163.5,   NaN,  57.5,   NaN,  47.1,   NaN, -4.22,   NaN, -2.05, -0.36,   NaN,  0.92,   NaN,  0.97,  74.1,  75.2, 2.474667,  42.6,  2.077E-01,  1.748E-03,  2.000E-06,        NaN,   NaN,  1.386E-01,  1.153E-01
 960.,  5.846E-02,  6.969E-02,  3.655E-04,  2.033E-05,   NaN,  8.528E-02,  5.772E-02,  2.300E-04,  1.035E-04,   NaN,  23.44,   9.45,  25.5, 636.6, 738.8, 180.3, 648.1, 202.0, 720.0,  10.0, 143.6, 670.0, 102.7,  10.0,   NaN, 639.3,   NaN,   NaN,   NaN, 600.1, 563.9,   NaN,   NaN, 497.4, 264.9, 302.8, 219.9,  61.7, 168.2,   NaN,  62.1,   NaN,  52.5,   NaN, -4.19,   NaN, -2.03, -0.41,   NaN,  0.93,   NaN,  0.94,  75.9,  75.2, 2.458333,  42.8,  2.077E-01,  1.748E-03,  2.667E-06,        NaN,   NaN,  1.401E-01,  1.159E-01
 990.,  6.597E-02,  6.662E-02,  1.318E-04,  2.333E-06,   NaN,  8.912E-02,  5.549E-02,  4.500E-05,  6.967E-05,   NaN,  23.95,   9.53,  25.5, 631.5, 725.0, 178.2, 648.4, 205.6, 718.1,  10.0, 140.5, 662.7, 103.9,  10.0,   NaN, 630.8,   NaN,   NaN,   NaN, 597.1, 565.5,   NaN,   NaN, 502.3, 256.5, 297.0, 202.7,  63.4, 167.7,   NaN,  64.9,   NaN,  50.1,   NaN, -4.21,   NaN, -2.08, -0.29,   NaN,  0.95,   NaN,  0.99,  76.6,  75.1, 2.513333,  43.1,  2.077E-01,  1.774E-03,  1.667E-06,        NaN,   NaN,  1.335E-01,  1.111E-01
1020.,  6.480E-02,  6.631E-02,  9.733E-05,  7.167E-06,   NaN,  8.764E-02,  5.586E-02,  7.117E-05,  3.890E-04,   NaN,  23.94,   9.68,  25.5, 638.9, 734.6, 181.6, 636.5, 211.5, 720.8,  10.0, 139.8, 671.0, 106.7,  10.0,   NaN, 632.8,   NaN,   NaN,   NaN, 600.7, 569.0,   NaN,   NaN, 508.1, 272.6, 319.7, 210.2,  64.3, 169.5,   NaN,  62.8,   NaN,  51.1,   NaN, -4.23,   NaN, -2.08, -0.41,   NaN,  0.93,   NaN,  0.96,  75.9,  75.1, 2.506833,  43.3,  2.077E-01,  1.754E-03,  1.667E-06,        NaN,   NaN,  1.328E-01,  1.119E-01
1050.,  6.025E-02,  6.868E-02,  1.502E-04,  1.300E-05,   NaN,  8.615E-02,  5.671E-02,  2.157E-04,  2.768E-04,   NaN,  24.50,   9.75,  25.5, 643.1, 732.0, 185.6, 646.4, 210.6, 714.7,  10.0, 142.5, 668.6, 108.4,  10.0,   NaN, 633.0,   NaN,   NaN,   NaN, 600.5, 565.9,   NaN,   NaN, 502.5, 278.8, 319.3, 219.4,  64.8, 170.9,   NaN,  63.4,   NaN,  51.6,   NaN, -4.22,   NaN, -2.08, -0.34,   NaN,  0.93,   NaN,  0.97,  76.7,  75.1, 2.516333,  43.5,  2.077E-01,  1.751E-03,  1.833E-06,        NaN,   NaN,  1.377E-01,  1.138E-01
