1 Time From Ignition (s),2 O2Rear (mol/mol),3 CO2Rear (mol/mol),4 CORear (mol/mol),5 THCRear (mol/mol),6 SootRear (g/g),7 O2Front (mol/mol),8 CO2Front (mol/mol),9 COFront (mol/mol),10 THCFront (mol/mol),11 SootFront (g/g),12 HFR (kW/m2),13 HFF (kW/m2),14 TambCal (C),15 TRSampA (C),16 TFSampA (C),17 TR24A (C),18 TR80A (C),19 TF24A (C),20 TF80A (C),21 TFloorR (C),22 TFloorF (C),23 TCeilF (C),24 TWallUR (C),25 TUFloor (C),26 TD79LBB (C),27 TD79CBB (C),28 TD79RBB (C),29 TD70LA (C),30 TD70LBB (C),31 TD70CA (C),32 TD70CBB (C),33 TD30LA (C),34 TD30LBB (C),35 TD60CBB (C),36 TD50CA (C),37 TD50CBB (C),38 TD40CBB (C),39 TD30CA (C),40 TD30CBB (C),41 TD20LBB (C),42 TD20CBB (C),43 TD20RBB (C),44 TD5CBB (C),45 VD79L (m/s),46 VD79C (m/s),47 VD79R (m/s),48 VD60C (m/s),49 VD40C (m/s),50 VD20L (m/s),51 VD20C (m/s),52 VD20R (m/s),53 VD5C (m/s),54 HRRcal (kW),55 HRRburner (kW),56 StackMFR (kg/s),57 Tstack (C),58 O2stack (mol/mol),59 CO2stack (mol/mol),60 COstack (mol/mol),61 THCstack (mol/mol),62 MSstack (mg/m3),63 H2ORear (mol/mol),64 H2OFront (mol/mol)
865,0.101003,0.050523,0.001221,0.000168,NaN,0.121345,0.040623,0.000604,0.000106,NaN,15.16,18.19,21.334,515.8,659.05,75.58,528.25,73.73,582.44,10,NaN,NaN,NaN,10,588.29,615.41,491.85,559.38,552.81,460.47,447.77,27.9,65.14,270.33,102.84,114.19,108.67,32.36,97.27,37.54,38.47,41.11,24.74,4.275,4.137,4.142,1.469,0.456,0.78,0.76,0.746,0.914,74.98,76.56,2.409,39.08,0.207467,0.001998,0.000029,NaN,NaN,0.103488,0.082454
870,0.099555,0.051011,0.001221,0.000161,NaN,0.121471,0.040458,0.000643,0.000112,NaN,15.54,18.2,21.288,515.68,663.05,75.3,525.15,71.27,580.54,10,NaN,NaN,NaN,10,581.06,613.6,476.88,559.81,547.42,460.66,446.81,28.09,64.1,263.9,100.27,110.43,114.33,32.75,98.44,39.42,41.41,40.86,25.15,4.205,4.1,4.085,1.466,0.496,0.806,0.779,0.726,0.883,71.89,75.85,2.322,38.821,0.207477,0.001991,0.000029,NaN,NaN,0.104465,0.082202
875,0.09834,0.051701,0.001225,0.000156,NaN,0.120341,0.040893,0.000674,0.00013,NaN,15.87,18.14,21.258,519.59,661.86,73.7,529.15,70,580.75,10,NaN,NaN,NaN,10,569.6,611.52,451.59,554.24,530.9,459.49,444.9,27.96,63.56,278.96,95.74,103.21,116.13,32.81,97.26,40.61,42.5,41.36,26.03,4.087,4.038,3.879,1.495,0.459,0.811,0.789,0.739,0.908,71.84,75.89,2.302,38.736,0.207461,0.001994,0.000029,NaN,NaN,0.105852,0.083135
880,0.097183,0.052225,0.001227,0.000154,NaN,0.120809,0.041351,0.000659,0.00015,NaN,15.61,18,21.277,521.59,664.82,72.34,528.43,66.1,582.64,10,NaN,NaN,NaN,10,568.07,610.69,451.3,553.41,532.74,463.92,450.8,27.91,63.27,286.86,96.42,102.93,112.96,32.64,95.11,41.2,41.95,43.32,26.83,4.064,4.039,3.857,1.509,0.435,0.794,0.779,0.747,0.925,71.94,76.5,2.328,38.532,0.207482,0.001984,0.000029,NaN,NaN,0.106906,0.08402
885,0.096572,0.052735,0.001221,0.000165,NaN,0.123817,0.04051,0.000665,0.000131,NaN,15.79,17.94,21.278,520.48,659.06,71.49,531.41,67.13,593.09,10,NaN,NaN,NaN,10,565.52,609.45,477.38,550.05,532.75,464.3,448.13,27.83,64.35,283.89,98.24,105.63,110.83,32.49,94.56,41.87,42.32,43.3,27.08,4.05,3.988,3.909,1.486,0.491,0.777,0.751,0.773,0.908,73.99,76.18,2.357,38.438,0.207455,0.001973,0.000029,NaN,NaN,0.10791,0.082348
890,0.097209,0.052785,0.00122,0.000152,NaN,0.125873,0.039014,0.000712,0.000091,NaN,15.96,18.24,21.311,523.52,632.24,70.94,538.09,68.97,616.14,10,NaN,NaN,NaN,10,536.07,605.28,470.55,542.97,527.52,471,457.23,27.75,65.71,286.07,96.65,103.29,105.73,32.31,94.46,43.43,44.15,43.29,26.92,3.834,3.941,3.851,1.509,0.497,0.793,0.736,0.783,0.941,73.31,75.81,2.358,38.296,0.20748,0.00194,0.000029,NaN,NaN,0.108012,0.079453
895,0.098716,0.052263,0.001225,0.000148,NaN,0.123955,0.039767,0.000782,0.000077,NaN,15.86,18.46,21.338,526.23,618.18,70.28,547.96,70.86,633.19,10,NaN,NaN,NaN,10,522.23,603.65,472.79,541.46,529.57,470.95,457.58,27.36,64.73,291.33,93.88,99.4,101.09,31.95,93.87,42.28,42.95,42.81,26.77,3.82,3.947,3.918,1.523,0.507,0.773,0.744,0.792,0.902,71.74,75.83,2.352,38.247,0.207523,0.001893,0.000028,NaN,NaN,0.106976,0.081099
900,0.09991,0.051458,0.001226,0.000161,NaN,0.125019,0.039852,0.000764,0.000088,NaN,15.78,18.54,21.325,526.04,631.2,70.68,551.87,76.76,619.18,10,NaN,NaN,NaN,10,547.53,617.11,456.28,543.81,529.49,462.49,444.29,26.71,64.02,277.42,99.8,108.11,101.17,31,91,41.88,39.39,40.25,27.39,4.002,4.018,3.894,1.489,0.433,0.721,0.751,0.799,0.845,74.78,76.04,2.385,38.475,0.207474,0.001889,0.000029,NaN,NaN,0.105368,0.081232
905,0.099507,0.051127,0.001217,0.000153,NaN,0.126912,0.038633,0.000646,0.000782,NaN,15.67,18.31,21.314,520.85,638.3,73.49,542.42,78.35,602.77,10,NaN,NaN,NaN,10,550.38,613.16,452.55,542,523.39,459.95,441.72,26.64,64.69,270.98,105.52,117.39,97.17,30.9,89.76,42.45,38.49,39.86,27.59,4.088,4.02,3.881,1.488,0.502,0.755,0.749,0.758,0.871,76.22,76.6,2.418,38.569,0.207464,0.00189,0.00003,NaN,NaN,0.104687,0.078557
910,0.097539,0.051752,0.001212,0.00015,NaN,0.126694,0.038198,0.000577,0.002253,NaN,15.99,18.17,21.323,525.88,633.48,76.24,539.22,72.74,599.82,10,NaN,NaN,NaN,10,541.52,597.37,488.47,545.49,524.67,461.88,447.61,26.94,64.63,269.44,100.97,111.26,93.28,31.52,91.07,41.52,40.01,41.03,27.04,4.121,4.03,4.139,1.505,0.512,0.789,0.768,0.754,0.852,75.93,76.17,2.404,38.557,0.20746,0.001891,0.00003,NaN,NaN,0.105928,0.07755
915,0.095664,0.052799,0.001224,0.00016,NaN,0.12455,0.039174,0.000603,0.000128,NaN,16.04,18.09,21.326,531.94,627.09,75.28,547.27,66.15,592.45,10,NaN,NaN,NaN,10,538.78,594.85,493.54,542.9,522.16,462.02,448.86,27.08,64.7,286.69,96.07,103.17,94.67,31.84,91.43,42.72,43.35,43.38,26.86,4.013,4.006,4.172,1.537,0.516,0.801,0.774,0.764,0.882,73.3,75.86,2.366,38.274,0.207498,0.001877,0.000029,NaN,NaN,0.108047,0.079553
920,0.094921,0.053504,0.00124,0.000155,NaN,0.123378,0.040177,0.000699,0.000127,NaN,16.18,18.38,21.327,529.29,619.62,72.62,555.17,62.77,594.43,10,NaN,NaN,NaN,10,547.6,606.48,486.54,543.99,527.22,460.45,447.02,27.07,65.15,288,92.09,96.81,96.84,31.83,91.74,45.42,46.1,45.75,27.14,3.978,4.017,4.071,1.506,0.52,0.772,0.766,0.775,0.88,71.64,75.81,2.339,38.123,0.20752,0.001868,0.000028,NaN,NaN,0.109489,0.081752
925,0.095352,0.053694,0.001257,0.000152,NaN,0.123581,0.040074,0.000778,0.000123,NaN,16.34,18.79,21.301,532.79,611.3,71.96,559.8,66.75,611.31,10,NaN,NaN,NaN,10,542.02,607.44,509.27,541.93,519.38,461.38,444.95,26.87,65.9,270.61,90.03,95.25,98.5,31.69,92.49,45.38,43.66,45.14,27.95,3.913,4.003,4.158,1.479,0.536,0.755,0.738,0.763,0.873,70.58,75.8,2.301,38.129,0.207517,0.00187,0.000029,NaN,NaN,0.109901,0.081705
930,0.096426,0.053352,0.001277,0.000159,NaN,0.124737,0.039888,0.000794,0.000107,NaN,16.26,18.76,21.323,532.96,617.96,71.57,563.8,74.02,623.02,10,NaN,NaN,NaN,10,544.55,615.94,511.29,542.98,521.48,470.11,455.02,26.85,65.72,262.82,92.23,101.73,97.37,31.94,93.17,44.03,40.57,42.76,28.83,3.902,4.057,4.158,1.498,0.523,0.797,0.762,0.751,0.86,69.31,75.85,2.264,38.092,0.20752,0.001873,0.000029,NaN,NaN,0.109259,0.081364
935,0.097146,0.052839,0.001294,0.00016,NaN,0.128873,0.038474,0.000787,0.000113,NaN,16.31,18.81,21.333,527.63,613.3,70.35,562.1,74.86,630.58,10,NaN,NaN,NaN,10,535.64,613.99,496.99,539.11,518.25,466.06,447.18,27.07,65.68,269.65,96.06,107.86,96.95,31.95,92.79,41.89,39.71,42.67,29.27,3.866,4.026,3.989,1.51,0.463,0.782,0.767,0.766,0.878,70.21,75.84,2.303,38.125,0.207529,0.001867,0.000029,NaN,NaN,0.108266,0.078522
940,0.097276,0.052647,0.001312,0.000175,NaN,0.131597,0.036156,0.000739,0.000139,NaN,16.37,18.78,21.29,526.65,600.02,70.53,565.74,76.36,636.16,10,NaN,NaN,NaN,10,514.74,600.38,467.01,527.42,500.25,457.97,436.95,27.1,66.91,281.99,96.2,106.72,94.94,31.7,92.67,41.6,39.52,43.22,29.12,3.823,3.961,3.826,1.51,0.449,0.757,0.773,0.773,0.878,72.8,75.85,2.351,38.258,0.207499,0.001872,0.000029,NaN,NaN,0.107917,0.073789
945,0.096988,0.052729,0.001325,0.000172,NaN,0.128272,0.036935,0.00067,0.000142,NaN,16.08,18.77,21.265,527.07,611.67,70.85,566.13,76.23,625.74,10,NaN,NaN,NaN,10,521.72,601.45,467.4,525.57,505.75,452.36,433.24,27.06,67.47,283.81,98.51,109.2,97.87,31.98,93.33,42.2,38.91,43.58,28.57,3.968,4.002,3.947,1.532,0.505,0.764,0.774,0.749,0.877,73.05,75.86,2.334,38.245,0.207478,0.001881,0.000031,NaN,NaN,0.108109,0.075209
950,0.09659,0.052973,0.001343,0.00016,NaN,0.125849,0.038557,0.000664,0.000131,NaN,16.13,18.91,21.264,525.95,622.2,70.17,557.97,74.52,618.78,10,NaN,NaN,NaN,10,547.93,607.68,481.86,530.41,515.57,455.79,440.68,26.91,68.42,280.38,105.06,117.83,103.31,31.82,92.3,45.29,40.97,45.4,28.76,4.06,4.061,4.077,1.532,0.35,0.761,0.761,0.773,0.892,72.18,75.86,2.315,38.165,0.207484,0.001878,0.000031,NaN,NaN,0.108633,0.078442
955,0.097019,0.053019,0.00135,0.000156,NaN,0.125253,0.038954,0.000745,0.000147,NaN,16.47,18.81,21.285,528.57,608.69,70.13,563.17,73.03,629.05,10,NaN,NaN,NaN,10,542.6,602.17,489.63,532.34,516.84,460.42,444.7,26.98,68.81,284.48,107.15,119.13,99.83,31.81,91.11,45.69,44.74,46.57,28.61,3.951,3.99,3.997,1.537,0.366,0.766,0.773,0.787,0.923,72.92,75.96,2.315,38.233,0.207466,0.00188,0.000031,NaN,NaN,0.108737,0.079398
960,0.09901,0.052452,0.001332,0.000156,NaN,0.125797,0.039138,0.0008,0.000156,NaN,16.53,18.79,21.272,532.17,607.52,70.56,568.26,73.93,641.41,10,NaN,NaN,NaN,10,534.65,600.13,482.55,532.59,520.72,462.2,443.94,26.94,68.39,286.42,100.57,107.96,92.28,31.98,92.44,44.06,45.93,47.46,28,3.96,3.977,3.943,1.538,0.544,0.756,0.77,0.768,0.903,72.95,76.64,2.312,38.302,0.207464,0.001877,0.000031,NaN,NaN,0.107568,0.079875
965,0.101676,0.05135,0.001309,0.000145,NaN,0.126569,0.038765,0.000801,0.000125,NaN,16.69,18.78,21.244,532.96,607.3,70.71,563.13,75.82,644.77,10,NaN,NaN,NaN,10,536.4,588.29,487.38,534.31,519.62,467,451.32,26.94,67.65,284.63,90.87,94.24,88.62,32.03,93.58,45.39,45.48,48.09,28.13,4.019,3.927,4.01,1.533,0.533,0.767,0.766,0.776,0.847,70.55,76.31,2.271,38.324,0.207495,0.001862,0.000031,NaN,NaN,0.105317,0.079132
970,0.103658,0.050051,0.00129,0.000132,NaN,0.125944,0.038817,0.000816,0.000124,NaN,16.66,18.67,21.26,534.1,607.75,71.14,561.86,76.14,640.66,10,NaN,NaN,NaN,10,529.14,581.65,470.06,536.9,518.66,468.22,456.69,26.97,66.08,290.19,85.88,89.64,88.01,31.99,91.89,44.54,45.45,46.25,27.8,3.978,3.948,3.952,1.572,0.522,0.754,0.782,0.796,0.862,67.95,75.87,2.229,38.303,0.207531,0.001847,0.00003,NaN,NaN,0.102681,0.079266
975,0.10401,0.049343,0.00128,0.000146,0.001379,0.125978,0.038862,0.000802,0.000131,0.001841,16.42,18.95,21.314,535.26,619.29,72,558.82,79.94,630.35,10,NaN,NaN,NaN,10,526.68,595.57,432.16,537.89,523.23,467.28,455.39,26.65,66.38,299.9,88.76,97.73,85.31,31.82,88.99,43.59,45.23,44.48,27.38,3.935,4.036,3.84,1.577,0.472,0.747,0.764,0.814,0.909,69.47,75.79,2.241,38.42,0.207498,0.001861,0.000031,NaN,NaN,0.101246,0.079327
980,0.103123,0.049481,0.001273,0.000134,0.001379,0.125656,0.039025,0.000755,0.000121,0.001841,16.07,19.05,21.331,532.48,633.84,72.08,550.32,80.38,619.37,10,NaN,NaN,NaN,10,543.72,607.1,431.33,534.96,516.98,468.45,455.53,26.64,68.35,300.8,98.08,113.48,87.72,31.67,89.51,43.35,45.86,44.65,28.16,3.961,4.006,3.764,1.552,0.425,0.771,0.766,0.813,0.892,72.16,75.74,2.294,38.509,0.207468,0.001881,0.000032,NaN,NaN,0.101507,0.079561
985,0.101387,0.050056,0.001275,0.000114,0.001377,0.12562,0.039024,0.000764,0.000133,0.001841,16.3,18.99,21.326,532.53,628.6,70.75,548.6,79,612.53,10,NaN,NaN,NaN,10,546.35,601.8,477.66,533.51,515.03,468.06,452.73,26.66,68.09,295.31,99.81,114.05,91.28,31.38,91.17,44.13,45.2,45.05,28.61,4.048,4.024,4.027,1.553,0.439,0.784,0.776,0.808,0.903,73.77,75.78,2.36,38.502,0.207478,0.001881,0.000032,NaN,NaN,0.102662,0.079576
990,0.09936,0.051028,0.001278,0.000133,0.001374,0.123731,0.039729,0.000779,0.000135,0.001838,16.55,18.82,21.291,536.27,624.1,69.92,554.38,76.95,614.85,10,NaN,NaN,NaN,10,544.36,598.67,498.04,533.56,519.9,460.15,441.55,26.8,66.56,294.92,94.31,104.23,93.71,31.45,93.1,43.99,43.55,44.79,28.75,4.008,4.003,4.063,1.54,0.502,0.77,0.756,0.777,0.894,73.4,75.92,2.399,38.327,0.20752,0.001861,0.000031,NaN,NaN,0.104612,0.081016
995,0.097987,0.051912,0.001236,0.000157,0.001373,0.123946,0.040121,0.000791,0.000119,0.001837,16.66,18.98,21.29,539.8,624.67,70.78,561,78.2,622.56,10,NaN,NaN,NaN,10,544.99,595.9,491.31,535.81,524.45,456.89,438.73,26.9,65.69,288.2,86.7,94.75,90.46,31.57,94.21,45.71,41.55,42.77,29.43,3.966,3.96,4.026,1.515,0.555,0.73,0.74,0.77,0.87,75.08,76.69,2.398,38.419,0.207478,0.001867,0.000031,NaN,NaN,0.106297,0.081826
1000,0.098058,0.052298,0.001183,0.00016,0.001372,0.123509,0.040034,0.00082,0.000131,0.001837,16.98,19.09,21.344,543.44,617.05,70.65,566.75,75.27,624.28,10,NaN,NaN,NaN,10,527.83,590.82,478.66,536.02,517.63,459.55,444.3,27.28,65.38,286.82,89.04,101.77,88.84,31.94,94.41,46.22,41.66,42.54,29.58,3.818,3.879,3.916,1.518,0.466,0.801,0.796,0.788,0.945,76.11,76.35,2.418,38.502,0.207468,0.00187,0.000031,NaN,NaN,0.106962,0.081708
1005,0.099207,0.052036,0.0012,0.000218,0.001372,0.124647,0.039803,0.000826,0.000148,0.001837,17.09,19.37,21.386,545.01,617.7,70.24,571.88,71.9,631.83,10,NaN,NaN,NaN,10,536.46,597.01,495.04,541.91,526.45,461.72,447.51,27.09,67.42,273.53,95.54,110.29,95.05,32.24,95.25,43.92,41.47,42.88,28.7,3.863,3.929,4.043,1.49,0.48,0.798,0.787,0.785,0.898,76.19,75.74,2.438,38.589,0.207482,0.001865,0.000031,NaN,NaN,0.106472,0.081258
1010,0.100313,0.051447,0.001273,0.000214,0.001373,0.126292,0.038932,0.000773,0.000116,0.001841,16.47,19.53,21.355,541.79,620.53,70.9,567.6,76.28,633.44,10,NaN,NaN,NaN,10,527.58,597.15,506.74,537.81,523.71,457.13,439.44,26.72,69.29,273.47,106.43,122.93,99.35,32.58,96.96,46.08,41.68,41.64,29.78,3.984,4.062,4.194,1.509,0.444,0.782,0.717,0.793,0.86,76.63,75.94,2.441,38.73,0.207473,0.001867,0.000031,NaN,NaN,0.10544,0.07941
1015,0.100655,0.05109,0.001335,0.000149,0.001374,0.127328,0.038423,0.000749,0.000087,0.001842,16.39,19.14,21.313,539.02,625.7,71.15,562.37,79.52,625.31,10,NaN,NaN,NaN,10,531.33,606.43,507.28,534.28,518.92,455.3,436.31,26.85,69.51,288.03,108.46,120.7,99.11,32.6,97.45,45.42,45.16,42.81,30.36,4.02,4.077,4.213,1.56,0.432,0.776,0.74,0.795,0.904,78.77,75.88,2.512,38.938,0.207475,0.001869,0.000031,NaN,NaN,0.104849,0.078343
1020,0.100511,0.051038,0.001345,0.000155,0.001374,0.12584,0.038694,0.000756,0.000098,0.001842,16.58,18.88,21.345,535.87,624.58,71.9,561.23,80.69,630.06,10,NaN,NaN,NaN,10,548.22,607.36,502.04,535.13,519.04,463.54,449.19,27.11,68.41,289.63,97.24,103.46,95.62,32.5,96.51,41.31,44.9,43.94,28.61,4.101,4.112,4.24,1.572,0.516,0.782,0.765,0.776,0.904,80.4,76.38,2.584,39.183,0.207488,0.001872,0.000031,NaN,NaN,0.104767,0.0789
1025,0.100206,0.051141,0.001301,0.000158,0.001375,0.124518,0.03983,0.00071,0.000119,0.001838,16.75,19.09,21.396,537.16,639.57,74.29,552.99,80.43,619.11,10,NaN,NaN,NaN,10,578.35,604.35,491.21,541.25,525.13,463.72,447.88,27.11,66.86,272.46,94.25,101.43,98.49,32.77,96.23,38.76,41.95,42.98,27.26,4.329,4.141,4.125,1.533,0.507,0.778,0.782,0.776,0.908,78.66,76.49,2.524,39.236,0.207483,0.001878,0.000032,NaN,NaN,0.104884,0.081078
1030,0.099845,0.051409,0.001277,0.000144,0.001374,0.126248,0.039221,0.000649,0.000131,0.001841,16.6,19.03,21.437,540.89,638.6,76.3,545.91,74.61,602.93,10,NaN,NaN,NaN,10,581.67,600.35,489.3,548.43,533.48,460.24,440.64,27.35,66.39,276.43,99.11,110.41,107.5,32.97,96.32,38.52,41.87,43.16,26.74,4.292,4.09,4.178,1.535,0.491,0.793,0.779,0.754,0.935,73.88,76.28,2.396,39,0.207504,0.001872,0.000031,NaN,NaN,0.105372,0.07974
1035,0.099971,0.051489,0.001292,0.000139,0.001374,0.127483,0.038631,0.000665,0.000138,0.001842,16.6,19.06,21.442,537.27,632.28,75.94,543.54,71.06,599.09,10,NaN,NaN,NaN,10,564.45,600.01,488.73,548.46,529.04,460.05,440.99,27.34,65.18,285.1,97.74,107.93,106.16,32.65,96.02,40.94,42.26,44.41,27,4.135,4.078,4.212,1.541,0.502,0.774,0.747,0.771,0.914,70.52,76.7,2.307,38.748,0.20752,0.001864,0.000031,NaN,NaN,0.105562,0.078593
1040,0.100965,0.051165,0.001313,0.000135,0.001374,0.127351,0.038402,0.000705,0.000127,0.001843,16.84,19.37,21.422,534.68,632.06,75.19,547.71,74.82,603.59,10,NaN,NaN,NaN,10,549.66,602.79,478.77,546.48,524.44,461.25,446.02,26.95,64.76,279.15,100.57,111.15,101.18,32.31,95.52,42.06,41.23,43.14,27.27,4.045,4.078,4.133,1.516,0.479,0.767,0.754,0.786,0.898,69.12,76.79,2.27,38.613,0.207528,0.001864,0.00003,NaN,NaN,0.104956,0.078214
1045,0.10175,0.050628,0.001294,0.000127,0.001375,0.126035,0.03904,0.000715,0.000113,0.001841,16.68,19.48,21.392,532.22,642.64,74.7,548.33,77.83,606.69,10,NaN,NaN,NaN,10,554.27,614.29,499.24,546.64,528.92,460.52,445.09,26.74,67.11,271.89,108.21,121.32,103.62,32.3,97.26,44.07,41.7,42.14,28.71,4.083,4.078,4.123,1.493,0.492,0.785,0.762,0.778,0.876,69.14,76.44,2.262,38.62,0.20752,0.00187,0.00003,NaN,NaN,0.103844,0.07951
1050,0.101062,0.050461,0.001258,0.000138,0.001376,0.125914,0.039028,0.00072,0.00011,0.00184,16.41,19.48,21.375,531.15,641.33,73.53,545.04,81.51,605.31,10,NaN,NaN,NaN,10,552.13,613.3,477.4,548.15,530.71,462.75,446.75,26.61,68.7,270.43,110.63,122.98,103.51,32.4,98.44,44.31,41.47,42.35,29.62,3.987,4.061,3.966,1.507,0.522,0.77,0.748,0.786,0.844,70.35,75.79,2.275,38.699,0.207498,0.001872,0.000031,NaN,NaN,0.103437,0.079496
1055,0.099853,0.051055,0.001234,0.000143,0.001375,0.124957,0.039119,0.00073,0.000117,0.00184,16.68,19.3,21.351,533.54,638.02,73.75,547.69,85.11,612.45,10,NaN,NaN,NaN,10,545.78,615.33,456.09,550.75,532.58,467.95,454.52,26.75,69.53,275.13,113.27,126.39,101.88,32.04,98.41,43.45,40.63,41.42,28.92,3.936,4.054,3.825,1.505,0.492,0.779,0.737,0.787,0.858,70.66,76.36,2.295,38.663,0.207509,0.001856,0.000031,NaN,NaN,0.104579,0.079697
1060,0.099524,0.051497,0.001227,0.000153,0.001374,0.125725,0.03926,0.00072,0.000127,0.00184,16.9,19.46,21.309,538.77,640.9,74.32,554.54,83.96,626.15,10,NaN,NaN,NaN,10,552.99,623.07,474.11,554.26,540.81,473.15,460.36,26.74,69.51,270.02,113.59,126.19,102.27,32,99.7,46.28,43.67,41.56,30.83,3.938,4.068,3.925,1.476,0.41,0.799,0.735,0.779,0.845,71.71,76.45,2.333,38.732,0.207514,0.001844,0.000032,NaN,NaN,0.105448,0.079961
1065,0.100188,0.051432,0.001228,0.000152,0.001374,0.125847,0.038967,0.000708,0.000135,0.001841,16.54,19.56,21.275,535.69,634.7,73.66,556.42,83.55,632.73,10,NaN,NaN,NaN,10,549.76,614.57,496.21,547.03,524.82,476.3,460.91,26.35,69.73,277.68,122.12,136.88,99.23,31.58,97.63,48.24,44.05,43.82,32,4.044,4.114,4.178,1.533,0.414,0.768,0.776,0.779,0.875,74.11,75.76,2.368,38.934,0.20748,0.001851,0.000033,NaN,NaN,0.105321,0.07935
1070,0.102514,0.050882,0.001237,0.000138,0.001375,0.125953,0.03907,0.000729,0.000143,0.00184,16.57,19.3,21.276,536.02,634.08,73.15,556.59,83.21,625.74,10,NaN,NaN,NaN,10,550.28,600.03,483.19,541.47,514.54,474.83,457.67,26.52,70.49,291.1,127.79,143.11,96.69,31.44,95.75,47.84,42.63,44.97,29.89,4.129,4.034,4.1,1.555,0.485,0.779,0.774,0.777,0.929,73.79,75.98,2.351,39.032,0.207475,0.00185,0.000033,NaN,NaN,0.104239,0.079598
1075,0.104679,0.049626,0.001246,0.000118,0.001378,0.126921,0.03881,0.000753,0.000121,0.001841,16.85,19.21,21.29,542.56,628.88,73.78,561.08,81.61,631.63,10,NaN,NaN,NaN,10,537.39,595.88,486.48,537.51,514.61,469.92,451.71,27.01,69.27,296.25,115.21,122.62,97.37,31.85,95.57,45.22,43.01,43.86,28.02,4.098,4.085,4.168,1.569,0.509,0.769,0.78,0.782,0.94,71.85,75.96,2.326,38.968,0.207508,0.00183,0.000032,NaN,NaN,0.101744,0.079127
1080,0.10468,0.048901,0.001243,0.000123,0.001381,0.128246,0.038395,0.000753,0.000121,0.001843,16.67,19.34,21.289,534.66,629.92,73.92,559.22,81.79,634.39,10,NaN,NaN,NaN,10,537.17,602.31,493.57,535.12,519.3,466.98,447.45,27.03,67.04,294.02,109.69,114.41,93.68,31.9,95.6,41.65,42.54,43.24,27.3,4.113,4.126,4.136,1.593,0.517,0.775,0.79,0.801,0.914,70.32,75.75,2.305,38.89,0.207534,0.00181,0.000032,NaN,NaN,0.100289,0.078296
1085,0.103743,0.049238,0.001223,0.000132,0.00138,0.1276,0.038134,0.000753,0.000127,0.001844,16.49,19.41,21.31,531.99,628.98,72.88,556.04,80.66,627.93,10,NaN,NaN,NaN,10,538.78,607.53,499.85,535.33,524.57,464.39,444.8,26.92,66.25,287.89,106.8,111.23,91.23,31.98,96.66,41.68,42.66,44.32,27.38,4.069,4.123,4.106,1.552,0.515,0.798,0.774,0.795,0.886,68.44,75.83,2.275,38.582,0.207563,0.001789,0.000032,NaN,NaN,0.100922,0.077776
1090,0.10341,0.049577,0.001185,0.000127,0.00138,0.125923,0.038885,0.000754,0.000132,0.001841,16.56,19.38,21.354,537.99,633.91,72.4,558.86,79.87,623.68,10,NaN,NaN,NaN,10,544.99,613.98,497.58,538.8,526.51,464.1,446.63,27.19,68.2,275.25,104.43,110.8,94.18,32.3,98.28,46.46,45.6,45.32,28.45,3.989,4.11,4.111,1.51,0.509,0.793,0.759,0.781,0.908,69,76.59,2.273,38.424,0.207546,0.001793,0.000032,NaN,NaN,0.101522,0.079279
1095,0.103151,0.049631,0.001177,0.000126,0.001378,0.128175,0.038493,0.000792,0.000134,0.001842,17.07,19.52,21.383,542.81,626.02,71.77,564.95,78.67,628.44,10,NaN,NaN,NaN,10,541.56,604.43,494.77,539.92,520.02,465.07,449.66,27.3,69.98,281.64,99.71,106.21,96.15,32.29,99.18,49.86,47.73,47.28,29.59,3.97,4.041,4.096,1.522,0.481,0.771,0.753,0.79,0.914,71.07,76.53,2.302,38.45,0.207512,0.001813,0.000032,NaN,NaN,0.101615,0.07857
1100,0.102586,0.049862,0.001197,0.000132,0.001378,0.129167,0.03746,0.0008,0.000132,0.001846,17.31,19.63,21.399,542.5,615.47,72.02,567.21,82.16,638.48,10,NaN,NaN,NaN,10,536.68,602.53,488.18,535.71,513.06,467.35,453.58,27.01,71.8,291.72,99.16,105.88,95.18,31.79,98.83,50.81,45.24,47.55,30.97,3.904,3.997,4.071,1.53,0.443,0.742,0.765,0.817,0.891,74.01,75.76,2.331,38.664,0.207454,0.001849,0.000033,NaN,NaN,0.102119,0.076522
1105,0.102438,0.050143,0.001198,0.00013,0.001377,0.127284,0.037876,0.000803,0.000126,0.001844,16.83,19.5,21.359,540.58,615.41,73.1,568.4,87.04,646.35,10,NaN,NaN,NaN,10,543.49,609.86,502.08,535.64,518.57,468.75,456.21,27.06,71.29,287.71,104.4,114.5,92.7,31.56,97.61,49.58,42.38,45.99,30.37,3.969,4.034,4.131,1.534,0.476,0.757,0.766,0.817,0.888,73.93,75.94,2.358,38.733,0.207474,0.001856,0.000034,NaN,NaN,0.102681,0.077358
1110,0.102753,0.050035,0.001198,0.000125,0.001379,0.124697,0.039073,0.000828,0.000126,0.00184,16.96,19.44,21.324,542.18,617.49,75.04,569.54,86.31,638.27,10,NaN,NaN,NaN,10,555.54,611.56,516.18,539.57,525.31,469.39,454.58,27.06,68.37,274.89,102.2,111.03,93.07,31.89,98.23,45.91,41.9,46.17,29.07,4.127,4.101,4.253,1.519,0.528,0.785,0.777,0.787,0.902,73.27,76.5,2.383,38.686,0.207512,0.001844,0.000033,NaN,NaN,0.102468,0.079802
