Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  1.884E-03,  7.941E-02,  1.643E-02,  6.693E-02,   NaN,  4.163E-03,  7.252E-02,  2.045E-02,  4.374E-02,   NaN,  43.03,  87.60,  23.2, 763.7,1056.3, 241.9, 777.3, 256.1,1012.7,  10.0, 406.7, 673.0,  91.8,  10.0, 990.4, 966.4, 973.9,1039.4, 969.8, 972.6, 932.1,  87.6, 264.2, 664.2, 320.1, 415.5, 333.2, 117.7, 348.3, 135.6, 160.0, 163.0,  96.9, -6.43, -5.89, -5.89, -2.58, -0.47,  0.98,  0.96,  0.93,  1.26, 259.3, 266.1, 2.023500, 107.0,  2.010E-01,  5.299E-03,  1.783E-05,        NaN,   NaN,  1.917E-01,  1.859E-01
1110.,  1.299E-03,  7.867E-02,  1.730E-02,  6.399E-02,   NaN,  5.001E-03,  7.280E-02,  2.077E-02,  5.677E-02,   NaN,  44.24,  88.98,  23.2, 770.6,1060.6, 247.5, 777.8, 249.8,1011.2,  10.0, 409.3, 660.8,  96.2,  10.0,1003.2, 960.6, 968.4,1026.5, 954.1, 983.3, 937.4,  90.0, 265.1, 707.0, 336.5, 438.6, 344.7, 119.0, 344.8, 158.3, 175.3, 176.4, 107.1, -6.44, -5.94, -5.64, -2.66, -0.37,  1.01,  1.01,  0.96,  1.21, 266.9, 266.1, 2.093500, 106.3,  2.011E-01,  5.213E-03,  1.983E-05,        NaN,   NaN,  1.919E-01,  1.871E-01
1140.,  1.379E-03,  7.941E-02,  1.667E-02,  8.817E-02,   NaN,  5.446E-03,  7.182E-02,  2.078E-02,  5.730E-02,   NaN,  44.44,  88.76,  23.2, 766.5,1061.3, 251.0, 782.0, 238.0, 984.8,  10.0, 416.5, 656.7,  98.7,  10.0,1008.1, 963.3, 971.6,1025.7, 968.7, 979.3, 930.4,  89.1, 253.3, 670.0, 320.9, 414.5, 346.0, 120.1, 347.7, 147.1, 170.9, 173.0, 100.5, -6.47, -5.90, -5.84, -2.63, -0.51,  1.01,  1.01,  0.95,  1.24, 265.5, 266.0, 2.101333, 107.2,  2.011E-01,  5.224E-03,  1.683E-05,        NaN,   NaN,  1.922E-01,  1.852E-01
1170.,  1.645E-03,  7.871E-02,  1.722E-02,  1.159E-01,   NaN,  5.343E-03,  7.154E-02,  2.089E-02,  1.230E-01,   NaN,  45.19,  89.32,  23.2, 768.4,1068.3, 246.4, 783.6, 236.1, 947.6,  10.0, 415.3, 648.6,  99.3,  10.0,1002.7, 948.0, 977.4,1026.2, 987.4, 986.6, 943.8,  90.0, 267.7, 685.1, 326.9, 428.1, 362.2, 125.4, 357.7, 150.4, 173.4, 175.5, 103.0, -6.45, -5.95, -5.69, -2.63, -0.60,  0.99,  1.00,  0.94,  1.28, 309.6, 298.9, 2.160500, 112.2,  2.000E-01,  5.708E-03,  1.467E-05,        NaN,   NaN,  1.919E-01,  1.848E-01
1200.,  1.663E-03,  7.205E-02,  2.205E-02,        NaN,   NaN,  3.883E-04,  6.341E-02,  2.869E-02,  1.082E-01,   NaN,  46.75,  91.36,  23.4, 778.1, 998.7, 256.7, 787.2, 273.1, 929.8,  10.0, 418.0, 641.5, 100.7,  10.0, 951.7, 916.3, 937.5,1060.5,1031.2,1063.3,1021.2,  90.7, 279.6, 761.7, 345.9, 460.9, 340.2, 122.4, 362.3, 142.5, 165.9, 169.9, 101.0, -6.52, -5.98, -6.01, -2.76, -0.61,  0.96,  0.96,  0.95,  1.29, 404.8, 395.7, 2.065167, 136.5,  1.965E-01,  7.643E-03,  9.667E-06,        NaN,   NaN,  1.882E-01,  1.842E-01
1230.,  1.596E-03,  7.162E-02,  2.251E-02,        NaN,   NaN,  1.326E-03,  6.084E-02,  3.117E-02,  8.988E-02,   NaN,  47.40,  91.55,  23.4, 794.5,1013.4, 264.2, 790.7, 260.0, 915.2,  10.0, 418.6, 642.5, 102.6,  10.0, 958.6, 905.9, 928.0,1066.0,1031.6,1091.1,1037.6,  92.1, 273.8, 771.4, 353.6, 461.4, 339.7, 119.1, 363.8, 147.3, 179.0, 183.5, 105.8, -6.47, -5.91, -5.70, -2.78, -0.82,  0.99,  0.99,  0.96,  1.28, 395.5, 398.0, 1.963833, 149.4,  1.962E-01,  7.993E-03,  1.083E-05,        NaN,   NaN,  1.883E-01,  1.840E-01
1260.,  1.582E-03,  7.469E-02,  2.039E-02,        NaN,   NaN,  1.428E-03,  6.394E-02,  2.918E-02,  1.076E-01,   NaN,  47.89,  91.79,  23.2, 785.2,1039.6, 263.2, 794.6, 244.8, 922.8,  10.0, 425.5, 642.3, 106.3,  10.0, 970.9, 901.2, 913.4,1065.2,1026.0,1096.1,1041.0,  93.3, 275.5, 784.4, 358.4, 468.0, 343.7, 118.7, 358.2, 160.6, 187.0, 190.7, 113.0, -6.50, -5.91, -5.70, -2.81, -0.62,  0.95,  1.00,  1.01,  1.22, 406.3, 397.9, 2.005667, 153.9,  1.961E-01,  8.030E-03,  1.150E-05,        NaN,   NaN,  1.902E-01,  1.862E-01
1290.,        NaN,  7.236E-02,  2.202E-02,        NaN,   NaN,  2.460E-04,  6.187E-02,  3.110E-02,  1.102E-01,   NaN,  48.36,  91.69,  23.2, 782.7,1014.3, 264.2, 797.5, 260.2, 922.9,  10.0, 417.1, 638.2, 110.0,  10.0, 949.8, 898.7, 909.1,1073.2,1035.9,1090.3,1043.5,  94.0, 265.5, 791.6, 353.9, 461.0, 342.8, 120.3, 359.2, 153.0, 182.1, 187.3, 106.3, -6.50, -5.96, -5.92, -2.83, -0.58,  0.98,  1.01,  0.99,  1.28, 401.5, 397.9, 2.004500, 156.1,  1.962E-01,  7.994E-03,  1.083E-05,        NaN,   NaN,  1.888E-01,  1.859E-01
1320.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.880E-04,  6.086E-02,  3.168E-02,        NaN,   NaN,  48.87,  91.99,  23.3, 780.6,1015.9, 265.8, 798.6, 269.6, 917.0,  10.0, 422.4, 632.1, 108.7,  10.0, 938.3, 890.6, 903.3,1074.7,1043.9,1092.6,1038.6,  94.7, 271.8, 770.6, 352.7, 461.9, 349.7, 123.4, 364.7, 151.8, 174.7, 180.7, 104.7, -6.46, -5.91, -5.91, -2.77, -0.73,  0.99,  0.98,  0.97,  1.27, 407.9, 397.9, 2.021167, 157.8,  1.961E-01,  8.057E-03,  1.150E-05,        NaN,   NaN,        NaN,  1.851E-01
1350.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,  6.259E-02,  3.090E-02,        NaN,   NaN,  49.40,  93.45,  23.3, 782.0,1037.9, 267.8, 800.9, 259.1, 920.1,  10.0, 426.6, 636.2, 109.7,  10.0, 939.2, 887.8, 899.9,1064.3,1029.8,1096.3,1049.9,  94.9, 285.2, 779.4, 357.6, 470.9, 372.5, 130.2, 368.0, 151.9, 177.1, 195.2, 107.0, -6.46, -5.94, -5.90, -2.79, -0.82,  0.99,  0.98,  0.95,  1.33, 420.7, 397.9, 2.065167, 159.5,  1.960E-01,  8.122E-03,  1.300E-05,        NaN,   NaN,        NaN,  1.870E-01
1380.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  50.16,  93.50,  23.4, 782.6,1006.2, 268.1, 803.2, 276.2, 939.6,  10.0, 431.5, 631.6, 111.7,  10.0, 928.7, 887.8, 897.3,1068.2,1034.6,1093.7,1041.8,  96.4, 278.6, 789.4, 354.1, 475.6, 352.0, 128.6, 359.3, 154.0, 177.9, 184.1, 105.1, -6.50, -6.00, -5.93, -2.84, -0.50,  1.02,  1.02,  0.93,  1.32, 403.8, 397.9, 2.014750, 159.4,  1.962E-01,  8.011E-03,  1.225E-05,        NaN,   NaN,        NaN,  1.375E+03
1410.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  50.45,  92.98,  23.5, 782.4, 999.9, 269.2, 806.9, 266.1, 997.3,  10.0, 423.0, 630.0, 113.9,  10.0, 921.1, 883.9, 892.7,1077.6,1042.6,1088.4,1037.3,  97.3, 280.1, 778.9, 355.1, 469.5, 354.7, 130.5, 364.6, 153.1, 177.0, 187.8, 105.6, -6.46, -5.94, -6.07, -2.82, -0.51,  0.99,  0.97,  0.94,  1.25, 400.9, 397.7, 1.969333, 160.3,  1.960E-01,  8.082E-03,  1.100E-05,        NaN,   NaN,        NaN,        NaN
1440.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  50.67,  93.48,  23.5, 781.9,1003.2, 270.2, 808.8, 264.9,1017.9,  10.0, 423.5, 628.1, 113.3,  10.0, 916.8, 880.8, 885.8,1077.7,1037.7,1090.1,1036.8,  96.5, 267.7, 776.1, 358.6, 468.2, 347.9, 125.6, 363.9, 156.4, 177.4, 188.9, 106.5, -6.43, -5.96, -5.96, -2.81, -0.66,  1.04,  1.02,  0.95,  1.29, 395.8, 397.8, 1.996333, 159.4,  1.964E-01,  7.889E-03,  1.067E-05,        NaN,   NaN,  4.768E+02,        NaN
1470.,  0.000E+00,  7.189E-02,  2.317E-02,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  51.01,  93.47,  23.6, 778.1,1028.2, 268.4, 807.6, 252.7,1042.4,  10.0, 423.2, 629.9, 115.7,  10.0, 925.6, 882.7, 886.4,1057.4,1027.6,1090.8,1040.1,  98.3, 269.8, 784.4, 350.5, 450.6, 375.1, 131.4, 367.6, 153.3, 184.7, 191.7, 106.3, -6.41, -5.97, -5.94, -2.75, -0.73,  1.02,  1.01,  0.93,  1.28, 417.1, 397.7, 2.063667, 161.1,  1.961E-01,  8.014E-03,  1.233E-05,        NaN,   NaN,  1.901E-01,  1.470E+03
1500.,  0.000E+00,  7.029E-02,  2.464E-02,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  52.01,  94.09,  23.6, 778.0,1003.9, 270.4, 810.6, 273.1,1017.7,  10.0, 422.7, 629.9, 116.1,  10.0, 907.9, 880.5, 889.2,1067.9,1043.6,1086.8,1040.6,  96.6, 275.0, 763.8, 344.0, 474.5, 337.2, 124.8, 362.2, 154.0, 175.9, 184.7, 107.0, -6.44, -5.94, -6.10, -2.80, -0.32,  0.98,  1.03,  1.00,  1.30, 388.2, 397.7, 1.938333, 160.1,  1.962E-01,  7.989E-03,  1.300E-05,        NaN,   NaN,  1.898E-01,  1.500E+03
1530.,  0.000E+00,  7.087E-02,  2.408E-02,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  52.00,  94.28,  23.6, 778.5,1006.3, 266.4, 810.8, 278.6,1002.8,  10.0, 426.8, 632.3, 121.1,  10.0, 901.5, 880.0, 885.0,1075.7,1035.8,1084.1,1029.1,  96.8, 278.4, 741.0, 342.4, 460.4, 344.6, 131.0, 368.3, 146.2, 171.6, 180.8, 104.7, -6.41, -5.97, -6.16, -2.75, -0.67,  1.01,  0.98,  0.91,  1.28, 405.4, 397.7, 2.002000, 161.4,  1.961E-01,  8.018E-03,  1.267E-05,        NaN,   NaN,  1.899E-01,  5.068E+02
1560.,  0.000E+00,  7.200E-02,  2.308E-02,        NaN,   NaN,  8.342E-04,  6.022E-02,  3.206E-02,        NaN,   NaN,  52.56,  94.16,  23.7, 781.3,1008.7, 265.3, 810.2, 281.8, 985.9,  10.0, 425.0, 632.6, 120.1,  10.0, 902.7, 877.5, 878.9,1077.8,1034.9,1072.7,1018.3,  96.4, 279.3, 768.4, 354.1, 472.1, 337.7, 126.2, 365.5, 151.9, 174.8, 181.4, 106.3, -6.39, -5.91, -6.11, -2.80, -0.53,  0.98,  1.00,  0.97,  1.27, 390.9, 397.7, 1.958000, 161.4,  1.963E-01,  7.977E-03,  1.317E-05,        NaN,   NaN,  1.901E-01,  1.846E-01
1590.,  0.000E+00,  7.037E-02,  2.429E-02,        NaN,   NaN,  9.482E-04,  6.060E-02,  3.181E-02,        NaN,   NaN,  53.16,  94.96,  23.7, 779.6,1012.0, 278.5, 809.7, 271.2,1019.9,  10.0, 428.3, 632.1, 121.0,  10.0, 899.6, 880.0, 884.1,1065.1,1028.7,1094.2,1052.1,  98.4, 277.6, 770.9, 352.6, 471.0, 346.5, 127.8, 362.7, 162.5, 197.9, 197.7, 112.3, -6.37, -5.93, -6.11, -2.81, -0.57,  1.02,  1.04,  0.99,  1.25, 412.5, 397.6, 2.056167, 161.7,  1.962E-01,  8.020E-03,  1.383E-05,        NaN,   NaN,  1.893E-01,  1.848E-01
1620.,  0.000E+00,  7.083E-02,  2.391E-02,        NaN,   NaN,  6.975E-04,  6.254E-02,  3.108E-02,        NaN,   NaN,  53.43,  94.66,  23.7, 776.7,1018.0, 274.1, 809.8, 254.2,1054.7,  10.0, 432.2, 632.6, 121.2,  10.0, 908.2, 875.3, 889.5,1054.1,1018.9,1098.2,1046.8,  98.4, 272.9, 824.9, 354.4, 467.3, 378.9, 134.6, 364.9, 162.3, 201.8, 200.3, 110.8, -6.31, -5.89, -5.99, -2.82, -0.66,  1.05,  1.06,  0.95,  1.31, 420.4, 397.6, 2.100167, 162.4,  1.962E-01,  8.004E-03,  1.450E-05,        NaN,   NaN,  1.895E-01,  1.872E-01
1650.,  1.000E-06,  7.120E-02,  2.382E-02,  8.536E-02,   NaN,  1.097E-03,  6.199E-02,  3.116E-02,        NaN,   NaN,  54.16,  95.94,  23.6, 775.8,1017.8, 272.2, 810.5, 257.6,1032.9,  10.0, 434.6, 634.3, 123.0,  10.0, 905.7, 879.5, 884.7,1070.9,1039.5,1092.2,1043.0,  99.5, 283.2, 762.6, 351.7, 474.3, 371.6, 135.8, 377.7, 153.5, 182.0, 198.8, 108.2, -6.38, -5.93, -6.20, -2.77, -0.84,  0.99,  1.00,  0.94,  1.29, 430.9, 397.6, 2.101667, 164.6,  1.959E-01,  8.191E-03,  1.333E-05,        NaN,   NaN,  1.900E-01,  1.863E-01
1680.,  1.502E-04,  7.067E-02,  2.408E-02,  6.853E-02,   NaN,  1.000E-03,  6.086E-02,  3.199E-02,        NaN,   NaN,  54.23,  95.85,  23.6, 775.6,1011.7, 277.4, 809.1, 262.6,1026.2,  10.0, 429.2, 634.1, 124.2,  10.0, 904.4, 873.7, 884.7,1077.4,1040.4,1088.3,1037.2,  99.1, 284.1, 763.6, 352.3, 474.0, 356.6, 133.9, 377.5, 160.4, 187.0, 193.1, 109.2, -6.39, -5.90, -6.17, -2.78, -0.81,  1.00,  1.00,  0.94,  1.25, 417.1, 397.6, 2.067500, 164.1,  1.961E-01,  8.062E-03,  1.400E-05,        NaN,   NaN,  1.895E-01,  1.857E-01
1710.,  2.358E-04,  6.905E-02,  2.530E-02,  6.409E-02,   NaN,  1.371E-03,  6.119E-02,  3.167E-02,        NaN,   NaN,  55.14,  95.38,  23.7, 773.5,1013.1, 283.8, 810.3, 263.9,1021.2,  10.0, 426.9, 632.3, 125.6,  10.0, 902.4, 879.5, 889.6,1067.8,1034.0,1099.8,1057.3,  95.3, 274.7, 790.0, 353.1, 472.0, 330.3, 124.1, 351.0, 155.3, 186.5, 193.4, 107.4, -6.50, -5.99, -6.25, -2.86, -0.47,  0.96,  1.08,  1.03,  1.35, 392.6, 397.4, 1.930667, 163.7,  1.960E-01,  8.105E-03,  1.417E-05,        NaN,   NaN,  1.887E-01,  1.857E-01
1740.,  3.730E-04,  7.269E-02,  2.214E-02,  6.744E-02,   NaN,  6.095E-04,  5.753E-02,  3.351E-02,  1.691E-01,   NaN,  54.98,  95.03,  23.6, 779.1, 984.1, 274.9, 812.6, 278.5, 985.4,  10.0, 423.8, 626.4, 124.9,  10.0, 890.0, 886.5, 897.1,1043.9,1029.3,1082.5,1038.4,  92.3, 267.5, 780.5, 349.3, 476.8, 317.9, 115.3, 346.4, 144.9, 167.3, 171.5, 104.2, -6.41, -6.02, -6.20, -2.83, -0.59,  0.99,  1.03,  0.97,  1.26, 396.3, 397.6, 1.957833, 163.1,  1.961E-01,  8.051E-03,  1.483E-05,        NaN,   NaN,  1.897E-01,  1.821E-01
1770.,  4.507E-04,  6.928E-02,  2.515E-02,  6.366E-02,   NaN,  8.007E-04,  5.931E-02,  3.301E-02,  1.744E-01,   NaN,  55.70,  96.13,  23.5, 779.5, 997.9, 282.5, 807.7, 277.0,1019.7,  10.0, 426.4, 627.6, 126.5,  10.0, 893.5, 873.8, 890.7,1069.4,1036.6,1088.0,1046.0,  98.6, 273.4, 773.2, 362.1, 477.9, 332.2, 122.5, 356.8, 161.1, 197.2, 192.2, 113.0, -6.39, -5.94, -6.13, -2.82, -0.60,  0.99,  1.02,  1.01,  1.25, 395.2, 397.5, 1.937500, 163.4,  1.960E-01,  8.040E-03,  1.550E-05,        NaN,   NaN,  1.889E-01,  1.846E-01
1800.,  4.850E-04,  7.037E-02,  2.422E-02,  6.532E-02,   NaN,  6.747E-04,  5.809E-02,  3.385E-02,  1.728E-01,   NaN,  55.98,  95.94,  23.5, 778.7, 992.3, 279.8, 809.6, 288.1, 996.3,  10.0, 431.9, 627.5, 129.2,  10.0, 887.8, 880.0, 896.4,1060.4,1035.8,1089.4,1042.3, 100.0, 279.9, 782.1, 351.8, 481.1, 327.5, 120.6, 360.8, 158.7, 183.8, 180.0, 113.3, -6.35, -5.94, -6.20, -2.84, -0.43,  0.96,  1.01,  1.00,  1.20, 374.6, 397.5, 1.846500, 163.6,  1.960E-01,  8.083E-03,  1.550E-05,        NaN,   NaN,  1.892E-01,  1.839E-01
1830.,  5.678E-04,  7.020E-02,  2.418E-02,  5.992E-02,   NaN,  1.063E-03,  5.808E-02,  3.306E-02,  1.372E-01,   NaN,  56.51,  94.99,  23.5, 776.5, 998.7, 282.9, 808.3, 287.5, 999.2,  10.0, 417.4, 628.4, 130.0,  10.0, 890.7, 884.8, 897.7,1056.4,1038.6,1074.3,1021.0,  98.4, 268.0, 777.4, 353.6, 480.7, 305.0, 120.6, 341.1, 160.4, 183.3, 183.8, 107.2, -6.39, -5.96, -6.18, -2.84, -0.19,  0.98,  1.05,  0.98,  1.33, 393.0, 397.5, 1.942833, 164.1,  1.961E-01,  8.071E-03,  1.633E-05,        NaN,   NaN,  1.888E-01,  1.823E-01
1860.,  6.360E-04,  7.149E-02,  2.321E-02,  6.473E-02,   NaN,  1.096E-03,  6.084E-02,  3.174E-02,  1.295E-01,   NaN,  56.57,  96.66,  23.5, 771.8,1015.8, 281.8, 807.6, 267.9,1024.7,  10.0, 422.9, 631.8, 129.2,  10.0, 892.4, 876.0, 886.5,1084.1,1037.4,1100.0,1039.8,  99.5, 290.4, 788.6, 361.9, 481.9, 353.5, 128.6, 375.1, 153.6, 184.3, 197.3, 109.0, -6.34, -5.91, -6.12, -2.83, -0.72,  0.99,  1.00,  0.92,  1.31, 413.7, 397.5, 2.051333, 165.1,  1.961E-01,  8.034E-03,  1.567E-05,        NaN,   NaN,  1.894E-01,  1.852E-01
1890.,  7.128E-04,  7.173E-02,  2.288E-02,  5.517E-02,   NaN,  1.574E-03,  6.260E-02,  3.065E-02,  1.408E-01,   NaN,  57.03,  97.09,  23.5, 767.4,1022.7, 276.4, 805.4, 263.8,1049.9,  10.0, 435.5, 631.4, 131.9,  10.0, 895.3, 873.5, 894.8,1071.5,1030.1,1096.9,1044.1, 100.8, 285.7, 788.6, 358.8, 470.9, 383.5, 137.9, 384.2, 155.8, 192.7, 199.7, 112.2, -6.34, -5.90, -6.18, -2.82, -0.79,  1.04,  1.03,  0.92,  1.28, 413.1, 397.5, 2.032167, 166.2,  1.960E-01,  8.092E-03,  1.533E-05,        NaN,   NaN,  1.892E-01,  1.865E-01
1920.,  7.825E-04,  7.161E-02,  2.300E-02,  6.155E-02,   NaN,  1.392E-03,  6.157E-02,  3.133E-02,  1.295E-01,   NaN,  57.42,  96.76,  23.5, 764.3,1017.7, 277.2, 804.5, 270.4,1037.3,  10.0, 430.4, 631.4, 133.2,  10.0, 886.6, 876.6, 888.9,1069.4,1038.0,1098.2,1046.5, 101.2, 277.5, 812.2, 359.9, 476.8, 350.5, 133.1, 377.2, 157.9, 183.7, 194.6, 111.2, -6.36, -6.03, -6.26, -2.86, -0.61,  1.03,  1.01,  0.92,  1.28, 417.8, 397.5, 2.024500, 167.6,  1.958E-01,  8.174E-03,  1.583E-05,        NaN,   NaN,  1.892E-01,  1.858E-01
1950.,  8.292E-04,  7.248E-02,  2.231E-02,  5.490E-02,   NaN,  1.907E-03,  6.277E-02,  3.034E-02,  1.308E-01,   NaN,  57.58,  96.75,  23.4, 762.6,1028.0, 272.8, 803.1, 247.9,1030.8,  10.0, 429.6, 631.8, 133.1,  10.0, 894.4, 876.4, 886.9,1051.2,1027.8,1095.5,1049.3, 102.1, 284.4, 800.9, 369.4, 480.6, 384.9, 138.8, 376.9, 170.4, 194.7, 208.9, 118.1, -6.28, -5.88, -6.14, -2.81, -0.71,  1.04,  1.04,  0.96,  1.27, 413.1, 397.4, 2.041167, 167.3,  1.961E-01,  8.087E-03,  1.650E-05,        NaN,   NaN,  1.896E-01,  1.862E-01
1980.,  8.743E-04,  7.175E-02,  2.262E-02,  5.971E-02,   0.0,  1.238E-03,  6.230E-02,  3.103E-02,  1.287E-01,   NaN,  57.84,  96.57,  23.4, 761.6,1018.3, 267.5, 802.3, 243.8,1046.5,  10.0, 429.4, 625.1, 132.3,  10.0, 892.0, 877.5, 893.2,1042.3,1020.8,1100.7,1047.6, 104.0, 273.8, 793.5, 367.7, 475.2, 395.5, 139.7, 373.6, 162.7, 193.9, 201.1, 115.1, -6.31, -5.93, -6.17, -2.79, -0.67,  1.02,  1.05,  0.95,  1.28, 428.1, 397.4, 2.110500, 167.3,  1.960E-01,  8.093E-03,  1.567E-05,        NaN,   NaN,  1.887E-01,  1.867E-01
2010.,  9.790E-04,  7.000E-02,  2.430E-02,  5.553E-02,   0.0,  1.947E-03,  6.146E-02,  3.130E-02,  1.350E-01,   NaN,  58.06,  96.19,  23.5, 757.9,1022.8, 278.3, 797.0, 263.2,1045.0,  10.0, 430.2, 621.0, 135.9,  10.0, 892.5, 876.7, 890.5,1062.7,1031.6,1089.2,1037.1, 101.0, 281.8, 785.6, 361.1, 481.6, 372.7, 137.2, 371.2, 155.1, 194.1, 201.8, 112.7, -6.32, -5.92, -6.24, -2.81, -0.67,  1.03,  1.05,  0.90,  1.35, 418.5, 397.4, 2.084500, 166.9,  1.962E-01,  8.048E-03,  1.667E-05,        NaN,   NaN,  1.886E-01,  1.855E-01
2040.,  1.029E-03,  7.042E-02,  2.386E-02,  5.230E-02,   0.0,  1.617E-03,  6.145E-02,  3.122E-02,  1.264E-01,   NaN,  58.66,  97.62,  23.6, 756.1,1019.7, 280.4, 796.9, 272.9,1032.6,  10.0, 432.6, 621.0, 138.7,  10.0, 886.9, 875.2, 889.9,1070.3,1041.7,1079.4,1033.1, 100.8, 279.9, 774.6, 356.6, 476.2, 362.0, 133.9, 373.4, 157.8, 187.7, 193.0, 110.9, -6.37, -5.99, -6.36, -2.81, -0.78,  1.02,  1.01,  0.94,  1.30, 418.3, 397.4, 2.063667, 167.3,  1.961E-01,  8.095E-03,  1.750E-05,        NaN,   NaN,  1.886E-01,  1.853E-01
2070.,  1.060E-03,  7.035E-02,  2.388E-02,  4.979E-02,   0.0,  1.699E-03,  5.987E-02,  3.243E-02,  1.138E-01,   NaN,  58.90,  97.96,  23.7, 754.0,1015.0, 281.4, 794.8, 271.6,1048.2,  10.0, 435.2, 620.7, 136.9,  10.0, 882.5, 873.5, 891.2,1080.4,1056.0,1098.1,1046.1, 102.6, 287.3, 762.1, 357.5, 483.0, 364.5, 135.1, 385.4, 161.4, 191.7, 194.6, 115.6, -6.32, -5.93, -6.28, -2.76, -0.84,  1.00,  0.98,  0.94,  1.19, 411.8, 397.4, 2.012667, 167.6,  1.959E-01,  8.146E-03,  1.717E-05,        NaN,   NaN,  1.885E-01,  1.846E-01
2100.,  1.224E-03,  6.934E-02,  2.475E-02,  4.635E-02,   0.0,  1.502E-03,  6.122E-02,  3.172E-02,  1.371E-01,   NaN,  59.27,  98.24,  23.5, 751.2,1016.0, 290.1, 793.2, 275.6,1035.9,  10.0, 438.4, 621.1, 138.2,  10.0, 883.4, 872.3, 889.3,1075.9,1045.6,1102.8,1049.1, 103.4, 282.9, 768.8, 364.1, 483.3, 344.5, 128.7, 369.9, 174.1, 192.2, 202.4, 118.2, -6.39, -5.95, -6.30, -2.82, -0.73,  0.99,  1.02,  0.99,  1.27, 398.2, 397.2, 1.967167, 166.6,  1.961E-01,  8.098E-03,  1.667E-05,        NaN,   NaN,  1.882E-01,  1.859E-01
2130.,  1.286E-03,  6.986E-02,  2.443E-02,  4.842E-02,   NaN,  1.007E-03,  5.987E-02,  3.250E-02,  1.219E-01,   NaN,  59.80,  98.54,  23.5, 748.7,1014.1, 283.4, 790.3, 273.4,1028.8,  10.0, 430.9, 621.3, 138.7,  10.0, 879.7, 876.4, 889.0,1071.0,1038.6,1092.3,1042.7, 102.5, 284.8, 762.5, 357.1, 479.9, 359.4, 134.7, 372.9, 161.6, 188.9, 199.7, 114.1, -6.40, -5.96, -6.37, -2.82, -0.61,  1.02,  1.02,  0.93,  1.25, 407.3, 397.4, 2.009000, 166.9,  1.960E-01,  8.124E-03,  1.817E-05,        NaN,   NaN,  1.886E-01,  1.847E-01
2160.,  1.358E-03,  6.876E-02,  2.528E-02,  4.698E-02,   NaN,  7.882E-04,  6.067E-02,  3.264E-02,  1.206E-01,   NaN,  60.31,  98.98,  23.4, 743.4,1011.7, 291.0, 789.1, 270.7,1042.5,  10.0, 438.5, 621.9, 138.6,  10.0, 880.9, 875.3, 888.4,1084.3,1051.2,1098.0,1047.6, 101.4, 293.2, 772.1, 371.6, 500.6, 363.1, 135.2, 373.3, 166.7, 200.8, 202.8, 118.4, -6.38, -5.97, -6.32, -2.83, -0.68,  0.97,  1.03,  0.97,  1.23, 408.8, 397.3, 2.019667, 166.7,  1.961E-01,  8.095E-03,  1.817E-05,        NaN,   NaN,  1.881E-01,  1.866E-01
2190.,  1.450E-03,  6.852E-02,  2.543E-02,  4.173E-02,   NaN,  1.515E-03,  6.172E-02,  3.164E-02,  1.291E-01,   NaN,  59.82,  98.39,  23.4, 739.3,1019.3, 290.5, 785.6, 261.3,1044.8,  10.0, 435.1, 621.2, 141.1,  10.0, 883.2, 870.4, 886.1,1078.8,1046.2,1098.6,1054.5, 103.1, 293.6, 796.0, 361.1, 480.1, 367.6, 136.6, 372.8, 176.1, 211.5, 207.5, 115.6, -6.33, -5.92, -6.26, -2.84, -0.76,  1.04,  1.05,  0.94,  1.31, 418.3, 397.3, 2.063333, 167.9,  1.960E-01,  8.105E-03,  1.867E-05,        NaN,   NaN,  1.879E-01,  1.867E-01
