Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
 330.,  1.994E-01,  7.164E-03,  3.535E-04,  2.343E-04,   NaN,  2.002E-01,  6.941E-03,  3.390E-04,  3.043E-04,   NaN,   0.75,   0.91,  26.7,  51.1,  53.0,  34.6,  49.2,  33.7,  50.0,  43.0,  44.1,  97.3,  28.7,  39.1,  78.3,  82.6,  66.4,  50.5,  88.6,  50.1,  82.2,  30.6,  33.4,  65.8,  31.8,  34.6,  31.3,  31.6,  34.0,  30.9,  29.6,  29.7,  30.4, -1.22, -1.16, -1.11, -0.28, -0.33,  0.27,  0.32,  0.37,  0.18,   2.9,   0.0, 2.338833,  29.5,  2.096E-01,  5.483E-04,  2.500E-06,  2.000E-06,  10.3,  3.759E-03,  3.640E-03
 360.,  1.980E-01,  8.125E-03,  4.003E-04,  2.973E-04,   NaN,  1.987E-01,  7.970E-03,  4.073E-04,  3.723E-04,   NaN,   1.01,   1.06,  26.6,  56.1,  58.6,  36.3,  54.1,  35.3,  55.2,  46.9,  48.5, 109.8,  28.8,  38.5,  85.9,  89.2,  72.2,  55.7, 100.0,  55.3,  92.8,  31.1,  35.4,  79.0,  32.6,  38.8,  31.9,  32.3,  35.3,  31.3,  29.8,  29.4,  30.7, -1.31, -1.21, -1.21, -0.31, -0.34,  0.28,  0.32,  0.38,  0.19,   4.2,   0.0, 2.394667,  29.7,  2.096E-01,  5.608E-04,  3.833E-06,  2.000E-06,  14.0,  4.262E-03,  4.189E-03
 390.,  1.960E-01,  9.564E-03,  5.137E-04,  3.878E-04,   NaN,  1.973E-01,  8.935E-03,  4.667E-04,  4.440E-04,   NaN,   1.51,   1.10,  26.6,  62.2,  65.5,  39.0,  60.4,  37.5,  61.6,  54.8,  50.8, 120.0,  28.9,  38.2,  92.4,  98.2,  71.5,  61.9, 108.4,  61.7, 101.5,  31.7,  36.3,  86.3,  33.9,  42.0,  33.2,  33.3,  37.7,  32.7,  30.4,  29.8,  31.3, -1.33, -1.22, -1.09, -0.43, -0.32,  0.31,  0.34,  0.42,  0.28,   4.5,   0.0, 2.310167,  29.9,  2.096E-01,  5.862E-04,  4.000E-06,  2.000E-06,  15.5,  5.039E-03,  4.701E-03
 420.,  1.942E-01,  1.079E-02,  5.577E-04,  4.550E-04,   NaN,  1.960E-01,  9.858E-03,  5.350E-04,  5.038E-04,   NaN,   1.69,   1.15,  26.7,  69.5,  73.2,  42.6,  68.2,  40.2,  69.0,  59.5,  53.0, 128.9,  29.1,  38.2,  96.7,  99.9,  76.7,  68.9, 116.4,  69.0, 110.9,  32.4,  37.5,  87.1,  35.4,  43.7,  34.0,  34.4,  38.1,  33.5,  30.5,  29.7,  31.7, -1.34, -1.21, -1.17, -0.40, -0.34,  0.34,  0.34,  0.42,  0.27,   4.6,   0.0, 2.123000,  30.1,  2.096E-01,  5.982E-04,  4.667E-06,  2.833E-06,  19.2,  5.674E-03,  5.196E-03
 450.,  1.935E-01,  1.127E-02,  5.698E-04,  4.910E-04,   NaN,  1.952E-01,  1.041E-02,  5.585E-04,  5.408E-04,   NaN,   1.85,   1.27,  26.7,  77.7,  81.4,  47.0,  77.0,  43.0,  77.0,  64.2,  55.7, 133.7,  29.3,  38.4, 101.0, 103.3,  77.5,  76.2, 118.6,  76.6, 113.8,  33.2,  37.5,  90.8,  37.1,  46.1,  34.3,  35.6,  39.1,  33.5,  30.6,  29.9,  31.9, -1.45, -1.23, -1.24, -0.45, -0.35,  0.32,  0.37,  0.45,  0.27,   6.8,   0.0, 2.213166,  30.5,  2.095E-01,  6.337E-04,  7.167E-06,  3.333E-06,  27.5,  5.920E-03,  5.486E-03
 480.,  1.932E-01,  1.161E-02,  5.870E-04,  5.152E-04,   NaN,  1.945E-01,  1.087E-02,  5.783E-04,  5.715E-04,   NaN,   2.19,   1.28,  26.7,  85.9,  89.4,  51.5,  86.0,  45.9,  84.8,  70.9,  57.2, 140.8,  29.6,  38.2, 107.1, 105.4,  84.5,  83.2, 123.4,  83.7, 119.3,  34.1,  39.9,  90.8,  38.9,  48.0,  35.7,  36.9,  41.9,  34.1,  30.6,  30.2,  32.3, -1.51, -1.32, -1.43, -0.47, -0.35,  0.35,  0.41,  0.47,  0.36,   9.2,   0.0, 2.234334,  30.9,  2.094E-01,  6.832E-04,  1.017E-05,  4.500E-06,  35.4,  6.097E-03,  5.725E-03
 510.,  1.925E-01,  1.200E-02,  6.287E-04,  5.453E-04,   NaN,  1.944E-01,  1.100E-02,  5.860E-04,  5.920E-04,   NaN,   2.26,   1.45,  26.7,  94.0,  97.1,  56.4,  95.0,  48.9,  92.5,  74.1,  60.1, 142.3,  29.8,  38.3, 110.3, 109.4,  84.1,  90.0, 126.1,  90.6, 122.7,  35.0,  38.6,  94.7,  40.7,  51.8,  35.3,  38.1,  43.6,  35.3,  30.9,  30.5,  33.0, -1.55, -1.34, -1.28, -0.49, -0.37,  0.37,  0.38,  0.44,  0.33,  10.6,   0.0, 2.332167,  31.1,  2.094E-01,  7.043E-04,  1.150E-05,  5.667E-06,  33.9,  6.313E-03,  5.793E-03
 540.,  1.915E-01,  1.259E-02,  6.680E-04,  6.097E-04,   NaN,  1.940E-01,  1.131E-02,  6.175E-04,  6.330E-04,   NaN,   2.52,   1.43,  26.7, 102.0, 104.2,  61.3, 103.7,  51.8, 100.0,  78.2,  61.6, 146.7,  30.1,  37.7, 110.9, 109.3,  84.1,  96.0, 128.2,  96.9, 126.6,  35.8,  40.4,  92.5,  42.8,  53.9,  36.5,  39.4,  44.4,  35.4,  30.8,  30.3,  33.2, -1.56, -1.26, -1.38, -0.49, -0.34,  0.37,  0.40,  0.46,  0.36,  11.6,   0.0, 2.305000,  31.5,  2.094E-01,  7.348E-04,  1.300E-05,  6.500E-06,  34.7,  6.632E-03,  5.962E-03
 570.,  1.912E-01,  1.273E-02,  6.920E-04,  6.130E-04,   NaN,  1.930E-01,  1.191E-02,  6.588E-04,  6.558E-04,   NaN,   2.69,   1.66,  26.6, 109.8, 110.8,  66.4, 112.3,  54.9, 107.6,  77.1,  62.6, 154.5,  30.5,  37.0, 116.1, 111.3,  89.8, 101.4, 130.7, 102.8, 132.6,  36.7,  40.6,  96.3,  44.9,  47.9,  37.2,  40.7,  40.0,  34.8,  30.9,  30.7,  33.0, -1.58, -1.32, -1.48, -0.55, -0.37,  0.37,  0.42,  0.48,  0.41,  12.3,   0.0, 2.314833,  31.7,  2.094E-01,  7.567E-04,  1.350E-05,  7.000E-06,  34.6,  6.710E-03,  6.283E-03
 600.,  1.915E-01,  1.247E-02,  6.637E-04,  6.143E-04,   NaN,  1.928E-01,  1.186E-02,  6.597E-04,  6.662E-04,   NaN,   2.62,   1.71,  26.6, 117.3, 117.2,  71.0, 120.6,  58.0, 114.7,  79.6,  65.8, 154.6,  30.9,  37.1, 116.6, 108.9,  87.2, 106.7, 134.3, 108.4, 134.7,  37.5,  41.2,  99.8,  46.6,  53.7,  38.1,  41.9,  43.8,  36.2,  31.0,  30.6,  33.5, -1.60, -1.25, -1.34, -0.56, -0.36,  0.37,  0.41,  0.48,  0.40,  13.4,   0.0, 2.324667,  32.0,  2.093E-01,  7.965E-04,  1.433E-05,  7.333E-06,  38.8,  6.565E-03,  6.258E-03
 630.,  1.915E-01,  1.272E-02,  6.907E-04,  6.328E-04,   NaN,  1.930E-01,  1.191E-02,  6.665E-04,  6.828E-04,   NaN,   2.85,   1.67,  26.7, 124.1, 123.1,  75.0, 128.2,  61.1, 121.1,  84.5,  67.1, 157.9,  31.3,  36.9, 118.6, 113.6,  86.5, 111.6, 138.1, 113.5, 136.2,  38.4,  42.2,  98.4,  48.4,  57.8,  39.1,  43.1,  45.5,  36.7,  31.0,  30.5,  33.6, -1.59, -1.28, -1.32, -0.57, -0.35,  0.40,  0.45,  0.50,  0.45,  13.4,   0.0, 2.338167,  32.2,  2.093E-01,  8.072E-04,  1.467E-05,  7.667E-06,  39.0,  6.705E-03,  6.289E-03
 660.,  1.910E-01,  1.292E-02,  6.997E-04,  6.485E-04,   NaN,  1.930E-01,  1.186E-02,  6.498E-04,  6.877E-04,   NaN,   2.90,   1.82,  26.7, 130.1, 128.3,  79.2, 135.3,  64.0, 127.0,  84.8,  67.6, 158.2,  31.7,  36.8, 114.5, 111.5,  86.6, 115.7, 139.3, 117.8, 136.2,  39.2,  43.3, 107.4,  50.4,  59.3,  39.1,  44.3,  41.6,  35.3,  30.6,  30.3,  33.5, -1.54, -1.24, -1.30, -0.63, -0.36,  0.42,  0.46,  0.50,  0.46,  13.3,   0.0, 2.297333,  32.3,  2.093E-01,  8.018E-04,  1.600E-05,  8.500E-06,  43.9,  6.808E-03,  6.253E-03
 690.,  1.906E-01,  1.330E-02,  7.373E-04,  6.727E-04,   NaN,  1.924E-01,  1.232E-02,  6.825E-04,  7.073E-04,   NaN,   3.26,   1.91,  26.6, 135.7, 132.9,  83.2, 142.0,  66.7, 132.4,  87.9,  71.9, 166.5,  32.3,  36.5, 121.4, 118.5,  86.2, 119.3, 143.1, 121.6, 142.5,  40.0,  44.1, 110.1,  52.4,  63.0,  40.4,  45.4,  48.7,  37.4,  31.2,  30.5,  34.3, -1.65, -1.42, -1.37, -0.62, -0.35,  0.41,  0.44,  0.49,  0.44,  14.3,   0.0, 2.316500,  32.5,  2.093E-01,  8.205E-04,  1.617E-05,  8.667E-06,  44.7,  7.016E-03,  6.499E-03
 720.,  1.901E-01,  1.334E-02,  7.158E-04,  6.650E-04,   NaN,  1.922E-01,  1.236E-02,  6.757E-04,  6.967E-04,   NaN,   3.05,   1.97,  26.6, 141.1, 137.5,  87.5, 148.5,  69.1, 138.0,  87.7,  71.7, 164.7,  32.8,  36.2, 121.2, 121.8,  91.4, 122.7, 142.3, 125.4, 141.3,  40.7,  41.7, 101.4,  54.6,  61.3,  40.0,  46.5,  43.8,  37.7,  31.0,  30.6,  33.7, -1.61, -1.37, -1.57, -0.62, -0.37,  0.37,  0.45,  0.53,  0.45,  14.2,   0.0, 2.333500,  32.7,  2.093E-01,  8.115E-04,  1.667E-05,  9.000E-06,  42.7,  7.026E-03,  6.516E-03
 750.,  1.904E-01,  1.341E-02,  7.390E-04,  6.735E-04,   NaN,  1.920E-01,  1.264E-02,  7.032E-04,  7.268E-04,   NaN,   3.20,   2.10,  26.6, 145.9, 141.6,  91.2, 154.2,  71.7, 143.0,  88.4,  75.9, 169.3,  33.4,  36.5, 122.5, 116.7,  89.5, 125.5, 144.2, 128.7, 145.3,  41.5,  44.6, 109.7,  56.4,  59.2,  41.1,  47.6,  45.4,  38.4,  31.6,  31.1,  34.5, -1.66, -1.31, -1.47, -0.65, -0.36,  0.42,  0.45,  0.51,  0.46,  14.5,   0.0, 2.341500,  32.9,  2.093E-01,  8.320E-04,  1.683E-05,  9.000E-06,  44.3,  7.076E-03,  6.673E-03
 780.,  1.901E-01,  1.345E-02,  7.302E-04,  6.842E-04,   NaN,  1.918E-01,  1.255E-02,  7.065E-04,  7.295E-04,   NaN,   3.21,   2.08,  26.7, 150.3, 145.5,  94.6, 159.3,  74.3, 147.6,  92.0,  76.5, 168.1,  34.0,  36.3, 120.2, 120.4,  80.9, 128.3, 146.2, 131.8, 145.2,  42.2,  44.7, 114.3,  57.9,  64.1,  40.9,  48.6,  48.0,  38.2,  31.3,  30.7,  34.6, -1.54, -1.30, -1.43, -0.67, -0.37,  0.43,  0.44,  0.50,  0.40,  14.3,   0.0, 2.309334,  33.0,  2.093E-01,  8.272E-04,  1.667E-05,  9.000E-06,  45.7,  7.088E-03,  6.628E-03
 810.,  1.895E-01,  1.405E-02,  7.550E-04,  6.832E-04,   NaN,  1.921E-01,  1.271E-02,  7.033E-04,  7.220E-04,   NaN,   3.65,   2.08,  26.6, 154.4, 148.7,  97.9, 164.0,  76.4, 151.6,  94.8,  78.1, 172.3,  34.8,  36.5, 126.7, 127.3,  89.2, 130.7, 148.6, 134.5, 148.0,  42.9,  45.1, 111.5,  59.6,  65.4,  42.0,  49.6,  49.8,  39.1,  31.5,  31.0,  35.6, -1.71, -1.45, -1.27, -0.66, -0.37,  0.44,  0.45,  0.51,  0.44,  15.5,   0.0, 2.328833,  33.1,  2.093E-01,  8.460E-04,  1.733E-05,  9.833E-06,  50.3,  7.402E-03,  6.708E-03
 840.,  1.892E-01,  1.420E-02,  7.443E-04,  6.618E-04,   NaN,  1.912E-01,  1.308E-02,  6.952E-04,  7.100E-04,   NaN,   3.71,   2.16,  26.7, 158.6, 152.0, 101.4, 168.6,  78.3, 155.6,  98.2,  79.1, 175.6,  35.6,  36.2, 129.7, 130.5,  89.1, 132.9, 148.9, 137.1, 150.5,  43.5,  44.2, 113.1,  61.3,  67.8,  43.2,  50.6,  50.2,  40.7,  31.8,  31.4,  35.8, -1.71, -1.40, -1.32, -0.68, -0.35,  0.46,  0.45,  0.51,  0.47,  14.9,   0.0, 2.331833,  33.2,  2.093E-01,  8.390E-04,  1.683E-05,  9.167E-06,  45.9,  7.473E-03,  6.886E-03
 870.,  1.887E-01,  1.449E-02,  7.553E-04,  6.522E-04,   NaN,  1.910E-01,  1.321E-02,  7.005E-04,  6.960E-04,   NaN,   3.84,   2.10,  26.6, 162.8, 155.2, 105.3, 173.4,  80.4, 159.5,  96.3,  79.7, 178.2,  36.4,  36.4, 129.8, 132.8,  87.3, 135.0, 153.1, 139.7, 153.0,  44.1,  45.0, 116.5,  63.1,  70.5,  44.2,  51.4,  51.0,  40.6,  31.7,  31.0,  35.5, -1.71, -1.47, -1.33, -0.69, -0.37,  0.45,  0.47,  0.53,  0.49,  15.8,   0.0, 2.337500,  33.4,  2.093E-01,  8.598E-04,  1.800E-05,  9.833E-06,  50.3,  7.622E-03,  6.956E-03
 900.,  1.893E-01,  1.399E-02,  7.395E-04,  6.535E-04,   NaN,  1.914E-01,  1.297E-02,  6.972E-04,  7.027E-04,   NaN,   3.58,   2.37,  26.7, 166.7, 158.2, 108.9, 177.8,  82.6, 162.9,  99.6,  80.9, 175.7,  37.2,  36.1, 128.7, 125.8,  91.0, 137.0, 152.2, 142.0, 150.5,  44.6,  43.2, 118.3,  64.9,  68.9,  43.1,  52.2,  45.5,  39.6,  31.6,  31.0,  35.1, -1.72, -1.30, -1.54, -0.72, -0.38,  0.41,  0.45,  0.54,  0.48,  14.8,   0.0, 2.264667,  33.3,  2.093E-01,  8.443E-04,  1.733E-05,  9.333E-06,  49.7,  7.364E-03,  6.833E-03
 930.,  1.894E-01,  1.410E-02,  7.585E-04,  6.727E-04,   NaN,  1.912E-01,  1.317E-02,  7.278E-04,  7.313E-04,   NaN,   3.65,   2.35,  26.7, 169.7, 160.6, 111.1, 181.4,  84.8, 165.8,  96.9,  83.6, 177.5,  38.0,  36.1, 126.7, 129.0,  90.3, 138.8, 154.2, 143.6, 150.2,  45.2,  43.9, 117.3,  66.3,  69.2,  43.9,  52.9,  49.2,  40.1,  31.6,  31.1,  35.5, -1.67, -1.42, -1.53, -0.71, -0.38,  0.44,  0.46,  0.52,  0.48,  15.1,   0.0, 2.217000,  33.3,  2.092E-01,  8.537E-04,  1.783E-05,  9.667E-06,  49.6,  7.429E-03,  6.948E-03
 960.,  1.893E-01,  1.398E-02,  7.630E-04,  6.822E-04,   NaN,  1.910E-01,  1.312E-02,  7.195E-04,  7.335E-04,   NaN,   3.64,   2.26,  26.7, 172.4, 162.7, 113.0, 184.6,  86.6, 168.3,  99.8,  83.4, 177.6,  38.9,  36.3, 128.9, 132.1,  92.7, 140.5, 151.7, 144.9, 150.8,  45.8,  43.0, 112.1,  67.5,  69.9,  44.2,  53.6,  46.8,  41.7,  31.8,  31.2,  35.7, -1.71, -1.39, -1.46, -0.68, -0.36,  0.42,  0.45,  0.54,  0.47,  15.9,   0.0, 2.311000,  33.4,  2.092E-01,  8.513E-04,  1.767E-05,  9.167E-06,  46.9,  7.370E-03,  6.918E-03
 990.,  1.896E-01,  1.385E-02,  7.583E-04,  6.897E-04,   NaN,  1.916E-01,  1.270E-02,  6.893E-04,  7.297E-04,   NaN,   3.89,   2.27,  26.7, 174.7, 164.3, 114.7, 187.1,  88.2, 170.4, 100.0,  82.9, 175.4,  39.8,  36.6, 133.8, 132.4,  95.7, 141.6, 149.4, 145.8, 150.8,  46.3,  44.6, 108.6,  68.6,  72.0,  45.8,  54.2,  53.3,  43.5,  32.5,  31.3,  36.3, -1.81, -1.50, -1.46, -0.67, -0.35,  0.44,  0.45,  0.54,  0.49,  16.5,   0.0, 2.266833,  33.5,  2.092E-01,  8.742E-04,  1.817E-05,  9.000E-06,  48.2,  7.303E-03,  6.692E-03
1020.,  1.899E-01,  1.352E-02,  7.552E-04,  6.865E-04,   NaN,  1.922E-01,  1.231E-02,  6.877E-04,  7.243E-04,   NaN,   3.66,   2.20,  26.7, 176.5, 165.4, 116.7, 189.1,  89.9, 172.0, 101.4,  82.7, 171.3,  40.8,  36.1, 130.8, 127.6,  92.4, 142.1, 145.9, 146.4, 147.9,  46.7,  44.3, 107.1,  69.9,  73.0,  44.2,  54.8,  50.5,  41.2,  31.5,  31.1,  35.5, -1.80, -1.52, -1.53, -0.67, -0.38,  0.46,  0.47,  0.53,  0.50,  15.7,   0.0, 2.285000,  33.6,  2.092E-01,  8.652E-04,  1.783E-05,  9.167E-06,  46.8,  7.136E-03,  6.499E-03
1050.,  1.902E-01,  1.342E-02,  7.478E-04,  7.027E-04,   NaN,  1.922E-01,  1.255E-02,  6.873E-04,  7.458E-04,   NaN,   3.74,   2.27,  26.7, 177.9, 165.8, 118.4, 190.5,  91.3, 172.9,  97.4,  82.1, 175.0,  41.7,  36.3, 132.8, 125.4,  89.4, 142.2, 148.2, 146.7, 148.5,  47.1,  43.0, 108.5,  71.0,  72.8,  42.7,  55.2,  46.8,  40.3,  31.3,  31.1,  35.7, -1.78, -1.48, -1.50, -0.67, -0.38,  0.43,  0.45,  0.51,  0.47,  16.0,   0.0, 2.317333,  33.7,  2.092E-01,  8.625E-04,  1.900E-05,  1.000E-05,  49.8,  7.086E-03,  6.617E-03
