Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  1.815E-03,  8.222E-02,  1.540E-02,  4.137E-02,   0.0,  1.162E-03,  7.254E-02,  2.198E-02,        NaN,   NaN,  62.30,  85.54,  22.0, 754.0,1083.0, 232.7, 756.0, 238.5,1095.9,  10.0, 436.6, 910.1,  91.1,  10.0,1012.4, 977.8, 982.4,1036.2, 972.2, 955.3, 915.1,  79.5, 243.3, 556.2, 325.0, 390.1, 307.2, 106.3, 331.3, 119.6, 137.6, 131.1,  78.0, -6.37, -6.00, -6.43, -2.48, -0.48,  0.96,  0.97,  0.97,  1.32, 263.2, 268.3, 2.173833, 101.4,  2.014E-01,  5.115E-03,  2.150E-05,        NaN,   NaN,  1.952E-01,  1.890E-01
1110.,  1.359E-03,  8.297E-02,  1.499E-02,  4.680E-02,   0.0,  9.983E-04,  7.399E-02,  2.075E-02,        NaN,   NaN,  62.99,  86.48,  22.0, 754.6,1085.5, 238.7, 756.5, 249.1,1091.0,  10.0, 437.7, 911.7,  94.3,  10.0,1012.0, 968.1, 987.1,1040.5, 969.2, 975.7, 932.6,  79.6, 251.8, 550.9, 326.1, 400.8, 302.9, 104.6, 342.4, 119.8, 133.7, 130.6,  82.0, -6.35, -5.92, -6.42, -2.46, -0.74,  0.90,  0.95,  0.99,  1.29, 252.3, 268.3, 2.072333, 102.1,  2.014E-01,  5.146E-03,  2.200E-05,        NaN,   NaN,  1.959E-01,  1.895E-01
1140.,  1.085E-03,  8.169E-02,  1.607E-02,  4.212E-02,   0.0,  7.455E-04,  7.123E-02,  2.245E-02,        NaN,   NaN,  62.35,  85.26,  21.8, 757.7,1069.3, 235.9, 757.9, 257.3,1070.1,  10.0, 435.3, 907.0,  98.8,  10.0,1000.8, 983.6, 991.8,1039.7, 981.6, 964.8, 920.8,  79.7, 251.5, 558.8, 320.3, 382.0, 301.5, 105.3, 343.1, 120.6, 135.1, 122.9,  78.0, -6.33, -6.00, -6.42, -2.45, -0.53,  0.93,  0.93,  0.95,  1.27, 255.6, 267.9, 2.085500, 103.1,  2.013E-01,  5.185E-03,  2.133E-05,        NaN,   NaN,  1.955E-01,  1.874E-01
1170.,  1.707E-04,  8.345E-02,  1.527E-02,  4.044E-02,   NaN,  1.421E-03,  7.291E-02,  2.087E-02,        NaN,   NaN,  63.39,  85.76,  21.9, 758.4,1082.3, 240.0, 759.6, 250.1,1081.7,  10.0, 429.6, 909.8,  98.7,  10.0,1014.5, 973.4, 987.6,1049.8, 987.2, 966.9, 922.3,  80.9, 248.9, 544.3, 319.2, 392.7, 298.5, 106.1, 333.0, 124.5, 142.5, 129.9,  79.9, -6.41, -6.04, -6.45, -2.47, -0.50,  0.96,  0.95,  0.96,  1.31, 256.5, 267.8, 2.114000, 103.0,  2.014E-01,  5.177E-03,  2.317E-05,        NaN,   NaN,  1.974E-01,  1.876E-01
1200.,  0.000E+00,  8.438E-02,  1.464E-02,  4.131E-02,   NaN,  2.793E-03,  7.314E-02,  2.076E-02,        NaN,   NaN,  64.21,  84.99,  21.8, 760.8,1091.3, 235.0, 764.4, 233.5,1098.7,  10.0, 437.8, 911.9, 103.8,  10.0,1015.9, 970.4, 977.5,1021.7, 969.3, 951.1, 914.0,  82.6, 250.9, 566.0, 335.0, 405.5, 318.9, 108.2, 349.9, 128.0, 141.4, 138.1,  81.3, -6.40, -7.04, -6.42, -2.48, -0.53,  0.96,  0.95,  0.98,  1.31, 265.2, 267.6, 2.144334, 103.2,  2.013E-01,  5.195E-03,  2.450E-05,        NaN,   NaN,  1.980E-01,  1.878E-01
1230.,  1.240E-04,  8.381E-02,  1.500E-02,  4.068E-02,   NaN,  7.397E-04,  7.258E-02,  2.143E-02,        NaN,   NaN,  64.71,  85.93,  21.9, 760.7,1076.8, 242.4, 763.2, 259.1,1093.1,  10.0, 435.2, 913.5, 102.6,  10.0,1012.4, 968.7, 997.4,1042.8, 982.7, 977.6, 939.8,  83.3, 253.5, 558.1, 328.3, 397.1, 305.4, 107.1, 354.0, 121.7, 139.0, 124.5,  81.8, -6.39, -5.99, -6.53, -2.49, -0.60,  0.93,  0.94,  0.96,  1.27, 256.8, 267.6, 2.108000, 103.4,  2.014E-01,  5.195E-03,  2.417E-05,        NaN,   NaN,  1.976E-01,  1.880E-01
1260.,  3.660E-04,  8.390E-02,  1.492E-02,  4.299E-02,   NaN,  4.600E-03,  7.362E-02,  1.918E-02,        NaN,   NaN,  64.98,  86.10,  21.9, 761.9,1093.3, 236.0, 766.6, 246.1,1091.2,  10.0, 437.0, 915.2, 104.2,  10.0,1016.1, 972.5, 975.1,1030.4, 967.4, 953.4, 906.1,  83.8, 255.2, 561.4, 332.8, 403.0, 321.8, 108.0, 347.3, 129.2, 144.5, 137.1,  85.5, -6.41, -5.98, -6.40, -2.50, -0.53,  0.95,  0.97,  0.98,  1.29, 255.3, 267.6, 2.111833, 103.2,  2.014E-01,  5.152E-03,  2.217E-05,        NaN,   NaN,  1.976E-01,  1.856E-01
1290.,  5.980E-04,  8.391E-02,  1.504E-02,  3.957E-02,   NaN,  5.185E-03,  7.347E-02,  1.984E-02,        NaN,   NaN,  65.84,  86.14,  21.9, 762.7,1094.7, 235.8, 769.3, 238.1,1104.8,  10.0, 442.4, 914.5, 103.2,  10.0,1019.1, 974.4, 978.1,1014.0, 957.4, 953.4, 911.9,  83.1, 248.6, 557.3, 332.9, 398.8, 302.4, 107.9, 340.9, 133.9, 148.5, 139.7,  83.7, -6.45, -6.01, -6.37, -2.51, -0.30,  0.96,  1.00,  1.00,  1.30, 261.7, 267.7, 2.140333, 103.8,  2.013E-01,  5.202E-03,  2.200E-05,        NaN,   NaN,  1.979E-01,  1.866E-01
1320.,  8.832E-04,  8.473E-02,  1.424E-02,  3.995E-02,   NaN,  2.481E-03,  7.103E-02,  2.220E-02,        NaN,   NaN,  65.44,  86.17,  21.9, 766.8,1076.8, 241.9, 767.9, 239.2,1101.7,  10.0, 432.9, 917.4, 104.6,  10.0,1009.8, 974.8, 989.2,1033.0, 970.4, 955.4, 918.1,  82.4, 247.1, 536.9, 329.5, 397.1, 317.2, 110.4, 345.6, 121.8, 149.3, 139.8,  78.5, -6.41, -6.08, -6.55, -2.48, -0.53,  1.00,  0.97,  0.97,  1.36, 261.6, 267.3, 2.142000, 104.1,  2.013E-01,  5.207E-03,  2.283E-05,        NaN,   NaN,  1.979E-01,  1.865E-01
1350.,  5.672E-04,  8.540E-02,  1.393E-02,  3.737E-02,   NaN,  2.266E-03,  7.091E-02,  2.269E-02,        NaN,   NaN,  65.96,  87.08,  22.1, 766.7,1090.6, 245.1, 768.3, 238.3,1085.2,  10.0, 432.6, 923.2, 106.3,  10.0,1018.4, 974.4, 995.2,1047.9, 993.1, 981.8, 941.7,  82.8, 240.9, 568.9, 326.0, 395.4, 314.8, 113.2, 343.8, 124.7, 145.4, 142.4,  79.6, -6.47, -6.08, -6.62, -2.53, -0.45,  1.01,  1.00,  0.98,  1.37, 265.1, 267.9, 2.180000, 104.3,  2.014E-01,  5.171E-03,  2.400E-05,        NaN,   NaN,  1.987E-01,  1.872E-01
1380.,  0.000E+00,  8.559E-02,  1.396E-02,  4.450E-02,   NaN,  2.607E-03,  7.283E-02,  2.085E-02,        NaN,   NaN,  66.06,  87.23,  22.1, 768.9,1090.4, 248.9, 769.5, 242.4,1092.8,  10.0, 435.2, 920.9, 107.4,  10.0,1013.9, 982.0, 997.2,1055.0, 992.0, 962.0, 922.2,  83.4, 239.3, 549.6, 327.2, 401.0, 308.7, 111.7, 341.1, 125.6, 145.8, 144.8,  80.5, -6.45, -6.11, -6.58, -2.51, -0.41,  0.99,  0.99,  1.00,  1.34, 265.0, 267.6, 2.152333, 105.0,  2.013E-01,  5.212E-03,  2.417E-05,        NaN,   NaN,  1.991E-01,  1.874E-01
1410.,  8.633E-05,  8.421E-02,  1.507E-02,  4.042E-02,   NaN,  2.564E-03,  7.272E-02,  2.131E-02,        NaN,   NaN,  67.06,  87.66,  22.1, 773.8,1093.2, 246.5, 773.0, 239.2,1105.4,  10.0, 440.2, 921.0, 107.6,  10.0,1018.9, 984.9, 987.1,1026.9, 967.6, 954.0, 917.1,  82.1, 240.9, 567.5, 322.2, 394.2, 309.4, 111.0, 332.6, 122.6, 147.6, 144.2,  79.1, -6.46, -6.12, -6.54, -2.54, -0.29,  0.96,  1.03,  1.02,  1.37, 262.6, 267.9, 2.158333, 104.6,  2.014E-01,  5.169E-03,  2.633E-05,        NaN,   NaN,  1.985E-01,  1.880E-01
1440.,  2.205E-04,  8.335E-02,  1.566E-02,  3.872E-02,   NaN,  5.392E-03,  7.233E-02,  2.040E-02,        NaN,   NaN,  65.91,  87.37,  22.0, 771.8,1096.6, 249.4, 770.2, 248.4,1099.1,  10.0, 436.2, 923.0, 109.7,  10.0,1023.5, 981.2, 990.1,1036.0, 974.9, 949.8, 903.3,  82.0, 249.0, 548.1, 325.7, 401.8, 307.8, 109.6, 342.5, 125.7, 144.0, 143.1,  78.6, -6.51, -6.09, -6.52, -2.50, -0.55,  0.97,  0.97,  1.02,  1.37, 263.1, 267.7, 2.146333, 105.1,  2.013E-01,  5.204E-03,  2.467E-05,        NaN,   NaN,  1.980E-01,  1.854E-01
1470.,  3.467E-05,  8.361E-02,  1.528E-02,  4.028E-02,   NaN,  2.734E-03,  7.062E-02,  2.293E-02,        NaN,   NaN,  66.25,  87.59,  21.9, 773.6,1078.5, 250.0, 768.9, 261.1,1057.8,  10.0, 426.4, 923.0, 111.1,  10.0,1006.3, 983.2, 990.8,1052.7, 977.9, 959.6, 919.1,  81.5, 251.4, 563.8, 326.9, 410.0, 270.9, 105.5, 329.5, 121.9, 139.5, 131.9,  75.4, -6.49, -6.17, -6.57, -2.55, -0.01,  0.92,  1.02,  1.04,  1.38, 252.7, 267.7, 2.082333, 104.7,  2.014E-01,  5.193E-03,  2.717E-05,        NaN,   NaN,  1.978E-01,  1.871E-01
1500.,  0.000E+00,  8.156E-02,  1.631E-02,  4.572E-02,   NaN,  3.005E-03,  7.130E-02,  2.168E-02,        NaN,   NaN,  66.70,  87.58,  22.1, 786.1,1077.6, 251.7, 773.7, 261.2,1061.5,  10.0, 434.8, 923.0, 113.7,  10.0,1002.6, 970.9, 996.5,1057.2, 999.9, 976.3, 930.8,  82.2, 247.7, 562.7, 339.1, 414.1, 284.7, 105.6, 332.1, 123.0, 139.7, 132.4,  77.8, -6.40, -6.99, -6.55, -2.51, -0.31,  0.97,  0.97,  0.99,  1.35, 267.9, 267.6, 2.145333, 105.4,  2.012E-01,  5.282E-03,  2.883E-05,        NaN,   NaN,  1.957E-01,  1.860E-01
1530.,  0.000E+00,  8.300E-02,  1.595E-02,  4.909E-02,   NaN,  4.095E-03,  7.194E-02,  2.096E-02,        NaN,   NaN,  67.31,  88.13,  22.0, 784.1,1082.9, 252.1, 772.6, 254.5,1078.1,  10.0, 445.6, 922.8, 114.6,  10.0,1008.8, 982.7, 993.4,1047.4, 987.8, 956.5, 922.4,  83.8, 247.8, 554.7, 329.5, 402.4, 314.1, 110.2, 349.7, 133.2, 144.6, 138.3,  79.7, -6.42, -6.08, -6.56, -2.51, -0.65,  1.00,  0.96,  0.99,  1.32, 257.0, 268.0, 2.107667, 105.7,  2.013E-01,  5.244E-03,  2.717E-05,        NaN,   NaN,  1.979E-01,  1.858E-01
1560.,  1.682E-04,  8.182E-02,  1.672E-02,  3.687E-02,   NaN,  4.922E-03,  7.128E-02,  2.136E-02,        NaN,   NaN,  67.02,  88.42,  21.9, 774.1,1085.6, 248.9, 776.1, 261.0,1069.0,  10.0, 443.8,   NaN, 115.6,  10.0,1012.0, 987.5, 992.0,1047.5, 980.1, 953.8, 916.0,  84.1, 256.9, 557.5, 320.9, 407.6, 305.4, 111.2, 356.0, 128.6, 142.1, 137.6,  80.5, -6.43, -6.10, -6.55, -2.49, -0.61,  0.96,  0.95,  0.98,  1.33, 263.3, 267.7, 2.152667, 105.8,  2.013E-01,  5.290E-03,  2.617E-05,        NaN,   NaN,  1.971E-01,  1.853E-01
1590.,  9.410E-04,  8.367E-02,  1.500E-02,  4.412E-02,   NaN,  2.477E-03,  7.007E-02,  2.341E-02,        NaN,   NaN,  66.75,  88.20,  22.0, 773.5,1080.4, 249.1, 773.1, 267.3,1080.4,  10.0, 443.3,   NaN, 116.3,  10.0,1004.2, 985.0, 997.1,1053.7, 995.2, 968.1, 929.6,  85.4, 246.9, 559.6, 318.7, 409.2, 306.1, 110.0, 342.3, 126.3, 143.3, 132.8,  81.4, -6.39, -6.09, -6.53, -2.51, -0.27,  0.97,  0.98,  0.97,  1.32, 255.0, 267.8, 2.096333, 105.9,  2.014E-01,  5.238E-03,  2.683E-05,        NaN,   NaN,  1.973E-01,  1.869E-01
1620.,  1.183E-03,  8.120E-02,  1.634E-02,  5.646E-02,   NaN,  1.846E-03,  6.712E-02,  2.614E-02,        NaN,   NaN,  67.67,  88.38,  21.9, 777.8,1060.9, 251.5, 772.4, 269.0,1048.4,  10.0, 437.4,   NaN, 117.4,  10.0, 992.1, 999.3, 998.0,1065.0,1007.1, 958.7, 924.4,  83.3, 242.7, 566.9, 315.1, 412.6, 290.4, 108.3, 319.5, 124.2, 143.8, 133.8,  78.8, -6.46, -6.18, -6.59, -2.56, -0.04,  1.00,  1.02,  0.99,  1.31, 262.8, 272.0, 2.108167, 106.1,  2.012E-01,  5.295E-03,  2.933E-05,        NaN,   NaN,  1.951E-01,  1.865E-01
1650.,  6.525E-04,  7.929E-02,  1.805E-02,  7.775E-02,   NaN,  5.112E-04,  6.347E-02,  2.884E-02,        NaN,   NaN,  69.11,  90.28,  21.8, 782.9,1039.8, 253.4, 777.3, 263.8,1045.4,  10.0, 442.0,   NaN, 119.6,  10.0, 967.3, 961.5, 959.3,1086.2,1036.7,1018.8, 981.8,  85.9, 250.7, 616.2, 328.0, 422.9, 324.0, 115.1, 349.0, 136.1, 150.1, 141.1,  82.9, -6.43, -6.12, -6.52, -2.59, -0.65,  1.01,  0.97,  0.95,  1.32, 330.4, 339.1, 2.110333, 118.2,  1.991E-01,  6.320E-03,  2.500E-05,        NaN,   NaN,  1.947E-01,  1.846E-01
1680.,  3.633E-05,  7.804E-02,  1.985E-02,  9.009E-02,   NaN, -5.700E-05,  6.123E-02,  3.155E-02,        NaN,   NaN,  70.18,  90.44,  21.7, 784.5,1034.2, 257.6, 780.3, 274.1,1026.9,  10.0, 451.5,   NaN, 121.5,  10.0, 956.9, 922.3, 927.9,1090.4,1051.2,1092.6,1041.0,  88.0, 260.0, 650.4, 349.7, 445.6, 319.3, 114.2, 355.8, 135.4, 149.1, 139.3,  86.1, -6.44, -6.06, -6.34, -2.67, -0.64,  0.94,  0.98,  0.98,  1.30, 389.5, 396.0, 2.033167, 139.8,  1.967E-01,  7.746E-03,  2.367E-05,        NaN,   NaN,  1.958E-01,  1.856E-01
1710.,  0.000E+00,  7.530E-02,  2.208E-02,  9.475E-02,   NaN,  2.760E-04,  6.192E-02,  3.118E-02,        NaN,   NaN,  70.66,  90.78,  21.7, 787.4,1031.7, 260.9, 782.9, 269.7,1049.2,  10.0, 449.5,   NaN, 119.9,  10.0, 952.6, 915.4, 923.3,1084.1,1038.6,1095.9,1038.8,  88.1, 260.6, 644.3, 340.5, 429.9, 317.3, 113.5, 341.6, 133.4, 153.4, 148.5,  85.2, -6.46, -6.11, -6.43, -2.67, -0.67,  0.97,  1.00,  0.97,  1.36, 410.4, 397.1, 2.115000, 149.8,  1.965E-01,  7.926E-03,  2.483E-05,        NaN,   NaN,  1.948E-01,  1.862E-01
1740.,  1.973E-04,  7.513E-02,  2.219E-02,  8.243E-02,   NaN,  6.415E-04,  6.176E-02,  3.088E-02,        NaN,   NaN,  70.93,  90.78,  21.8, 786.2,1031.9, 263.9, 782.0, 265.0,1048.8,  10.0, 450.4,   NaN, 121.1,  10.0, 944.8, 908.6, 910.5,1091.0,1049.5,1101.2,1042.1,  87.8, 269.2, 639.7, 346.6, 437.4, 332.2, 116.7, 361.2, 131.1, 151.2, 153.3,  86.1, -6.42, -6.05, -6.39, -2.67, -0.88,  0.96,  0.95,  0.99,  1.34, 402.1, 397.0, 2.069500, 152.8,  1.965E-01,  7.916E-03,  2.567E-05,        NaN,   NaN,  1.946E-01,  1.853E-01
1770.,  1.527E-03,  7.708E-02,  2.060E-02,  9.439E-02,   NaN,  1.322E-03,  5.968E-02,  3.225E-02,        NaN,   NaN,  71.38,  91.27,  21.7, 786.5,1034.4, 259.9, 783.5, 268.6,1041.5,  10.0, 454.5,   NaN, 121.8,  10.0, 936.1, 909.1, 908.1,1085.4,1038.4,1079.8,1024.5,  88.2, 265.1, 641.7, 347.0, 437.0, 322.2, 115.2, 357.0, 137.1, 152.5, 147.5,  85.6, -6.43, -6.08, -6.46, -2.68, -0.60,  0.96,  0.97,  0.98,  1.31, 400.9, 397.2, 2.075167, 154.3,  1.966E-01,  7.895E-03,  2.533E-05,        NaN,   NaN,  1.954E-01,  1.839E-01
1800.,  2.128E-03,  7.245E-02,  2.332E-02,  9.276E-02,   NaN,  6.972E-04,  5.936E-02,  3.283E-02,        NaN,   NaN,  71.49,  91.01,  21.7, 789.8,1007.3, 260.9, 785.4, 283.3,1004.1,  10.0, 449.6,   NaN, 123.6,  10.0, 910.3, 906.0, 903.3,1092.5,1046.9,1086.5,1041.1,  88.9, 256.9, 663.8, 340.2, 430.6, 315.6, 114.0, 345.5, 133.8, 152.3, 140.1,  84.9, -6.35, -6.09, -6.45, -2.73, -0.56,  0.97,  1.00,  0.99,  1.32, 388.0, 397.1, 2.003667, 155.0,  1.966E-01,  7.924E-03,  2.617E-05,        NaN,   NaN,  1.916E-01,  1.844E-01
1830.,  1.753E-03,  7.152E-02,  2.432E-02,  9.398E-02,   NaN,  1.239E-03,  6.086E-02,  3.200E-02,        NaN,   NaN,  71.71,  91.73,  21.6, 789.7,1013.3, 270.6, 784.4, 269.9,1030.5,  10.0, 453.8,   NaN, 124.0,  10.0, 913.5, 895.6, 904.6,1089.7,1043.0,1095.8,1047.2,  88.2, 260.0, 638.8, 347.0, 439.7, 324.9, 114.7, 343.0, 134.3, 156.8, 159.4,  87.8, -6.41, -7.03, -6.48, -2.71, -0.48,  0.99,  1.04,  0.99,  1.37, 406.4, 397.3, 2.092333, 155.2,  1.965E-01,  7.878E-03,  2.667E-05,        NaN,   NaN,  1.917E-01,  1.857E-01
1860.,  1.945E-03,  7.115E-02,  2.447E-02,  9.757E-02,   NaN,  1.464E-03,  5.943E-02,  3.277E-02,        NaN,   NaN,  71.94,  91.77,  21.6, 788.8,1015.1, 267.9, 784.2, 279.5,1016.9,  10.0, 452.0,   NaN, 125.4,  10.0, 909.9, 900.5, 905.6,1093.9,1053.4,1081.7,1032.5,  89.0, 252.6, 665.7, 343.1, 433.2, 317.9, 115.2, 340.0, 135.1, 154.3, 144.6,  86.7, -6.41, -6.03, -6.44, -2.74, -0.41,  1.01,  1.00,  0.97,  1.31, 389.6, 397.1, 2.020500, 155.7,  1.966E-01,  7.895E-03,  2.583E-05,        NaN,   NaN,  1.912E-01,  1.844E-01
1890.,  1.695E-03,  7.284E-02,  2.318E-02,  8.836E-02,   NaN,  1.883E-03,  5.946E-02,  3.251E-02,        NaN,   NaN,  71.66,  91.51,  21.8, 789.5,1012.4, 264.7, 783.5, 273.4,1036.4,  10.0, 447.9,   NaN, 125.9,  10.0, 911.6, 898.5, 902.8,1093.9,1056.4,1095.9,1046.6,  89.2, 254.8, 652.1, 350.1, 439.3, 323.7, 115.3, 356.6, 137.8, 152.8, 149.7,  85.2, -6.35, -6.05, -6.44, -2.67, -0.69,  0.99,  0.98,  0.97,  1.32, 391.5, 397.1, 2.023667, 156.1,  1.966E-01,  7.896E-03,  2.650E-05,        NaN,   NaN,  1.920E-01,  1.839E-01
1920.,  4.587E-04,  7.537E-02,  2.210E-02,  7.432E-02,   NaN,  1.829E-03,  6.013E-02,  3.214E-02,        NaN,   NaN,  72.51,  92.12,  21.7, 791.4,1011.5, 265.3, 785.4, 272.7,1025.2,  10.0, 448.8,   NaN, 126.0,  10.0, 909.6, 903.3, 906.8,1077.3,1039.5,1086.0,1035.2,  89.9, 256.3, 635.4, 348.6, 440.4, 321.9, 114.7, 353.8, 134.2, 154.7, 150.8,  85.6, -6.38, -6.09, -6.50, -2.66, -0.71,  0.99,  1.00,  0.99,  1.33, 392.2, 397.0, 2.018500, 156.7,  1.965E-01,  7.913E-03,  2.633E-05,        NaN,   NaN,  1.949E-01,  1.845E-01
1950.,  9.967E-04,  7.678E-02,  2.061E-02,  1.009E-01,   NaN,  5.352E-04,  6.042E-02,  3.232E-02,        NaN,   NaN,  72.38,  92.32,  21.7, 797.2,1004.4, 266.4, 783.5, 273.1,1025.1,  10.0, 446.3,   NaN, 127.1,  10.0, 905.3, 903.1, 904.3,1091.2,1046.8,1095.8,1048.1,  89.9, 259.5, 662.4, 347.2, 441.8, 315.5, 116.5, 348.8, 140.7, 159.5, 150.6,  86.7, -6.34, -6.04, -6.47, -2.71, -0.65,  0.98,  1.00,  0.99,  1.33, 389.8, 397.0, 2.031167, 156.8,  1.967E-01,  7.888E-03,  2.750E-05,        NaN,   NaN,  1.948E-01,  1.855E-01
1980.,  1.349E-03,  7.236E-02,  2.384E-02,  9.043E-02,   NaN,  9.112E-04,  6.083E-02,  3.191E-02,        NaN,   NaN,  72.60,  92.33,  21.7, 794.1,1008.2, 264.0, 780.0, 269.9,1045.2,  10.0, 450.8,   NaN, 128.6,  10.0, 903.4, 897.1, 908.5,1090.9,1039.7,1090.2,1041.3,  89.7, 258.1, 663.9, 348.8, 445.8, 324.9, 117.0, 360.4, 137.5, 154.8, 149.2,  86.3, -6.36, -6.09, -6.49, -2.73, -0.62,  0.98,  0.98,  0.99,  1.32, 389.6, 396.9, 2.015833, 157.4,  1.966E-01,  7.888E-03,  2.833E-05,        NaN,   NaN,  1.924E-01,  1.855E-01
2010.,  1.982E-03,  7.306E-02,  2.318E-02,  9.199E-02,   NaN,  1.227E-03,  5.851E-02,  3.291E-02,        NaN,   NaN,  72.37,  92.19,  21.8, 792.7,1002.8, 266.6, 779.7, 271.4,1049.4,  10.0, 450.6,   NaN, 131.1,  10.0, 905.9, 900.1, 911.3,1099.1,1055.7,1099.4,1051.0,  89.6, 248.1, 648.0, 346.2, 443.8, 325.1, 115.1, 355.0, 137.8, 155.6, 148.1,  86.2, -6.39, -6.08, -6.48, -2.72, -0.70,  1.02,  0.98,  0.96,  1.30, 392.8, 396.9, 2.029167, 158.0,  1.966E-01,  7.882E-03,  2.867E-05,        NaN,   NaN,  1.925E-01,  1.829E-01
2040.,  1.733E-03,  7.332E-02,  2.297E-02,  9.811E-02,   NaN,  2.985E-03,  6.015E-02,  3.174E-02,        NaN,   NaN,  72.71,  91.92,  21.8, 794.2,1011.5, 270.5, 779.3, 267.1,1031.7,  10.0, 443.7,   NaN, 130.5,  10.0, 907.1, 894.1, 900.7,1094.2,1044.1,1101.4,1047.3,  89.3, 254.9, 652.2, 344.2, 438.5, 315.5, 113.9, 335.5, 136.3, 164.8, 156.8,  90.6, -6.39, -6.04, -6.45, -2.76, -0.52,  1.00,  1.05,  1.02,  1.26, 393.9, 396.9, 2.034167, 158.4,  1.966E-01,  7.880E-03,  2.883E-05,        NaN,   NaN,  1.926E-01,  1.838E-01
2070.,  1.724E-03,  7.232E-02,  2.392E-02,  9.632E-02,   NaN,  3.241E-03,  5.954E-02,  3.165E-02,        NaN,   NaN,  73.29,  92.69,  21.8, 794.4,1007.6, 268.7, 779.9, 279.2,1025.2,  10.0, 446.7,   NaN, 133.3,  10.0, 898.5, 896.7, 908.1,1085.5,1047.2,1093.1,1044.4,  89.3, 247.7, 645.0, 340.9, 438.1, 309.3, 116.1, 334.3, 140.9, 157.1, 148.6,  88.4, -6.36, -6.09, -6.49, -2.74, -0.38,  1.04,  1.02,  0.96,  1.32, 399.9, 396.8, 2.055667, 159.3,  1.965E-01,  7.940E-03,  2.933E-05,        NaN,   NaN,  1.925E-01,  1.824E-01
2100.,  2.607E-03,  7.181E-02,  2.388E-02,  8.899E-02,   NaN,  3.763E-03,  5.935E-02,  3.177E-02,        NaN,   NaN,  73.04,  92.43,  21.7, 797.2,1008.5, 270.0, 777.7, 271.5,1045.3,  10.0, 446.9,   NaN, 131.7,  10.0, 904.2, 896.2, 903.9,1089.4,1049.3,1086.9,1034.5,  90.7, 259.6, 655.9, 347.9, 443.6, 323.5, 117.7, 353.3, 146.6, 165.6, 152.9,  88.8, -6.35, -6.16, -6.46, -2.74, -0.56,  1.00,  1.00,  0.96,  1.29, 397.4, 396.8, 2.045833, 159.4,  1.965E-01,  7.924E-03,  2.833E-05,        NaN,   NaN,  1.914E-01,  1.822E-01
2130.,  2.403E-03,  7.456E-02,  2.195E-02,  9.247E-02,   NaN,  3.909E-03,  6.007E-02,  3.128E-02,        NaN,   NaN,  73.45,  92.39,  21.7, 796.8,1009.1, 266.1, 775.6, 256.3,1055.3,  10.0, 445.8,   NaN, 133.6,  10.0, 905.9, 889.5, 907.6,1073.3,1036.1,1090.8,1038.4,  91.5, 255.6, 649.3, 349.7, 444.5, 334.1, 121.1, 349.5, 140.8, 166.6, 159.2,  90.2, -6.34, -7.00, -6.52, -2.69, -0.59,  1.04,  1.04,  0.95,  1.35, 411.5, 397.1, 2.081833, 161.0,  1.963E-01,  8.038E-03,  3.100E-05,        NaN,   NaN,  1.930E-01,  1.827E-01
2160.,  9.817E-05,  7.332E-02,  2.376E-02,  9.645E-02,   NaN,  2.677E-03,  5.996E-02,  3.269E-02,        NaN,   NaN,  73.77,  93.28,  21.7, 798.3,1008.6, 268.0, 775.6, 272.1,1013.5,  10.0, 450.8,   NaN, 134.5,  10.0, 897.3, 895.9, 906.4,1082.1,1049.4,1097.6,1042.2,  89.5, 266.5, 652.0, 353.4, 447.2, 315.4, 122.5, 349.1, 132.8, 158.9, 152.5,  87.0, -6.38, -6.06, -6.50, -2.71, -0.38,  0.97,  1.00,  0.97,  1.33, 395.8, 396.8, 2.027833, 161.0,  1.964E-01,  8.026E-03,  3.033E-05,        NaN,   NaN,  1.942E-01,  1.853E-01
2190.,  0.000E+00,  7.035E-02,  2.570E-02,  8.383E-02,   NaN,  5.314E-03,  5.807E-02,  3.204E-02,        NaN,   NaN,  73.85,  93.82,  21.6, 799.8,1003.0, 267.2, 778.5, 281.8,1013.9,  10.0, 455.7,   NaN, 134.8,  10.0, 891.7, 902.0, 909.8,1098.4,1053.5,1091.0,1038.2,  91.3, 265.1, 641.3, 351.0, 445.4, 307.7, 118.3, 352.5, 135.3, 154.1, 146.3,  87.3, -6.33, -6.08, -6.51, -2.66, -0.66,  0.99,  1.00,  0.98,  1.30, 391.9, 396.8, 2.020833, 160.1,  1.965E-01,  7.918E-03,  3.133E-05,        NaN,   NaN,  1.921E-01,  1.802E-01
