Time, Height, T_lower, T_upper
0.000000, 1.207556, 71.850000, 134.848374
10.000000, 1.204969, 71.459000, 135.334352
20.000000, 1.202499, 71.174000, 135.762234
30.000000, 1.200477, 70.821500, 136.247606
40.000000, 1.194363, 70.317000, 137.025790
50.000000, 1.062013, 74.548500, 141.996587
60.000000, 0.730874, 95.168500, 158.377574
70.000000, 0.521384, 139.765000, 221.037790
80.000000, 0.454509, 219.795000, 324.858235
90.000000, 0.436517, 318.835000, 444.695759
100.000000, 0.421346, 425.115000, 568.231991
110.000000, 0.405405, 517.050000, 669.597376
120.000000, 0.394788, 587.705000, 742.979739
130.000000, 0.391704, 637.525000, 790.697234
140.000000, 0.397394, 669.760000, 822.488724
150.000000, 0.404681, 696.690000, 845.846606
160.000000, 0.409328, 722.380000, 863.901381
170.000000, 0.405312, 747.615000, 878.274663
180.000000, 0.399289, 769.115000, 889.818054
190.000000, 0.398756, 787.350000, 902.027088
200.000000, 0.403995, 804.575000, 916.157564
210.000000, 0.413710, 823.495000, 931.385216
220.000000, 0.429062, 841.530000, 943.298858
230.000000, 0.446284, 857.370000, 950.097713
240.000000, 0.462532, 870.195000, 954.910576
250.000000, 0.469920, 882.210000, 959.493646
260.000000, 0.474452, 894.345000, 966.435638
270.000000, 0.467816, 904.465000, 972.094204
280.000000, 0.460234, 912.545000, 977.234637
290.000000, 0.458745, 918.230000, 982.158196
300.000000, 0.462804, 924.735000, 988.203556
310.000000, 0.476756, 932.480000, 995.452027
320.000000, 0.495626, 937.990000, 999.996398
330.000000, 0.550471, 907.335000, 962.029903
340.000000, 0.698274, 833.465000, 875.750643
350.000000, 1.170389, 731.350000, 765.009835
360.000000, 1.667553, 641.890000, 673.175000
370.000000, 1.667306, 575.210000, 602.200000
380.000000, 1.583945, 522.775000, 548.655000
390.000000, 1.538915, 479.750000, 506.190000
400.000000, 1.499726, 443.990000, 470.545000
410.000000, 1.457882, 413.680000, 439.810000
420.000000, 1.417681, 387.430000, 412.465000
