   Time , Height , T_lower , T_upper
    0.00,    0.40,    0.00,    0.00
    5.00,    0.17,    6.70,   25.95
   10.00,    0.13,   45.20,  132.63
   15.00,    0.10,  112.80,  255.38
   20.00,    0.10,  182.70,  341.97
   25.00,    0.10,  236.20,  391.80
   30.00,    0.10,  274.20,  423.61
   35.00,    0.10,  306.10,  450.47
   40.00,    0.11,  330.10,  462.18
   45.00,    0.10,  344.80,  463.66
   50.00,    0.11,  362.00,  479.22
   55.00,    0.10,  384.60,  495.19
   60.00,    0.10,  401.40,  495.82
   65.00,    0.10,  406.00,  505.76
   70.00,    0.10,  403.20,  506.26
   75.00,    0.11,  420.80,  507.96
   80.00,    0.12,  429.80,  505.11
   85.00,    0.13,  448.80,  514.90
   90.00,    0.06,  481.70,  554.18
   95.00,    0.06,  513.30,  645.24
  100.00,    0.06,  498.40,  684.35
  105.00,    0.06,  479.30,  658.10
  110.00,    0.06,  461.10,  670.36
  115.00,    0.07,  469.10,  656.53
  120.00,    0.06,  468.30,  658.13
  125.00,    0.06,  475.90,  681.05
  130.00,    0.06,  480.20,  693.08
  135.00,    0.06,  481.30,  674.77
  140.00,    0.06,  480.60,  693.13
  145.00,    0.06,  483.80,  697.35
  150.00,    0.06,  490.20,  692.51
  155.00,    0.06,  494.40,  687.32
  160.00,    0.06,  488.30,  694.28
  165.00,    0.06,  489.20,  715.23
  170.00,    0.06,  486.60,  721.77
  175.00,    0.06,  493.20,  717.83
  180.00,    0.06,  503.20,  720.08
  185.00,    0.06,  504.50,  727.12
  190.00,    0.06,  500.40,  719.88
  195.00,    0.07,  510.70,  712.01
  200.00,    0.07,  515.00,  714.65
  205.00,    0.07,  525.20,  709.27
  210.00,    0.07,  526.30,  722.85
  215.00,    0.06,  484.30,  707.31
  220.00,    0.07,  493.70,  700.19
  225.00,    0.06,  531.00,  669.10
  230.00,    0.04,  476.90,  554.18
  235.00,    0.04,  422.50,  476.01
  240.00,    0.05,  383.70,  433.34
  245.00,    0.05,  356.00,  405.72
  250.00,    0.06,  333.60,  384.26
  255.00,    0.07,  312.80,  367.18
  260.00,    0.07,  295.00,  352.93
  265.00,    0.08,  281.20,  340.17
  270.00,    0.08,  267.20,  328.54
  275.00,    0.09,  255.80,  317.18
  280.00,    0.09,  245.40,  307.27
  285.00,    0.09,  234.50,  298.24
  290.00,    0.09,  224.00,  289.14
  295.00,    0.09,  214.80,  281.06
