   Time , Height , T_lower , T_upper
    0.00,    0.40,    0.00,    0.00
    5.00,    0.19,    0.80,    7.18
   10.00,    0.14,    5.30,   38.87
   15.00,    0.12,   19.30,   93.53
   20.00,    0.11,   36.60,  146.85
   25.00,    0.11,   52.20,  186.65
   30.00,    0.11,   64.80,  211.79
   35.00,    0.11,   74.80,  227.71
   40.00,    0.11,   82.30,  240.86
   45.00,    0.11,   89.10,  242.43
   50.00,    0.11,   84.90,  207.84
   55.00,    0.11,   78.10,  173.43
   60.00,    0.11,   70.70,  148.57
   65.00,    0.11,   64.30,  129.58
   70.00,    0.11,   59.30,  114.91
   75.00,    0.12,   55.10,  103.37
   80.00,    0.12,   51.70,   94.26
