Time,HRRPUA
0.0,2.3997388281898124
15.0,2.0191046336123777
30.0,1.6892483419066064
45.0,0.12371763060350889
60.0,1.270721126993528
75.0,1.8903005937093968
90.0,0.0
105.0,0.0
120.0,0.0
135.0,0.0
150.0,0.4810579516957178
165.0,2.026222705023788
180.0,1.6746066227249186
195.0,1.249231904981782
210.0,0.8431164869484981
225.0,0.4551973884342546
240.0,0.0
255.0,0.0
270.0,0.0
285.0,0.0
300.0,0.0
315.0,0.0
330.0,0.0
345.0,0.0
360.0,0.0
375.0,0.0
390.0,0.0
405.0,0.0
420.0,0.0
435.0,0.0
450.0,0.0
465.0,0.0
480.0,0.0
495.0,0.0
510.0,0.0
525.0,0.0
540.0,0.0
555.0,7.715853744254271
570.0,34.5967164034811
585.0,73.81979093216006
600.0,130.96420810119136
615.0,194.04209616476206
630.0,248.37486861390303
645.0,311.79908157744035
660.0,372.2209030851904
675.0,433.0775407087064
690.0,493.75025837871846
705.0,559.7109979526704
720.0,624.7838183507491
735.0,661.2541992875525
750.0,672.571642758915
765.0,667.003735777733
780.0,644.5381368473635
795.0,543.3979164423794
810.0,393.06387803044566
825.0,296.4320112427711
840.0,232.1439303966305
855.0,167.58466064249612
870.0,101.44800367954196
885.0,52.17832012345844
900.0,27.901073785092326
915.0,22.17780155799367
930.0,15.528360057882793
945.0,
960.0,
975.0,
990.0,
1005.0,
1020.0,
1035.0,
1050.0,
1065.0,
1080.0,
1095.0,
1110.0,
1125.0,
1140.0,
1155.0,
1170.0,
1185.0,
1200.0,
1215.0,
1230.0,
1245.0,
1260.0,
1275.0,
1290.0,
1305.0,
1320.0,
1335.0,
1350.0,
1365.0,
1380.0,
1395.0,
1410.0,
1425.0,
