Time,HRRPUA
0.0,0.688035412613382
15.0,0.0
30.0,165.53369277192976
45.0,634.1250061249194
60.0,716.3549624753277
75.0,742.668810643852
90.0,756.8875782614508
105.0,772.5287916747542
120.0,791.049706706609
135.0,812.783032387338
150.0,818.1101109800675
165.0,839.7460282130232
180.0,855.6668292512868
195.0,882.2412521700766
210.0,898.4328619956419
225.0,925.3842340621376
240.0,937.8843754533699
255.0,966.7946296964043
270.0,982.89776508285
285.0,1013.8853897839612
300.0,1030.0878108772495
315.0,1057.7759979282705
330.0,1076.6512362212707
345.0,1109.594894621516
360.0,908.5308805825061
375.0,257.2567215813644
390.0,13.85064145299165
405.0,0.9337937072494494
420.0,0.1968514130288139
435.0,0.0
450.0,0.39394527608628477
465.0,0.0
480.0,
495.0,
510.0,
