Time,HRRPUA
0.0,3.1623690546999477
15.0,0.0
30.0,0.0
45.0,0.0
60.0,103.79485507241621
75.0,413.36583414604826
90.0,471.78748937932755
105.0,501.72836970243765
120.0,525.405326285395
135.0,518.5395611868915
150.0,456.94271614329836
165.0,327.1319674578868
180.0,257.0043308883799
195.0,220.34594240226136
210.0,210.0437091267413
225.0,205.23942000488992
240.0,200.56918038992117
255.0,194.59969019168838
270.0,192.308256644791
285.0,188.48559032823422
300.0,186.97363145808913
315.0,181.8293012672967
330.0,180.98116860700327
345.0,181.50043811931073
360.0,189.75906264152505
375.0,190.72933033830955
390.0,195.9490908040713
405.0,197.43123817144473
420.0,199.91828621445566
435.0,207.7160599669169
450.0,202.19498917977512
465.0,199.2630782747774
480.0,190.9456112353902
495.0,184.98574011349237
510.0,179.28500120707182
525.0,171.0742380858504
540.0,166.02269012513435
555.0,158.57652980358253
570.0,149.2867291159944
585.0,139.12971395590841
600.0,127.72240535577016
615.0,120.17985728279376
630.0,115.31052224175171
645.0,105.70819557106502
660.0,97.93981084967868
675.0,92.68259532482716
690.0,88.55667424206746
705.0,86.09512616311933
720.0,83.3330037007682
735.0,82.33316533189883
750.0,80.89919321606992
765.0,
780.0,
795.0,
810.0,
825.0,
840.0,
