Time,HRRPUA
0.0,0.0
49.5,0.0
55.0,90.6
70.0,150.8
85.0,165.3
100.0,153.5
115.0,146.5
130.0,144.0
145.0,147.3
160.0,153.5
175.0,157.2
190.0,160.3
205.0,170.6
220.0,189.2
235.0,214.0
250.0,245.3
265.0,281.1
280.0,324.2
295.0,389.2
310.0,443.5
325.0,401.0
340.0,269.1
355.0,144.0
370.0,87.9
385.0,68.8
400.0,59.8
415.0,54.6
430.0,51.4
445.0,49.2
460.0,47.7
475.0,46.5
490.0,45.4
505.0,44.7
520.0,43.9
535.0,43.2
550.0,42.7
565.0,42.0
580.0,41.4
595.0,40.9
610.0,40.7
625.0,40.4
640.0,40.0
655.0,39.5
670.0,39.0
685.0,38.7
700.0,38.3
715.0,37.8
730.0,37.3
745.0,36.8
760.0,36.4
775.0,35.8
790.0,35.5
805.0,35.3
820.0,35.0
835.0,34.5
850.0,33.9
865.0,33.4
880.0,33.1
895.0,32.8
910.0,32.6
925.0,32.3
940.0,31.9
955.0,31.7
970.0,24.7
985.0,16.1
1000.0,16.1
1015.0,16.1
1030.0,16.1
1045.0,16.1
